,SD,SGG,NAME_AD,CODE,CODE_AD,YEAR,Y_R
55,서울특별시,성동구,금호1가동,1104059,1120059000,2018,3.4971094
56,서울특별시,성동구,금호2·3가동,1104072,1120061500,2018,3.0387294
57,서울특별시,성동구,금호4가동,1104062,1120062000,2018,3.4237862
58,서울특별시,성동구,옥수동,1104073,1120064500,2018,3.2820334
59,서울특별시,성동구,성수1가1동,1104065,1120065000,2018,3.361327
60,서울특별시,성동구,성수1가2동,1104066,1120066000,2018,3.233564
61,서울특별시,성동구,성수2가1동,1104067,1120067000,2018,2.756314
62,서울특별시,성동구,성수2가3동,1104068,1120069000,2018,2.248702
63,서울특별시,성동구,송정동,1104069,1120072000,2018,2.7451851
64,서울특별시,성동구,용답동,1104070,1120079000,2018,2.4853456
65,서울특별시,광진구,화양동,1105053,1121571000,2018,1.2234038
66,서울특별시,광진구,군자동,1105054,1121573000,2018,2.5686982
67,서울특별시,광진구,중곡1동,1105055,1121574000,2018,2.3008165
68,서울특별시,광진구,중곡2동,1105056,1121575000,2018,3.2314239
69,서울특별시,광진구,중곡3동,1105057,1121576000,2018,2.9179733
70,서울특별시,광진구,중곡4동,1105058,1121577000,2018,2.913131
71,서울특별시,광진구,능동,1105059,1121578000,2018,2.1087558
72,서울특별시,광진구,광장동,1105063,1121581000,2018,8.452226
73,서울특별시,광진구,자양1동,1105064,1121582000,2018,3.3829148
74,서울특별시,광진구,자양2동,1105065,1121583000,2018,3.4791405
75,서울특별시,광진구,자양3동,1105066,1121584000,2018,4.8552885
76,서울특별시,광진구,자양4동,1105067,1121584700,2018,2.1431818
77,서울특별시,광진구,구의1동,1105060,1121585000,2018,2.37203
78,서울특별시,광진구,구의2동,1105061,1121586000,2018,4.1497207
79,서울특별시,광진구,구의3동,1105062,1121587000,2018,4.027727
80,서울특별시,동대문구,용신동,1106081,1123053600,2018,2.3157427
81,서울특별시,동대문구,제기동,1106082,1123054500,2018,2.550022
82,서울특별시,동대문구,전농1동,1106083,1123056000,2018,2.947339
83,서울특별시,동대문구,전농2동,1106084,1123057000,2018,4.4601927
84,서울특별시,동대문구,답십리1동,1106091,1123060000,2018,3.4010258
85,서울특별시,동대문구,답십리2동,1106086,1123061000,2018,3.4767702
86,서울특별시,동대문구,장안1동,1106087,1123065000,2018,3.5397274
87,서울특별시,동대문구,장안2동,1106088,1123066000,2018,4.622258
88,서울특별시,동대문구,청량리동,1106080,1123070500,2018,2.6495101
89,서울특별시,동대문구,회기동,1106071,1123071000,2018,2.9694862
90,서울특별시,동대문구,휘경1동,1106072,1123072000,2018,2.3796782
91,서울특별시,동대문구,휘경2동,1106073,1123073000,2018,3.9623387
92,서울특별시,동대문구,이문1동,1106089,1123074000,2018,2.9828231
93,서울특별시,동대문구,이문2동,1106090,1123075000,2018,4.5560427
94,서울특별시,중랑구,면목2동,1107052,1126052000,2018,3.3356695
95,서울특별시,중랑구,면목4동,1107054,1126054000,2018,3.098472
96,서울특별시,중랑구,면목5동,1107055,1126055000,2018,3.0954678
97,서울특별시,중랑구,면목본동,1107071,1126056500,2018,2.685652
98,서울특별시,중랑구,면목7동,1107057,1126057000,2018,2.5746813
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,2018,2.694783
100,서울특별시,중랑구,상봉1동,1107059,1126058000,2018,4.0167284
101,서울특별시,중랑구,상봉2동,1107060,1126059000,2018,1.96052
102,서울특별시,중랑구,중화1동,1107061,1126060000,2018,3.1033673
103,서울특별시,중랑구,중화2동,1107062,1126061000,2018,2.1661675
104,서울특별시,중랑구,묵1동,1107064,1126062000,2018,4.371954
105,서울특별시,중랑구,묵2동,1107065,1126063000,2018,3.212073
106,서울특별시,중랑구,망우본동,1107073,1126065500,2018,2.8621511
107,서울특별시,중랑구,망우3동,1107068,1126066000,2018,3.1267817
108,서울특별시,중랑구,신내1동,1107069,1126068000,2018,4.7778535
109,서울특별시,중랑구,신내2동,1107070,1126069000,2018,4.346828
110,서울특별시,성북구,성북동,1108081,1129052500,2018,3.4993377
111,서울특별시,성북구,삼선동,1108082,1129055500,2018,3.759438
112,서울특별시,성북구,동선동,1108083,1129057500,2018,2.7272668
113,서울특별시,성북구,돈암1동,1108058,1129058000,2018,4.117882
114,서울특별시,성북구,돈암2동,1108059,1129059000,2018,6.235579
115,서울특별시,성북구,안암동,1108060,1129060000,2018,2.2692535
116,서울특별시,성북구,보문동,1108061,1129061000,2018,2.7222123
117,서울특별시,성북구,정릉1동,1108062,1129062000,2018,4.681637
118,서울특별시,성북구,정릉2동,1108063,1129063000,2018,3.7566385
119,서울특별시,성북구,정릉3동,1108064,1129064000,2018,2.7911022
120,서울특별시,성북구,정릉4동,1108065,1129065000,2018,4.3410897
121,서울특별시,성북구,길음1동,1108066,1129066000,2018,7.065733
122,서울특별시,성북구,길음2동,1108068,1129068500,2018,4.447651
123,서울특별시,성북구,종암동,1108084,1129070500,2018,4.740148
124,서울특별시,성북구,월곡1동,1108071,1129071500,2018,5.2248445
125,서울특별시,성북구,월곡2동,1108072,1129072500,2018,3.605925
126,서울특별시,성북구,장위1동,1108076,1129076000,2018,3.473121
127,서울특별시,성북구,장위2동,1108077,1129077000,2018,3.1075363
128,서울특별시,성북구,장위3동,1108078,1129078000,2018,4.0526543
129,서울특별시,성북구,석관동,1108085,1129081000,2018,3.0397851
130,서울특별시,강북구,삼양동,1109069,1130553400,2018,3.6780014
131,서울특별시,강북구,미아동,1109070,1130553500,2018,2.8943498
132,서울특별시,강북구,송중동,1109071,1130554500,2018,3.2395139
133,서울특별시,강북구,송천동,1109072,1130555500,2018,2.8537366
134,서울특별시,강북구,삼각산동,1109073,1130557500,2018,6.303501
135,서울특별시,강북구,번1동,1109060,1130559000,2018,2.6394339
136,서울특별시,강북구,번2동,1109061,1130560000,2018,3.101145
137,서울특별시,강북구,번3동,1109062,1130560600,2018,3.7140665
138,서울특별시,강북구,수유1동,1109063,1130561000,2018,3.1056879
139,서울특별시,강북구,수유2동,1109064,1130562000,2018,3.1222575
140,서울특별시,강북구,수유3동,1109065,1130563000,2018,2.09345
141,서울특별시,강북구,우이동,1109074,1130564500,2018,3.1681526
142,서울특별시,강북구,인수동,1109075,1130566000,2018,3.3041291
143,서울특별시,도봉구,창1동,1110059,1132051100,2018,4.5452185
144,서울특별시,도봉구,창2동,1110060,1132051200,2018,3.622675
145,서울특별시,도봉구,창3동,1110061,1132051300,2018,3.6109633
146,서울특별시,도봉구,창4동,1110062,1132051400,2018,4.8318124
147,서울특별시,도봉구,창5동,1110063,1132051500,2018,3.6639411
148,서울특별시,도봉구,도봉1동,1110064,1132052100,2018,2.4697611
149,서울특별시,도봉구,도봉2동,1110065,1132052200,2018,2.991212
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,2018,3.7467208
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,2018,3.2548192
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,2018,2.8350935
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,2018,4.965641
154,서울특별시,도봉구,방학1동,1110055,1132069000,2018,3.596166
155,서울특별시,도봉구,방학2동,1110056,1132070000,2018,3.3147388
156,서울특별시,도봉구,방학3동,1110057,1132071000,2018,5.1253204
157,서울특별시,노원구,월계1동,1111051,1135056000,2018,3.5682714
158,서울특별시,노원구,월계2동,1111052,1135057000,2018,3.7431521
159,서울특별시,노원구,월계3동,1111053,1135058000,2018,3.6328886
160,서울특별시,노원구,공릉1동,1111079,1135059500,2018,3.5493207
161,서울특별시,노원구,공릉2동,1111056,1135060000,2018,5.5976696
162,서울특별시,노원구,하계1동,1111058,1135061100,2018,4.8757873
163,서울특별시,노원구,하계2동,1111059,1135061200,2018,6.2248235
164,서울특별시,노원구,중계본동,1111060,1135061900,2018,8.106722
165,서울특별시,노원구,중계1동,1111061,1135062100,2018,10.406192
166,서울특별시,노원구,중계4동,1111064,1135062400,2018,4.888547
167,서울특별시,노원구,중계2·3동,1111078,1135062500,2018,4.2999706
168,서울특별시,노원구,상계1동,1111065,1135063000,2018,3.9397218
169,서울특별시,노원구,상계2동,1111066,1135064000,2018,3.7836993
170,서울특별시,노원구,상계3·4동,1111076,1135066500,2018,3.5010953
171,서울특별시,노원구,상계5동,1111069,1135067000,2018,3.7164545
172,서울특별시,노원구,상계6·7동,1111077,1135069500,2018,4.6844115
173,서울특별시,노원구,상계8동,1111072,1135070000,2018,4.834537
174,서울특별시,노원구,상계9동,1111073,1135071000,2018,4.9039707
175,서울특별시,노원구,상계10동,1111074,1135072000,2018,3.9255264
176,서울특별시,은평구,녹번동,1112051,1138051000,2018,3.0833044
177,서울특별시,은평구,불광1동,1112052,1138052000,2018,3.3412263
178,서울특별시,은평구,불광2동,1112072,1138053000,2018,2.8863974
179,서울특별시,은평구,갈현1동,1112055,1138055100,2018,3.1320937
180,서울특별시,은평구,갈현2동,1112056,1138055200,2018,3.7728457
181,서울특별시,은평구,구산동,1112057,1138056000,2018,3.969257
182,서울특별시,은평구,대조동,1112058,1138057000,2018,2.9372087
183,서울특별시,은평구,응암1동,1112059,1138058000,2018,4.607797
184,서울특별시,은평구,응암2동,1112060,1138059000,2018,4.569499
185,서울특별시,은평구,응암3동,1112073,1138060000,2018,2.9275663
186,서울특별시,은평구,역촌동,1112074,1138062500,2018,3.6585312
187,서울특별시,은평구,신사1동,1112065,1138063100,2018,3.5102289
188,서울특별시,은평구,신사2동,1112066,1138063200,2018,4.0297475
189,서울특별시,은평구,증산동,1112067,1138064000,2018,3.6550286
190,서울특별시,은평구,수색동,1112068,1138065000,2018,3.0059988
191,서울특별시,은평구,진관동,1112071,1138069000,2018,7.239045
192,서울특별시,서대문구,천연동,1113052,1141052000,2018,4.1260977
193,서울특별시,서대문구,북아현동,1113074,1141055500,2018,2.9728053
194,서울특별시,서대문구,충현동,1113073,1141056500,2018,3.0154002
195,서울특별시,서대문구,신촌동,1113075,1141058500,2018,2.148256
196,서울특별시,서대문구,연희동,1113076,1141061500,2018,3.384397
197,서울특별시,서대문구,홍제1동,1113062,1141062000,2018,3.7030792
198,서울특별시,서대문구,홍제3동,1113064,1141064000,2018,3.2687094
199,서울특별시,서대문구,홍제2동,1113065,1141065500,2018,3.5978804
200,서울특별시,서대문구,홍은1동,1113066,1141066000,2018,3.665323
201,서울특별시,서대문구,홍은2동,1113068,1141068500,2018,3.8112001
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,2018,4.573137
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,2018,3.6381376
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,2018,5.5864754
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,2018,3.491613
206,서울특별시,마포구,아현동,1114078,1144055500,2018,3.1966748
207,서울특별시,마포구,공덕동,1114077,1144056500,2018,2.883543
208,서울특별시,마포구,도화동,1114075,1144058500,2018,3.7277563
209,서울특별시,마포구,용강동,1114059,1144059000,2018,5.4554143
210,서울특별시,마포구,대흥동,1114060,1144060000,2018,2.479966
211,서울특별시,마포구,염리동,1114061,1144061000,2018,4.543845
212,서울특별시,마포구,신수동,1114063,1144063000,2018,4.2484393
213,서울특별시,마포구,서강동,1114076,1144065500,2018,3.423949
214,서울특별시,마포구,서교동,1114066,1144066000,2018,2.3044505
215,서울특별시,마포구,합정동,1114068,1144068000,2018,2.4876468
216,서울특별시,마포구,망원1동,1114069,1144069000,2018,3.0972886
217,서울특별시,마포구,망원2동,1114070,1144070000,2018,4.293785
218,서울특별시,마포구,연남동,1114071,1144071000,2018,2.2865462
219,서울특별시,마포구,성산1동,1114072,1144072000,2018,3.720044
220,서울특별시,마포구,성산2동,1114073,1144073000,2018,4.545952
221,서울특별시,마포구,상암동,1114074,1144074000,2018,7.6447797
222,서울특별시,양천구,목1동,1115051,1147051000,2018,8.590938
223,서울특별시,양천구,목2동,1115052,1147052000,2018,3.9886045
224,서울특별시,양천구,목3동,1115053,1147053000,2018,2.9740074
225,서울특별시,양천구,목4동,1115054,1147054000,2018,5.768521
226,서울특별시,양천구,목5동,1115071,1147055000,2018,9.250484
227,서울특별시,양천구,신월1동,1115057,1147056000,2018,3.1087806
228,서울특별시,양천구,신월2동,1115058,1147057000,2018,4.0763593
229,서울특별시,양천구,신월3동,1115059,1147058000,2018,3.2822723
230,서울특별시,양천구,신월4동,1115060,1147059000,2018,4.5215898
231,서울특별시,양천구,신월5동,1115061,1147060000,2018,4.060342
232,서울특별시,양천구,신월6동,1115062,1147061000,2018,4.9324484
233,서울특별시,양천구,신월7동,1115063,1147061100,2018,3.3091066
234,서울특별시,양천구,신정1동,1115064,1147062000,2018,7.5329423
235,서울특별시,양천구,신정2동,1115065,1147063000,2018,7.0195026
236,서울특별시,양천구,신정3동,1115066,1147064000,2018,5.5563326
237,서울특별시,양천구,신정4동,1115072,1147065000,2018,3.0330288
238,서울특별시,양천구,신정6동,1115069,1147067000,2018,7.3023987
239,서울특별시,양천구,신정7동,1115070,1147068000,2018,5.361059
240,서울특별시,강서구,염창동,1116051,1150051000,2018,6.08043
241,서울특별시,강서구,등촌1동,1116052,1150052000,2018,2.7384806
242,서울특별시,강서구,등촌2동,1116053,1150053000,2018,3.455823
243,서울특별시,강서구,등촌3동,1116054,1150053500,2018,3.1614025
244,서울특별시,강서구,화곡1동,1116073,1150054000,2018,2.3054833
245,서울특별시,강서구,화곡2동,1116057,1150055000,2018,3.9812307
246,서울특별시,강서구,화곡3동,1116058,1150056000,2018,3.4195123
247,서울특별시,강서구,화곡4동,1116059,1150057000,2018,3.0076575
248,서울특별시,강서구,화곡본동,1116055,1150059000,2018,3.5511909
249,서울특별시,강서구,화곡6동,1116061,1150059100,2018,3.2615085
250,서울특별시,강서구,화곡8동,1116063,1150059300,2018,3.1275513
251,서울특별시,강서구,가양1동,1116064,1150060300,2018,2.738588
252,서울특별시,강서구,가양2동,1116065,1150060400,2018,1.4351988
253,서울특별시,강서구,가양3동,1116066,1150060500,2018,1.7639703
254,서울특별시,강서구,발산1동,1116067,1150061100,2018,6.5289845
255,서울특별시,강서구,우장산동,1116074,1150061500,2018,6.168535
256,서울특별시,강서구,공항동,1116069,1150062000,2018,3.1356072
257,서울특별시,강서구,방화1동,1116070,1150063000,2018,4.9826922
258,서울특별시,강서구,방화2동,1116071,1150064000,2018,3.0073004
259,서울특별시,강서구,방화3동,1116072,1150064100,2018,3.5066683
260,서울특별시,구로구,신도림동,1117051,1153051000,2018,5.069843
261,서울특별시,구로구,구로1동,1117052,1153052000,2018,5.0012574
262,서울특별시,구로구,구로2동,1117071,1153053000,2018,2.6685581
263,서울특별시,구로구,구로3동,1117054,1153054000,2018,3.1654243
264,서울특별시,구로구,구로4동,1117055,1153055000,2018,2.7597938
265,서울특별시,구로구,구로5동,1117056,1153056000,2018,2.726014
266,서울특별시,구로구,가리봉동,1117070,1153059500,2018,1.700494
267,서울특별시,구로구,고척1동,1117061,1153072000,2018,4.1856027
268,서울특별시,구로구,고척2동,1117062,1153073000,2018,4.0652475
269,서울특별시,구로구,개봉1동,1117072,1153074000,2018,3.5853434
270,서울특별시,구로구,개봉2동,1117064,1153075000,2018,3.621602
271,서울특별시,구로구,개봉3동,1117065,1153076000,2018,3.6271586
272,서울특별시,구로구,오류1동,1117067,1153077000,2018,2.5968478
273,서울특별시,구로구,오류2동,1117068,1153078000,2018,4.8339086
274,서울특별시,구로구,수궁동,1117069,1153079000,2018,4.155783
275,서울특별시,금천구,가산동,1118051,1154551000,2018,1.608683
276,서울특별시,금천구,독산1동,1118052,1154561000,2018,2.638606
277,서울특별시,금천구,독산2동,1118053,1154562000,2018,3.1512496
278,서울특별시,금천구,독산3동,1118054,1154563000,2018,2.709894
279,서울특별시,금천구,독산4동,1118055,1154564000,2018,3.2243807
280,서울특별시,금천구,시흥1동,1118057,1154567000,2018,3.3566194
281,서울특별시,금천구,시흥2동,1118058,1154568000,2018,4.917535
282,서울특별시,금천구,시흥3동,1118059,1154569000,2018,2.971584
283,서울특별시,금천구,시흥4동,1118060,1154570000,2018,3.574162
284,서울특별시,금천구,시흥5동,1118061,1154571000,2018,3.2987535
285,서울특별시,영등포구,영등포본동,1119073,1156051500,2018,2.8545918
286,서울특별시,영등포구,영등포동,1119074,1156053500,2018,1.6224064
287,서울특별시,영등포구,여의동,1119054,1156054000,2018,4.407959
288,서울특별시,영등포구,당산1동,1119055,1156055000,2018,2.4444337
289,서울특별시,영등포구,당산2동,1119056,1156056000,2018,3.207079
290,서울특별시,영등포구,도림동,1119075,1156058500,2018,2.443192
291,서울특별시,영등포구,문래동,1119076,1156060500,2018,4.994375
292,서울특별시,영등포구,양평1동,1119061,1156061000,2018,2.9096012
293,서울특별시,영등포구,양평2동,1119062,1156062000,2018,3.709054
294,서울특별시,영등포구,신길1동,1119063,1156063000,2018,2.2752497
295,서울특별시,영등포구,신길3동,1119065,1156065000,2018,3.3621304
296,서울특별시,영등포구,신길4동,1119066,1156066000,2018,3.2783096
297,서울특별시,영등포구,신길5동,1119067,1156067000,2018,3.3262382
298,서울특별시,영등포구,신길6동,1119068,1156068000,2018,2.8906004
299,서울특별시,영등포구,신길7동,1119069,1156069000,2018,4.043877
300,서울특별시,영등포구,대림1동,1119070,1156070000,2018,2.7397373
301,서울특별시,영등포구,대림2동,1119071,1156071000,2018,2.4104712
302,서울특별시,영등포구,대림3동,1119072,1156072000,2018,3.1657474
303,서울특별시,동작구,노량진1동,1120072,1159051000,2018,3.2157872
304,서울특별시,동작구,노량진2동,1120052,1159052000,2018,2.017799
305,서울특별시,동작구,상도1동,1120053,1159053000,2018,3.6027853
306,서울특별시,동작구,상도2동,1120054,1159054000,2018,3.3984127
307,서울특별시,동작구,상도3동,1120055,1159055000,2018,2.9721003
308,서울특별시,동작구,상도4동,1120056,1159056000,2018,3.1692586
309,서울특별시,동작구,흑석동,1120071,1159060500,2018,3.1826763
310,서울특별시,동작구,사당1동,1120063,1159062000,2018,1.76874
311,서울특별시,동작구,사당2동,1120073,1159063000,2018,2.9419432
312,서울특별시,동작구,사당3동,1120065,1159064000,2018,3.3183658
313,서울특별시,동작구,사당4동,1120066,1159065000,2018,2.5115967
314,서울특별시,동작구,사당5동,1120067,1159065100,2018,3.5299885
315,서울특별시,동작구,대방동,1120068,1159066000,2018,5.1703873
316,서울특별시,동작구,신대방1동,1120069,1159067000,2018,5.375722
317,서울특별시,동작구,신대방2동,1120070,1159068000,2018,4.537553
318,서울특별시,관악구,보라매동,1121052,1162052500,2018,2.8491874
319,서울특별시,관악구,청림동,1121054,1162054500,2018,3.8875732
320,서울특별시,관악구,성현동,1121079,1162056500,2018,4.818135
321,서울특별시,관악구,행운동,1121057,1162057500,2018,2.2410965
322,서울특별시,관악구,낙성대동,1121058,1162058500,2018,2.4627905
323,서울특별시,관악구,청룡동,1121080,1162059500,2018,2.236271
324,서울특별시,관악구,은천동,1121078,1162060500,2018,4.0179305
325,서울특별시,관악구,중앙동,1121061,1162061500,2018,1.8975399
326,서울특별시,관악구,인헌동,1121062,1162062500,2018,2.9478047
327,서울특별시,관악구,남현동,1121063,1162063000,2018,2.1687787
328,서울특별시,관악구,서원동,1121064,1162064500,2018,1.5967847
329,서울특별시,관악구,신원동,1121065,1162065500,2018,2.204686
330,서울특별시,관악구,서림동,1121066,1162066500,2018,2.172573
331,서울특별시,관악구,신사동,1121068,1162068500,2018,2.4574606
332,서울특별시,관악구,신림동,1121069,1162069500,2018,0.85179985
333,서울특별시,관악구,난향동,1121071,1162071500,2018,4.7302027
334,서울특별시,관악구,조원동,1121072,1162072500,2018,2.576224
335,서울특별시,관악구,대학동,1121073,1162073500,2018,1.8670669
336,서울특별시,관악구,삼성동,1121082,1162074500,2018,3.0590463
337,서울특별시,관악구,미성동,1121083,1162076500,2018,3.624017
338,서울특별시,관악구,난곡동,1121081,1162077500,2018,3.2417388
339,서울특별시,서초구,서초1동,1122051,1165051000,2018,4.667745
340,서울특별시,서초구,서초2동,1122052,1165052000,2018,4.7137747
341,서울특별시,서초구,서초3동,1122053,1165053000,2018,3.7337055
342,서울특별시,서초구,서초4동,1122054,1165053100,2018,7.181106
343,서울특별시,서초구,잠원동,1122055,1165054000,2018,5.9369316
344,서울특별시,서초구,반포본동,1122056,1165055000,2018,7.804917
345,서울특별시,서초구,반포1동,1122057,1165056000,2018,5.961462
346,서울특별시,서초구,반포2동,1122058,1165057000,2018,9.660721
347,서울특별시,서초구,반포3동,1122059,1165058000,2018,6.992247
348,서울특별시,서초구,반포4동,1122060,1165058100,2018,5.6758485
349,서울특별시,서초구,방배본동,1122061,1165059000,2018,6.434034
350,서울특별시,서초구,방배1동,1122062,1165060000,2018,3.3087733
351,서울특별시,서초구,방배2동,1122063,1165061000,2018,3.7929275
352,서울특별시,서초구,방배3동,1122064,1165062000,2018,3.9570403
353,서울특별시,서초구,방배4동,1122065,1165062100,2018,5.3915877
354,서울특별시,서초구,양재1동,1122066,1165065100,2018,4.860442
355,서울특별시,서초구,양재2동,1122067,1165065200,2018,3.5736415
356,서울특별시,서초구,내곡동,1122068,1165066000,2018,3.5691879
357,서울특별시,강남구,신사동,1123051,1168051000,2018,4.8750286
358,서울특별시,강남구,논현1동,1123052,1168052100,2018,1.8051577
359,서울특별시,강남구,논현2동,1123053,1168053100,2018,2.7644386
360,서울특별시,강남구,압구정동,1123077,1168054500,2018,5.203651
361,서울특별시,강남구,청담동,1123078,1168056500,2018,4.034273
362,서울특별시,강남구,삼성1동,1123058,1168058000,2018,4.2840457
363,서울특별시,강남구,삼성2동,1123059,1168059000,2018,5.983803
364,서울특별시,강남구,대치1동,1123060,1168060000,2018,11.173941
365,서울특별시,강남구,대치2동,1123079,1168061000,2018,6.8931007
366,서울특별시,강남구,대치4동,1123063,1168063000,2018,4.376246
367,서울특별시,강남구,역삼1동,1123064,1168064000,2018,1.6522515
368,서울특별시,강남구,역삼2동,1123065,1168065000,2018,7.223072
369,서울특별시,강남구,도곡1동,1123066,1168065500,2018,5.0944214
370,서울특별시,강남구,도곡2동,1123067,1168065600,2018,6.6224194
371,서울특별시,강남구,개포1동,1123068,1168066000,2018,4.2242956
372,서울특별시,강남구,개포2동,1123080,1168067000,2018,5.1047077
373,서울특별시,강남구,개포4동,1123071,1168069000,2018,4.2795506
374,서울특별시,강남구,세곡동,1123076,1168070000,2018,5.1984262
375,서울특별시,강남구,일원본동,1123072,1168072000,2018,7.3760405
376,서울특별시,강남구,일원1동,1123073,1168073000,2018,3.4376032
377,서울특별시,강남구,일원2동,1123074,1168074000,2018,4.4346223
378,서울특별시,강남구,수서동,1123075,1168075000,2018,1.694907
379,서울특별시,송파구,풍납1동,1124051,1171051000,2018,3.1393135
380,서울특별시,송파구,풍납2동,1124052,1171052000,2018,4.1207347
381,서울특별시,송파구,거여1동,1124053,1171053100,2018,4.0092955
382,서울특별시,송파구,거여2동,1124054,1171053200,2018,4.1555567
383,서울특별시,송파구,마천1동,1124055,1171054000,2018,4.004115
384,서울특별시,송파구,마천2동,1124056,1171055000,2018,3.3153553
385,서울특별시,송파구,방이1동,1124057,1171056100,2018,4.8761663
386,서울특별시,송파구,방이2동,1124058,1171056200,2018,2.3622942
387,서울특별시,송파구,오륜동,1124059,1171056600,2018,7.6145205
388,서울특별시,송파구,오금동,1124060,1171057000,2018,3.6103218
389,서울특별시,송파구,송파1동,1124061,1171058000,2018,2.636367
390,서울특별시,송파구,송파2동,1124062,1171059000,2018,4.412059
391,서울특별시,송파구,석촌동,1124063,1171060000,2018,3.0074723
392,서울특별시,송파구,삼전동,1124064,1171061000,2018,3.0633671
393,서울특별시,송파구,가락본동,1124065,1171062000,2018,3.3262491
394,서울특별시,송파구,가락1동,1124066,1171063100,2018,4.612319
395,서울특별시,송파구,가락2동,1124067,1171063200,2018,5.583594
396,서울특별시,송파구,문정1동,1124068,1171064100,2018,3.2524173
397,서울특별시,송파구,문정2동,1124069,1171064200,2018,2.562077
398,서울특별시,송파구,장지동,1124081,1171064600,2018,4.5240045
