,SD,SGG,NAME_AD,CODE,CODE_AD,YEAR,Y_R
855,인천광역시,계양구,계산3동,2307055,2824561300,2020,3.5621073
856,인천광역시,계양구,계산4동,2307062,2824561400,2020,5.2487855
857,인천광역시,계양구,작전1동,2307056,2824562100,2020,4.442826
858,인천광역시,계양구,작전2동,2307057,2824562200,2020,2.999359
859,인천광역시,계양구,작전서운동,2307058,2824564000,2020,4.9716935
860,인천광역시,계양구,계양1동,2307063,2824571000,2020,4.013111
861,인천광역시,계양구,계양2동,2307061,2824572000,2020,3.6776628
862,인천광역시,계양구,계양3동,2307064,2824573000,2020,6.3409038
863,인천광역시,서구,검암경서동,2308051,2826051500,2020,5.004653
864,인천광역시,서구,연희동,2308053,2826053000,2020,3.8421319
865,인천광역시,서구,청라1동,2308074,2826053600,2020,7.403317
866,인천광역시,서구,청라2동,2308078,2826053700,2020,7.5103626
867,인천광역시,서구,청라3동,2308079,2826053900,2020,7.2914543
868,인천광역시,서구,가정1동,2308054,2826054200,2020,3.9215658
869,인천광역시,서구,가정2동,2308055,2826054300,2020,2.266084
870,인천광역시,서구,가정3동,2308056,2826054400,2020,3.1688087
871,인천광역시,서구,석남1동,2308058,2826055000,2020,3.2332687
872,인천광역시,서구,석남2동,2308059,2826056000,2020,3.309579
873,인천광역시,서구,석남3동,2308060,2826056100,2020,3.5583656
874,인천광역시,서구,신현원창동,2308073,2826057500,2020,4.6599693
875,인천광역시,서구,가좌1동,2308062,2826058000,2020,3.2836504
876,인천광역시,서구,가좌2동,2308063,2826059000,2020,4.476689
877,인천광역시,서구,가좌3동,2308064,2826060000,2020,3.4770765
878,인천광역시,서구,가좌4동,2308065,2826061000,2020,3.661758
879,인천광역시,서구,검단동,2308080,2826068000,2020,5.1670403
880,인천광역시,서구,불로대곡동,2308081,2826069000,2020,6.2135286
881,인천광역시,서구,원당동,2308082,2826070000,2020,7.3903737
882,인천광역시,서구,당하동,2308085,2826071000,2020,6.0113626
883,인천광역시,서구,마전동,2308086,2826073000,2020,6.9686556
884,인천광역시,서구,오류왕길동,2308084,2826072000,2020,5.7211013
885,인천광역시,미추홀구,숭의2동,2309052,2817751000,2020,3.035159
886,인천광역시,미추홀구,숭의1·3동,2309075,2817752000,2020,2.417872
887,인천광역시,미추홀구,숭의4동,2309054,2817753000,2020,3.7642624
888,인천광역시,미추홀구,용현1·4동,2309076,2817754000,2020,2.2964473
889,인천광역시,미추홀구,용현2동,2309056,2817755000,2020,3.4018395
890,인천광역시,미추홀구,용현3동,2309057,2817756000,2020,2.1849988
891,인천광역시,미추홀구,용현5동,2309059,2817757000,2020,5.2227135
892,인천광역시,미추홀구,학익1동,2309060,2817758000,2020,5.2567205
893,인천광역시,미추홀구,학익2동,2309061,2817759000,2020,4.5618424
894,인천광역시,미추홀구,도화1동,2309062,2817760000,2020,3.2551103
895,인천광역시,미추홀구,도화2·3동,2309077,2817761000,2020,3.853049
896,인천광역시,미추홀구,주안1동,2309065,2817762000,2020,1.9161425
897,인천광역시,미추홀구,주안2동,2309066,2817763000,2020,3.1940646
898,인천광역시,미추홀구,주안3동,2309067,2817764000,2020,3.9269133
899,인천광역시,미추홀구,주안4동,2309068,2817765000,2020,2.6905239
900,인천광역시,미추홀구,주안5동,2309069,2817766000,2020,3.161925
901,인천광역시,미추홀구,주안6동,2309070,2817767000,2020,4.374577
902,인천광역시,미추홀구,주안7동,2309071,2817768000,2020,3.5386105
903,인천광역시,미추홀구,주안8동,2309072,2817769000,2020,4.2324257
904,인천광역시,미추홀구,관교동,2309073,2817770000,2020,4.015654
905,인천광역시,미추홀구,문학동,2309074,2817771000,2020,4.001234
906,인천광역시,강화군,강화읍,2331011,2871025000,2020,4.728542
907,인천광역시,강화군,선원면,2331031,2871031000,2020,4.294395
908,인천광역시,강화군,불은면,2331032,2871032000,2020,2.2600448
909,인천광역시,강화군,길상면,2331033,2871033000,2020,2.897771
910,인천광역시,강화군,화도면,2331034,2871034000,2020,2.4073663
911,인천광역시,강화군,양도면,2331035,2871035000,2020,2.4423757
912,인천광역시,강화군,내가면,2331036,2871036000,2020,1.8155751
913,인천광역시,강화군,하점면,2331037,2871037000,2020,1.7896953
914,인천광역시,강화군,양사면,2331038,2871038000,2020,1.9688339
915,인천광역시,강화군,송해면,2331039,2871039000,2020,2.4357698
916,인천광역시,강화군,교동면,2331040,2871040000,2020,1.7824888
917,인천광역시,강화군,삼산면,2331041,2871041000,2020,2.2807016
918,인천광역시,강화군,서도면,2331042,2871042000,2020,1.6153846
919,인천광역시,옹진군,북도면,2332031,2872031000,2020,1.9217541
920,인천광역시,옹진군,백령면,2332033,2872033000,2020,2.8195877
921,인천광역시,옹진군,대청면,2332034,2872034000,2020,2.5533981
922,인천광역시,옹진군,덕적면,2332035,2872035000,2020,1.9762156
923,인천광역시,옹진군,영흥면,2332037,2872036000,2020,3.3073545
924,인천광역시,옹진군,자월면,2332036,2872037000,2020,1.8454936
925,인천광역시,옹진군,연평면,2332032,2872038000,2020,2.568317
926,광주광역시,동구,충장동,2401051,2911052500,2020,1.1799384
927,광주광역시,동구,동명동,2401054,2911054500,2020,2.2450297
928,광주광역시,동구,계림1동,2401056,2911056000,2020,2.4172237
929,광주광역시,동구,계림2동,2401058,2911057000,2020,4.126734
930,광주광역시,동구,산수1동,2401059,2911059000,2020,3.3502824
931,광주광역시,동구,산수2동,2401061,2911060000,2020,3.586386
932,광주광역시,동구,지산1동,2401062,2911062000,2020,3.5809157
933,광주광역시,동구,지산2동,2401063,2911063000,2020,3.4792414
934,광주광역시,동구,서남동,2401064,2911065500,2020,1.7585139
935,광주광역시,동구,학동,2401068,2911068500,2020,3.3757806
936,광주광역시,동구,학운동,2401071,2911071000,2020,3.7775068
937,광주광역시,동구,지원1동,2401072,2911073000,2020,3.892
938,광주광역시,동구,지원2동,2401073,2911074000,2020,3.4134023
939,광주광역시,서구,양동,2402051,2914057500,2020,1.6933998
940,광주광역시,서구,양3동,2402053,2914059000,2020,4.1534104
941,광주광역시,서구,농성1동,2402054,2914065000,2020,2.6450186
942,광주광역시,서구,농성2동,2402055,2914066000,2020,2.2788293
943,광주광역시,서구,광천동,2402056,2914073000,2020,3.1343906
944,광주광역시,서구,유덕동,2402057,2914074000,2020,5.5970287
945,광주광역시,서구,치평동,2402066,2914074500,2020,4.6466246
946,광주광역시,서구,상무1동,2402058,2914075100,2020,4.569309
947,광주광역시,서구,상무2동,2402059,2914075200,2020,3.1711829
948,광주광역시,서구,화정1동,2402060,2914076000,2020,3.0861852
949,광주광역시,서구,화정2동,2402061,2914077000,2020,6.282979
950,광주광역시,서구,화정3동,2402062,2914078000,2020,4.300378
951,광주광역시,서구,화정4동,2402063,2914079000,2020,4.8998294
952,광주광역시,서구,서창동,2402064,2914080000,2020,3.0437417
953,광주광역시,서구,금호1동,2402068,2914082100,2020,4.5447254
954,광주광역시,서구,금호2동,2402069,2914082400,2020,6.8464046
955,광주광역시,서구,풍암동,2402067,2914083000,2020,6.5411725
956,광주광역시,서구,동천동,2402070,2914084000,2020,7.925041
957,광주광역시,남구,양림동,2403051,2915551000,2020,5.0233445
958,광주광역시,남구,방림1동,2403052,2915552000,2020,5.0402503
959,광주광역시,남구,방림2동,2403053,2915553000,2020,3.7873526
960,광주광역시,남구,봉선1동,2403068,2915553700,2020,4.714123
961,광주광역시,남구,봉선2동,2403069,2915553800,2020,8.845369
962,광주광역시,남구,사직동,2403054,2915554500,2020,2.4706533
963,광주광역시,남구,월산동,2403057,2915560500,2020,2.4005075
964,광주광역시,남구,월산4동,2403060,2915563000,2020,3.2951412
965,광주광역시,남구,월산5동,2403061,2915564000,2020,2.1426392
966,광주광역시,남구,백운1동,2403062,2915567000,2020,4.443151
967,광주광역시,남구,백운2동,2403063,2915568000,2020,2.8736012
968,광주광역시,남구,주월1동,2403064,2915569000,2020,4.667741
969,광주광역시,남구,주월2동,2403065,2915570000,2020,3.1792543
970,광주광역시,남구,효덕동,2403066,2915571000,2020,6.564683
971,광주광역시,남구,송암동,2403067,2915572000,2020,5.728265
972,광주광역시,남구,대촌동,2403070,2915573000,2020,3.520592
973,광주광역시,북구,중흥1동,2404051,2917051000,2020,1.8313493
974,광주광역시,북구,중흥2동,2404052,2917052000,2020,2.9662151
975,광주광역시,북구,중흥3동,2404053,2917053000,2020,2.7237513
976,광주광역시,북구,중앙동,2404054,2917055500,2020,1.49282
977,광주광역시,북구,임동,2404055,2917057000,2020,3.6828654
978,광주광역시,북구,신안동,2404056,2917058000,2020,2.5203514
979,광주광역시,북구,용봉동,2404057,2917059000,2020,4.406897
980,광주광역시,북구,운암1동,2404058,2917060100,2020,5.6483808
981,광주광역시,북구,운암2동,2404059,2917060200,2020,3.1000805
982,광주광역시,북구,운암3동,2404060,2917060300,2020,4.842489
983,광주광역시,북구,동림동,2404061,2917061500,2020,4.9188895
984,광주광역시,북구,우산동,2404062,2917062000,2020,2.6789248
985,광주광역시,북구,풍향동,2404063,2917063500,2020,4.578029
986,광주광역시,북구,문화동,2404064,2917065000,2020,3.513086
987,광주광역시,북구,문흥1동,2404065,2917065600,2020,5.6363525
988,광주광역시,북구,문흥2동,2404066,2917065700,2020,4.3441525
989,광주광역시,북구,두암1동,2404067,2917066100,2020,3.6938827
990,광주광역시,북구,두암2동,2404068,2917066200,2020,4.0483108
991,광주광역시,북구,두암3동,2404069,2917066300,2020,2.6361086
992,광주광역시,북구,삼각동,2404070,2917066600,2020,5.3517027
993,광주광역시,북구,일곡동,2404078,2917066900,2020,7.021935
994,광주광역시,북구,매곡동,2404071,2917067300,2020,5.6568737
995,광주광역시,북구,오치1동,2404072,2917067600,2020,4.2173567
996,광주광역시,북구,오치2동,2404073,2917067700,2020,2.5936518
997,광주광역시,북구,석곡동,2404074,2917068500,2020,3.0217147
998,광주광역시,북구,건국동,2404081,2917069500,2020,5.9010396
999,광주광역시,북구,신용동,2404082,2917069700,2020,7.3643675
1000,광주광역시,북구,양산동,2404080,2917069600,2020,5.3557696
1001,광주광역시,광산구,송정1동,2405051,2920051500,2020,4.9742327
1002,광주광역시,광산구,송정2동,2405052,2920052500,2020,2.5190485
1003,광주광역시,광산구,도산동,2405054,2920054000,2020,4.9245114
1004,광주광역시,광산구,신흥동,2405055,2920055000,2020,4.281693
1005,광주광역시,광산구,어룡동,2405056,2920056500,2020,5.946244
1006,광주광역시,광산구,우산동,2405058,2920058000,2020,3.4924264
1007,광주광역시,광산구,월곡1동,2405059,2920060000,2020,4.2778463
1008,광주광역시,광산구,월곡2동,2405060,2920061000,2020,5.9559655
1009,광주광역시,광산구,비아동,2405061,2920062000,2020,5.205346
1010,광주광역시,광산구,첨단1동,2405069,2920062400,2020,5.7216215
1011,광주광역시,광산구,첨단2동,2405070,2920062600,2020,5.93301
1012,광주광역시,광산구,신가동,2405074,2920063000,2020,7.391611
1013,광주광역시,광산구,운남동,2405071,2920063500,2020,6.029917
1014,광주광역시,광산구,수완동,2405075,2920063700,2020,9.686699
1015,광주광역시,광산구,하남동,2405063,2920064000,2020,7.600342
1016,광주광역시,광산구,임곡동,2405064,2920065000,2020,3.1121495
1017,광주광역시,광산구,동곡동,2405065,2920066000,2020,1.6780539
1018,광주광역시,광산구,평동,2405066,2920067000,2020,1.9978166
1019,광주광역시,광산구,삼도동,2405067,2920068000,2020,2.7436347
1020,광주광역시,광산구,본량동,2405068,2920069000,2020,2.0987895
1021,광주광역시,광산구,신창동,2405073,2920070000,2020,7.778338
1022,대전광역시,동구,중앙동,2501076,3011051500,2020,1.1904091
1023,대전광역시,동구,효동,2501053,3011053000,2020,7.176257
1024,대전광역시,동구,신인동,2501077,3011054500,2020,3.5796947
1025,대전광역시,동구,판암1동,2501055,3011055100,2020,3.58242
1026,대전광역시,동구,판암2동,2501056,3011055200,2020,2.1431165
1027,대전광역시,동구,용운동,2501057,3011056000,2020,3.9506717
1028,대전광역시,동구,대동,2501078,3011058500,2020,4.7162437
1029,대전광역시,동구,자양동,2501060,3011059000,2020,2.1342847
1030,대전광역시,동구,가양1동,2501063,3011062000,2020,3.8236387
1031,대전광역시,동구,가양2동,2501064,3011063000,2020,4.507767
1032,대전광역시,동구,용전동,2501065,3011064000,2020,3.135585
1033,대전광역시,동구,성남동,2501079,3011066500,2020,3.5403938
1034,대전광역시,동구,홍도동,2501068,3011067000,2020,3.202063
1035,대전광역시,동구,삼성동,2501080,3011069500,2020,4.2847843
1036,대전광역시,동구,대청동,2501073,3011072500,2020,2.51666
1037,대전광역시,동구,산내동,2501075,3011074000,2020,6.6536756
1038,대전광역시,중구,은행선화동,2502051,3014053500,2020,2.858301
1039,대전광역시,중구,목동,2502053,3014055000,2020,8.789441
1040,대전광역시,중구,중촌동,2502054,3014056000,2020,4.15607
1041,대전광역시,중구,대흥동,2502055,3014057500,2020,3.880484
1042,대전광역시,중구,문창동,2502056,3014060500,2020,3.3101132
1043,대전광역시,중구,석교동,2502057,3014062000,2020,3.2001886
1044,대전광역시,중구,대사동,2502058,3014063000,2020,2.095978
1045,대전광역시,중구,부사동,2502059,3014064000,2020,2.6261063
1046,대전광역시,중구,용두동,2502060,3014065500,2020,3.3185246
1047,대전광역시,중구,오류동,2502062,3014067000,2020,3.2629662
1048,대전광역시,중구,태평1동,2502063,3014068000,2020,6.0185933
1049,대전광역시,중구,태평2동,2502064,3014069000,2020,5.7447996
1050,대전광역시,중구,유천1동,2502065,3014070000,2020,2.4034169
1051,대전광역시,중구,유천2동,2502066,3014071000,2020,2.9653187
1052,대전광역시,중구,문화1동,2502067,3014072000,2020,6.304188
1053,대전광역시,중구,문화2동,2502068,3014073000,2020,3.6916163
1054,대전광역시,중구,산성동,2502069,3014074000,2020,3.8952525
1055,대전광역시,서구,복수동,2503051,3017051000,2020,6.7818794
1056,대전광역시,서구,도마1동,2503052,3017052000,2020,2.8390071
1057,대전광역시,서구,도마2동,2503053,3017053000,2020,3.6729226
1058,대전광역시,서구,정림동,2503054,3017053500,2020,4.3234725
1059,대전광역시,서구,변동,2503055,3017054000,2020,3.6363974
1060,대전광역시,서구,용문동,2503056,3017055000,2020,2.273618
1061,대전광역시,서구,탄방동,2503057,3017055500,2020,4.1032248
1062,대전광역시,서구,괴정동,2503061,3017056000,2020,3.1559823
1063,대전광역시,서구,가장동,2503062,3017057000,2020,4.2316694
1064,대전광역시,서구,내동,2503063,3017057500,2020,5.4044566
1065,대전광역시,서구,갈마1동,2503064,3017058100,2020,3.3754537
1066,대전광역시,서구,갈마2동,2503065,3017058200,2020,3.5223286
1067,대전광역시,서구,월평1동,2503066,3017058600,2020,2.2745256
1068,대전광역시,서구,월평2동,2503067,3017058700,2020,4.0960417
1069,대전광역시,서구,월평3동,2503068,3017058800,2020,6.112288
1070,대전광역시,서구,가수원동,2503070,3017059000,2020,6.6721253
1071,대전광역시,서구,관저1동,2503072,3017059600,2020,4.684917
1072,대전광역시,서구,관저2동,2503073,3017059700,2020,5.8101892
1073,대전광역시,서구,기성동,2503071,3017060000,2020,2.0172956
1074,대전광역시,서구,둔산1동,2503059,3017063000,2020,10.907611
1075,대전광역시,서구,둔산2동,2503060,3017064000,2020,5.454809
1076,대전광역시,서구,만년동,2503069,3017065000,2020,4.833833
1077,대전광역시,서구,둔산3동,2503074,3017066000,2020,7.061347
1078,대전광역시,유성구,진잠동,2504051,3020052000,2020,4.8015723
1079,대전광역시,유성구,온천1동,2504064,3020053000,2020,1.7333716
1080,대전광역시,유성구,온천2동,2504054,3020054000,2020,3.8880289
1081,대전광역시,유성구,노은1동,2504059,3020054600,2020,7.0654416
1082,대전광역시,유성구,노은2동,2504066,3020054700,2020,7.0774245
1083,대전광역시,유성구,노은3동,2504067,3020054800,2020,6.6808786
1084,대전광역시,유성구,신성동,2504055,3020055000,2020,5.85227
1085,대전광역시,유성구,전민동,2504057,3020057000,2020,5.6477227
1086,대전광역시,유성구,구즉동,2504061,3020058000,2020,5.415915
1087,대전광역시,유성구,관평동,2504063,3020060000,2020,7.80848
1088,대전광역시,유성구,원신흥동,2504065,3020061000,2020,6.2815866
1089,대전광역시,대덕구,오정동,2505051,3023051000,2020,3.139154
1090,대전광역시,대덕구,대화동,2505052,3023052000,2020,3.1775765
1091,대전광역시,대덕구,회덕동,2505053,3023052500,2020,3.7864184
1092,대전광역시,대덕구,비래동,2505054,3023053300,2020,4.509268
1093,대전광역시,대덕구,송촌동,2505062,3023054300,2020,6.477956
1094,대전광역시,대덕구,중리동,2505055,3023054600,2020,3.6688783
1095,대전광역시,대덕구,신탄진동,2505058,3023055000,2020,3.637293
1096,대전광역시,대덕구,석봉동,2505059,3023056000,2020,4.5797877
1097,대전광역시,대덕구,덕암동,2505060,3023057000,2020,3.965439
1098,대전광역시,대덕구,목상동,2505061,3023058000,2020,4.9328146
1099,대전광역시,대덕구,법1동,2505056,3023060000,2020,3.8790915
1100,대전광역시,대덕구,법2동,2505057,3023061000,2020,4.0311136
1101,울산광역시,중구,학성동,2601051,3111051000,2020,3.0310159
1102,울산광역시,중구,반구1동,2601052,3111052000,2020,4.0532546
1103,울산광역시,중구,반구2동,2601053,3111053000,2020,2.6480434
1104,울산광역시,중구,복산1동,2601054,3111054000,2020,2.749896
1105,울산광역시,중구,복산2동,2601055,3111055000,2020,4.3510804
1106,울산광역시,중구,중앙동,2601067,3111058500,2020,2.1238718
1107,울산광역시,중구,우정동,2601059,3111059000,2020,4.2876267
1108,울산광역시,중구,태화동,2601060,3111060000,2020,5.91168
1109,울산광역시,중구,다운동,2601061,3111061000,2020,3.811002
1110,울산광역시,중구,병영1동,2601062,3111062000,2020,4.688387
1111,울산광역시,중구,병영2동,2601063,3111063000,2020,5.2591367
1112,울산광역시,중구,약사동,2601064,3111064000,2020,5.9510036
1113,울산광역시,중구,성안동,2601066,3111065000,2020,6.343589
1114,울산광역시,남구,신정1동,2602051,3114051000,2020,2.7696292
1115,울산광역시,남구,신정2동,2602052,3114052000,2020,6.272566
1116,울산광역시,남구,신정3동,2602053,3114053000,2020,3.80099
1117,울산광역시,남구,신정4동,2602054,3114054000,2020,5.48909
1118,울산광역시,남구,신정5동,2602055,3114055000,2020,3.2378318
1119,울산광역시,남구,달동,2602056,3114056000,2020,3.6294441
1120,울산광역시,남구,삼산동,2602057,3114057000,2020,4.2612133
1121,울산광역시,남구,삼호동,2602058,3114058500,2020,3.579099
1122,울산광역시,남구,무거동,2602059,3114059500,2020,4.7573705
1123,울산광역시,남구,옥동,2602060,3114060000,2020,5.4896317
1124,울산광역시,남구,대현동,2602062,3114062500,2020,5.6350193
1125,울산광역시,남구,수암동,2602063,3114063500,2020,5.4955845
1126,울산광역시,남구,선암동,2602064,3114064000,2020,4.304497
1127,울산광역시,남구,야음장생포동,2602061,3114067000,2020,2.6355174
1128,울산광역시,동구,방어동,2603051,3117051000,2020,5.478753
1129,울산광역시,동구,일산동,2603052,3117052000,2020,3.0427806
1130,울산광역시,동구,화정동,2603053,3117053000,2020,5.090968
1131,울산광역시,동구,대송동,2603054,3117054000,2020,4.3929114
1132,울산광역시,동구,전하1동,2603055,3117055000,2020,5.2535334
1133,울산광역시,동구,전하2동,2603061,3117056000,2020,5.8489637
1134,울산광역시,동구,남목1동,2603058,3117058000,2020,5.65834
1135,울산광역시,동구,남목2동,2603059,3117059000,2020,5.631027
1136,울산광역시,동구,남목3동,2603060,3117060000,2020,5.928844
1137,울산광역시,북구,농소1동,2604051,3120051000,2020,5.9462237
1138,울산광역시,북구,농소2동,2604052,3120052000,2020,6.7064395
1139,울산광역시,북구,농소3동,2604053,3120053000,2020,8.350291
1140,울산광역시,북구,강동동,2604054,3120054000,2020,5.639233
1141,울산광역시,북구,효문동,2604056,3120056000,2020,3.5117042
1142,울산광역시,북구,송정동,2604057,3120057000,2020,5.364983
1143,울산광역시,북구,양정동,2604058,3120058000,2020,3.9393818
1144,울산광역시,북구,염포동,2604059,3120059000,2020,4.3431234
1145,울산광역시,울주군,온산읍,2631011,3171025000,2020,4.0103083
1146,울산광역시,울주군,언양읍,2631012,3171025300,2020,5.1729503
1147,울산광역시,울주군,온양읍,2631013,3171025600,2020,5.731316
1148,울산광역시,울주군,범서읍,2631014,3171025900,2020,6.928405
1149,울산광역시,울주군,청량읍,2631015,3171026200,2020,3.9044387
1150,울산광역시,울주군,삼남읍,2631016,3171026500,2020,3.1592176
1151,울산광역시,울주군,서생면,2631031,3171031000,2020,2.903702
1152,울산광역시,울주군,웅촌면,2631034,3171034000,2020,2.1694477
1153,울산광역시,울주군,두동면,2631036,3171036000,2020,2.3267913
1154,울산광역시,울주군,두서면,2631037,3171037000,2020,1.8334395
1155,울산광역시,울주군,상북면,2631038,3171038000,2020,2.5103734
1156,울산광역시,울주군,삼동면,2631040,3171040000,2020,1.6273429
1157,세종특별자치시,세종특별자치시,조치원읍,2901011,3611025000,2020,4.9124827
1158,세종특별자치시,세종특별자치시,연기면,2901031,3611031000,2020,1.1289849
1159,세종특별자치시,세종특별자치시,연동면,2901032,3611032000,2020,1.832595
1160,세종특별자치시,세종특별자치시,부강면,2901033,3611033000,2020,2.903923
1161,세종특별자치시,세종특별자치시,금남면,2901034,3611034000,2020,2.157022
1162,세종특별자치시,세종특별자치시,장군면,2901035,3611035000,2020,1.7325078
1163,세종특별자치시,세종특별자치시,연서면,2901036,3611036000,2020,2.7420132
1164,세종특별자치시,세종특별자치시,전의면,2901037,3611037000,2020,3.217552
1165,세종특별자치시,세종특별자치시,전동면,2901038,3611038000,2020,1.6145892
1166,세종특별자치시,세종특별자치시,소정면,2901039,3611039000,2020,3.8894348
1167,세종특별자치시,세종특별자치시,보람동,2901066,3611056000,2020,7.9236994
1168,세종특별자치시,세종특별자치시,한솔동,2901061,3611051000,2020,10.166381
1169,세종특별자치시,세종특별자치시,새롬동,2901067,3611051500,2020,7.926945
1170,세종특별자치시,세종특별자치시,다정동,2901068,3611058000,2020,7.4224296
1171,세종특별자치시,세종특별자치시,도담동,2901053,3611052000,2020,7.850589
1172,세종특별자치시,세종특별자치시,종촌동,2901056,3611054000,2020,8.383692
1173,세종특별자치시,세종특별자치시,아름동,2901059,3611053000,2020,10.515618
1174,세종특별자치시,세종특별자치시,고운동,2901060,3611055000,2020,8.43548
1175,세종특별자치시,세종특별자치시,대평동,2901064,3611057000,2020,5.480634
1176,세종특별자치시,세종특별자치시,소담동,2901065,3611055500,2020,6.59905
1177,경기도,수원시 장안구,파장동,3101154,4111156000,2020,3.6754055
1178,경기도,수원시 장안구,율천동,3101155,4111156600,2020,4.4301805
1179,경기도,수원시 장안구,정자1동,3101156,4111157100,2020,5.82729
1180,경기도,수원시 장안구,정자2동,3101157,4111157200,2020,4.7298403
1181,경기도,수원시 장안구,정자3동,3101162,4111157300,2020,8.14268
1182,경기도,수원시 장안구,영화동,3101158,4111158000,2020,2.7758112
1183,경기도,수원시 장안구,송죽동,3101159,4111159100,2020,3.9718904
1184,경기도,수원시 장안구,조원1동,3101160,4111159700,2020,4.439053
1185,경기도,수원시 장안구,조원2동,3101163,4111159800,2020,5.357423
1186,경기도,수원시 장안구,연무동,3101161,4111160000,2020,2.9666543
1187,경기도,수원시 권선구,세류1동,3101252,4111352000,2020,2.7483234
1188,경기도,수원시 권선구,세류2동,3101253,4111353000,2020,3.0280268
1189,경기도,수원시 권선구,세류3동,3101254,4111354000,2020,3.7159355
1190,경기도,수원시 권선구,평동,3101255,4111355000,2020,4.0999928
1191,경기도,수원시 권선구,서둔동,3101256,4111356000,2020,3.7848458
1192,경기도,수원시 권선구,구운동,3101257,4111365000,2020,3.8413665
1193,경기도,수원시 권선구,금곡동,3101265,4111366200,2020,5.8894463
1194,경기도,수원시 권선구,호매실동,3101266,4111366400,2020,5.6376143
1195,경기도,수원시 권선구,권선1동,3101260,4111367000,2020,3.3231556
1196,경기도,수원시 권선구,권선2동,3101264,4111368000,2020,5.717884
1197,경기도,수원시 권선구,곡선동,3101261,4111369000,2020,3.8577352
1198,경기도,수원시 권선구,입북동,3101262,4111370000,2020,5.6844873
1199,경기도,수원시 팔달구,매교동,3101367,4111565000,2020,2.1940548
1200,경기도,수원시 팔달구,매산동,3101368,4111566000,2020,1.9963473
1201,경기도,수원시 팔달구,고등동,3101369,4111567000,2020,2.9631162
1202,경기도,수원시 팔달구,화서1동,3101370,4111568000,2020,4.2854567
1203,경기도,수원시 팔달구,화서2동,3101371,4111569000,2020,5.134281
1204,경기도,수원시 팔달구,지동,3101353,4111570000,2020,2.9203963
1205,경기도,수원시 팔달구,우만1동,3101354,4111571000,2020,2.9846613
1206,경기도,수원시 팔달구,우만2동,3101355,4111572000,2020,4.5692496
1207,경기도,수원시 팔달구,인계동,3101356,4111573000,2020,3.434974
1208,경기도,수원시 팔달구,행궁동,3101372,4111574000,2020,1.7288384
1209,경기도,수원시 영통구,매탄1동,3101451,4111751000,2020,4.420998
1210,경기도,수원시 영통구,매탄2동,3101452,4111752000,2020,4.5914125
1211,경기도,수원시 영통구,매탄3동,3101453,4111753000,2020,5.9487033
1212,경기도,수원시 영통구,매탄4동,3101454,4111754000,2020,4.4670086
1213,경기도,수원시 영통구,원천동,3101460,4111755000,2020,5.248524
1214,경기도,수원시 영통구,영통1동,3101464,4111757000,2020,7.008985
1215,경기도,수원시 영통구,영통2동,3101465,4111758000,2020,4.0875335
1216,경기도,수원시 영통구,광교1동,3101462,4111760000,2020,7.0713844
1217,경기도,수원시 영통구,광교2동,3101463,4111761000,2020,5.6595654
1218,경기도,수원시 영통구,영통3동,3101466,4111758500,2020,6.5251613
1219,경기도,수원시 영통구,망포1동,3101467,4111759300,2020,6.621052
1220,경기도,수원시 영통구,망포2동,3101468,4111759600,2020,6.2243695
1221,경기도,성남시 수정구,신흥1동,3102151,4113151000,2020,2.2583272
1222,경기도,성남시 수정구,신흥2동,3102152,4113152000,2020,3.7667792
1223,경기도,성남시 수정구,신흥3동,3102153,4113153000,2020,2.4074566
1224,경기도,성남시 수정구,태평1동,3102154,4113154000,2020,1.9428939
1225,경기도,성남시 수정구,태평2동,3102155,4113155000,2020,3.058363
1226,경기도,성남시 수정구,태평3동,3102156,4113156000,2020,3.1153734
1227,경기도,성남시 수정구,태평4동,3102157,4113156100,2020,3.996307
1228,경기도,성남시 수정구,수진1동,3102158,4113157000,2020,2.1748314
1229,경기도,성남시 수정구,수진2동,3102159,4113158000,2020,3.0038486
1230,경기도,성남시 수정구,단대동,3102160,4113159000,2020,3.8690958
1231,경기도,성남시 수정구,산성동,3102161,4113160000,2020,4.1276774
1232,경기도,성남시 수정구,양지동,3102162,4113161000,2020,4.473979
1233,경기도,성남시 수정구,복정동,3102167,4113162000,2020,1.8558842
1234,경기도,성남시 수정구,위례동,3102168,4113162500,2020,5.0776005
1235,경기도,성남시 수정구,신촌동,3102164,4113163000,2020,5.29381
1236,경기도,성남시 수정구,고등동,3102165,4113164000,2020,2.6142673
1237,경기도,성남시 수정구,시흥동,3102166,4113165000,2020,2.224571
1238,경기도,성남시 중원구,성남동,3102251,4113351000,2020,2.5466526
1239,경기도,성남시 중원구,중앙동,3102262,4113352500,2020,2.8922071
1240,경기도,성남시 중원구,금광1동,3102253,4113353000,2020,3.2623417
1241,경기도,성남시 중원구,금광2동,3102254,4113354000,2020,3.4753945
1242,경기도,성남시 중원구,은행1동,3102255,4113355000,2020,4.478481
1243,경기도,성남시 중원구,은행2동,3102256,4113356000,2020,3.659881
1244,경기도,성남시 중원구,상대원1동,3102257,4113357000,2020,3.3842468
1245,경기도,성남시 중원구,상대원2동,3102258,4113358000,2020,3.1342614
1246,경기도,성남시 중원구,상대원3동,3102259,4113359000,2020,3.4104686
1247,경기도,성남시 중원구,하대원동,3102260,4113366000,2020,3.9035366
1248,경기도,성남시 중원구,도촌동,3102261,4113367000,2020,5.578191
