,SD,SGG,NAME_AD,CODE,CODE_AD,YEAR,A_R
110,서울특별시,성북구,성북동,1108081,1129052500,2020,18.09936
111,서울특별시,성북구,삼선동,1108082,1129055500,2020,16.54368
112,서울특별시,성북구,동선동,1108083,1129057500,2020,14.497118
113,서울특별시,성북구,돈암1동,1108058,1129058000,2020,18.70913
114,서울특별시,성북구,돈암2동,1108059,1129059000,2020,13.924927
115,서울특별시,성북구,안암동,1108060,1129060000,2020,14.298018
116,서울특별시,성북구,보문동,1108061,1129061000,2020,15.265094
117,서울특별시,성북구,정릉1동,1108062,1129062000,2020,16.581892
118,서울특별시,성북구,정릉2동,1108063,1129063000,2020,18.63325
119,서울특별시,성북구,정릉3동,1108064,1129064000,2020,21.1312
120,서울특별시,성북구,정릉4동,1108065,1129065000,2020,18.692646
121,서울특별시,성북구,길음1동,1108066,1129066000,2020,12.326245
122,서울특별시,성북구,길음2동,1108068,1129068500,2020,15.107618
123,서울특별시,성북구,종암동,1108084,1129070500,2020,16.66164
124,서울특별시,성북구,월곡1동,1108071,1129071500,2020,17.334126
125,서울특별시,성북구,월곡2동,1108072,1129072500,2020,18.039944
126,서울특별시,성북구,장위1동,1108076,1129076000,2020,18.260311
127,서울특별시,성북구,장위2동,1108077,1129077000,2020,22.441769
128,서울특별시,성북구,장위3동,1108078,1129078000,2020,13.639535
129,서울특별시,성북구,석관동,1108085,1129081000,2020,19.342789
130,서울특별시,강북구,삼양동,1109069,1130553400,2020,19.898188
131,서울특별시,강북구,미아동,1109070,1130553500,2020,19.974789
132,서울특별시,강북구,송중동,1109071,1130554500,2020,19.72128
133,서울특별시,강북구,송천동,1109072,1130555500,2020,22.36962
134,서울특별시,강북구,삼각산동,1109073,1130557500,2020,13.640484
135,서울특별시,강북구,번1동,1109060,1130559500,2020,18.668346
136,서울특별시,강북구,번2동,1109061,1130560300,2020,24.00365
137,서울특별시,강북구,번3동,1109062,1130560800,2020,26.27708
138,서울특별시,강북구,수유1동,1109063,1130561500,2020,20.825676
139,서울특별시,강북구,수유2동,1109064,1130562500,2020,21.938492
140,서울특별시,강북구,수유3동,1109065,1130563500,2020,19.348944
141,서울특별시,강북구,우이동,1109074,1130564500,2020,22.828215
142,서울특별시,강북구,인수동,1109075,1130566000,2020,22.127142
143,서울특별시,도봉구,창1동,1110059,1132051100,2020,17.618162
144,서울특별시,도봉구,창2동,1110060,1132051200,2020,17.076544
145,서울특별시,도봉구,창3동,1110061,1132051300,2020,20.25856
146,서울특별시,도봉구,창4동,1110062,1132051400,2020,15.054237
147,서울특별시,도봉구,창5동,1110063,1132051500,2020,16.77911
148,서울특별시,도봉구,도봉1동,1110064,1132052100,2020,26.094183
149,서울특별시,도봉구,도봉2동,1110065,1132052200,2020,22.832464
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,2020,20.321249
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,2020,19.718384
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,2020,20.239729
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,2020,15.470876
154,서울특별시,도봉구,방학1동,1110055,1132069000,2020,19.316652
155,서울특별시,도봉구,방학2동,1110056,1132070000,2020,21.077803
156,서울특별시,도봉구,방학3동,1110057,1132071000,2020,17.253862
157,서울특별시,노원구,월계1동,1111051,1135056000,2020,18.769491
158,서울특별시,노원구,월계2동,1111052,1135057000,2020,20.704718
159,서울특별시,노원구,월계3동,1111053,1135058000,2020,19.28443
160,서울특별시,노원구,공릉1동,1111079,1135059500,2020,16.799364
161,서울특별시,노원구,공릉2동,1111056,1135060000,2020,13.055836
162,서울특별시,노원구,하계1동,1111058,1135061100,2020,15.81668
163,서울특별시,노원구,하계2동,1111059,1135061200,2020,13.787779
164,서울특별시,노원구,중계본동,1111060,1135061900,2020,10.305467
165,서울특별시,노원구,중계1동,1111061,1135062100,2020,8.443473
166,서울특별시,노원구,중계4동,1111064,1135062400,2020,19.0964
167,서울특별시,노원구,중계2·3동,1111078,1135062500,2020,20.360548
168,서울특별시,노원구,상계1동,1111065,1135063000,2020,17.470034
169,서울특별시,노원구,상계2동,1111066,1135064000,2020,15.987338
170,서울특별시,노원구,상계3·4동,1111076,1135066500,2020,22.370365
171,서울특별시,노원구,상계5동,1111069,1135067000,2020,20.209187
172,서울특별시,노원구,상계6·7동,1111077,1135069500,2020,14.51252
173,서울특별시,노원구,상계8동,1111072,1135070000,2020,12.1715975
174,서울특별시,노원구,상계9동,1111073,1135071000,2020,15.703066
175,서울특별시,노원구,상계10동,1111074,1135072000,2020,13.983268
176,서울특별시,은평구,녹번동,1112051,1138051000,2020,18.2934
177,서울특별시,은평구,불광1동,1112052,1138052000,2020,19.316439
178,서울특별시,은평구,불광2동,1112072,1138053000,2020,20.614607
179,서울특별시,은평구,갈현1동,1112055,1138055100,2020,18.940735
180,서울특별시,은평구,갈현2동,1112056,1138055200,2020,16.92574
181,서울특별시,은평구,구산동,1112057,1138056000,2020,18.71813
182,서울특별시,은평구,대조동,1112058,1138057000,2020,18.303965
183,서울특별시,은평구,응암1동,1112059,1138058000,2020,15.502374
184,서울특별시,은평구,응암2동,1112060,1138059000,2020,13.613117
185,서울특별시,은평구,응암3동,1112073,1138060000,2020,22.186535
186,서울특별시,은평구,역촌동,1112074,1138062500,2020,17.815104
187,서울특별시,은평구,신사1동,1112065,1138063100,2020,17.475588
188,서울특별시,은평구,신사2동,1112066,1138063200,2020,18.471521
189,서울특별시,은평구,증산동,1112067,1138064000,2020,20.169327
190,서울특별시,은평구,수색동,1112068,1138065000,2020,18.098133
191,서울특별시,은평구,진관동,1112071,1138069000,2020,14.059485
192,서울특별시,서대문구,천연동,1113052,1141052000,2020,18.499775
193,서울특별시,서대문구,북아현동,1113074,1141055500,2020,13.896736
194,서울특별시,서대문구,충현동,1113073,1141056500,2020,16.624212
195,서울특별시,서대문구,신촌동,1113075,1141058500,2020,11.368355
196,서울특별시,서대문구,연희동,1113076,1141061500,2020,16.719452
197,서울특별시,서대문구,홍제1동,1113062,1141062000,2020,18.463434
198,서울특별시,서대문구,홍제3동,1113064,1141064000,2020,22.82066
199,서울특별시,서대문구,홍제2동,1113065,1141065500,2020,19.110207
200,서울특별시,서대문구,홍은1동,1113066,1141066000,2020,19.441185
201,서울특별시,서대문구,홍은2동,1113068,1141068500,2020,18.598103
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,2020,13.394992
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,2020,16.034472
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,2020,15.764642
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,2020,19.214483
206,서울특별시,마포구,아현동,1114078,1144055500,2020,12.186881
207,서울특별시,마포구,공덕동,1114077,1144056500,2020,15.369676
208,서울특별시,마포구,도화동,1114075,1144058500,2020,17.027536
209,서울특별시,마포구,용강동,1114059,1144059000,2020,13.416086
210,서울특별시,마포구,대흥동,1114060,1144060000,2020,14.559335
211,서울특별시,마포구,염리동,1114061,1144061000,2020,14.391936
212,서울특별시,마포구,신수동,1114063,1144063000,2020,14.492003
213,서울특별시,마포구,서강동,1114076,1144065500,2020,12.8515835
214,서울특별시,마포구,서교동,1114066,1144066000,2020,13.625775
215,서울특별시,마포구,합정동,1114068,1144068000,2020,14.745734
216,서울특별시,마포구,망원1동,1114069,1144069000,2020,16.301317
217,서울특별시,마포구,망원2동,1114070,1144070000,2020,16.161776
218,서울특별시,마포구,연남동,1114071,1144071000,2020,15.68728
219,서울특별시,마포구,성산1동,1114072,1144072000,2020,15.200083
220,서울특별시,마포구,성산2동,1114073,1144073000,2020,15.130715
221,서울특별시,마포구,상암동,1114074,1144074000,2020,12.438683
222,서울특별시,양천구,목1동,1115051,1147051000,2020,9.854026
223,서울특별시,양천구,목2동,1115052,1147052000,2020,13.404465
224,서울특별시,양천구,목3동,1115053,1147053000,2020,14.504428
225,서울특별시,양천구,목4동,1115054,1147054000,2020,12.227612
226,서울특별시,양천구,목5동,1115071,1147055000,2020,10.202535
227,서울특별시,양천구,신월1동,1115057,1147056000,2020,19.456257
228,서울특별시,양천구,신월2동,1115058,1147057000,2020,17.809118
229,서울특별시,양천구,신월3동,1115059,1147058000,2020,18.72262
230,서울특별시,양천구,신월4동,1115060,1147059000,2020,17.23632
231,서울특별시,양천구,신월5동,1115061,1147060000,2020,15.80032
232,서울특별시,양천구,신월6동,1115062,1147061000,2020,12.576374
233,서울특별시,양천구,신월7동,1115063,1147061100,2020,20.873337
234,서울특별시,양천구,신정1동,1115064,1147062000,2020,12.587712
235,서울특별시,양천구,신정2동,1115065,1147063000,2020,12.779967
236,서울특별시,양천구,신정3동,1115066,1147064000,2020,14.655228
237,서울특별시,양천구,신정4동,1115072,1147065000,2020,17.165358
238,서울특별시,양천구,신정6동,1115069,1147067000,2020,10.566083
239,서울특별시,양천구,신정7동,1115070,1147068000,2020,16.145329
240,서울특별시,강서구,염창동,1116051,1150051000,2020,10.11362
241,서울특별시,강서구,등촌1동,1116052,1150052000,2020,11.609029
242,서울특별시,강서구,등촌2동,1116053,1150053000,2020,14.659463
243,서울특별시,강서구,등촌3동,1116054,1150053500,2020,20.611221
244,서울특별시,강서구,화곡1동,1116073,1150054000,2020,15.512434
245,서울특별시,강서구,화곡2동,1116057,1150055000,2020,15.410476
246,서울특별시,강서구,화곡3동,1116058,1150056000,2020,18.154694
247,서울특별시,강서구,화곡4동,1116059,1150057000,2020,17.614176
248,서울특별시,강서구,화곡본동,1116055,1150059000,2020,13.744542
249,서울특별시,강서구,화곡6동,1116061,1150059100,2020,15.336488
250,서울특별시,강서구,화곡8동,1116063,1150059300,2020,17.067757
251,서울특별시,강서구,가양1동,1116064,1150060300,2020,8.486426
252,서울특별시,강서구,가양2동,1116065,1150060400,2020,26.613792
253,서울특별시,강서구,가양3동,1116066,1150060500,2020,23.021257
254,서울특별시,강서구,발산1동,1116067,1150061100,2020,12.449853
255,서울특별시,강서구,우장산동,1116074,1150061500,2020,12.864908
256,서울특별시,강서구,공항동,1116069,1150062000,2020,14.087382
257,서울특별시,강서구,방화1동,1116070,1150063000,2020,14.639431
258,서울특별시,강서구,방화2동,1116071,1150064000,2020,20.499956
259,서울특별시,강서구,방화3동,1116072,1150064100,2020,21.166233
260,서울특별시,구로구,신도림동,1117051,1153051000,2020,12.669947
261,서울특별시,구로구,구로1동,1117052,1153052000,2020,11.638094
262,서울특별시,구로구,구로2동,1117071,1153053000,2020,22.682005
263,서울특별시,구로구,구로3동,1117054,1153054000,2020,14.185822
264,서울특별시,구로구,구로4동,1117055,1153055000,2020,21.50849
265,서울특별시,구로구,구로5동,1117056,1153056000,2020,15.3995495
266,서울특별시,구로구,가리봉동,1117070,1153059500,2020,21.5625
267,서울특별시,구로구,고척1동,1117061,1153072000,2020,18.331821
268,서울특별시,구로구,고척2동,1117062,1153073000,2020,18.342113
269,서울특별시,구로구,개봉1동,1117072,1153074000,2020,18.065062
270,서울특별시,구로구,개봉2동,1117064,1153075000,2020,19.582535
271,서울특별시,구로구,개봉3동,1117065,1153076000,2020,19.886799
272,서울특별시,구로구,오류1동,1117067,1153077000,2020,17.27421
273,서울특별시,구로구,오류2동,1117073,1153078000,2020,17.383411
274,서울특별시,구로구,항동,1117074,1153080000,2020,8.916728
275,서울특별시,구로구,수궁동,1117069,1153079000,2020,17.834793
276,서울특별시,금천구,가산동,1118051,1154551000,2020,10.933437
277,서울특별시,금천구,독산1동,1118052,1154561000,2020,13.190258
278,서울특별시,금천구,독산2동,1118053,1154562000,2020,17.58282
279,서울특별시,금천구,독산3동,1118054,1154563000,2020,17.821823
280,서울특별시,금천구,독산4동,1118055,1154564000,2020,18.19175
281,서울특별시,금천구,시흥1동,1118057,1154567000,2020,17.879776
282,서울특별시,금천구,시흥2동,1118058,1154568000,2020,18.409433
283,서울특별시,금천구,시흥3동,1118059,1154569000,2020,20.618372
284,서울특별시,금천구,시흥4동,1118060,1154570000,2020,19.252777
285,서울특별시,금천구,시흥5동,1118061,1154571000,2020,21.812643
286,서울특별시,영등포구,영등포본동,1119073,1156051500,2020,18.487825
287,서울특별시,영등포구,영등포동,1119074,1156053500,2020,12.458212
288,서울특별시,영등포구,여의동,1119054,1156054000,2020,18.110443
289,서울특별시,영등포구,당산1동,1119055,1156055000,2020,16.014458
290,서울특별시,영등포구,당산2동,1119056,1156056000,2020,12.406816
291,서울특별시,영등포구,도림동,1119075,1156058500,2020,17.73248
292,서울특별시,영등포구,문래동,1119076,1156060500,2020,14.046399
293,서울특별시,영등포구,양평1동,1119061,1156061000,2020,13.419191
294,서울특별시,영등포구,양평2동,1119062,1156062000,2020,11.210903
295,서울특별시,영등포구,신길1동,1119063,1156063000,2020,18.850534
296,서울특별시,영등포구,신길3동,1119065,1156065000,2020,18.063446
297,서울특별시,영등포구,신길4동,1119066,1156066000,2020,18.00033
298,서울특별시,영등포구,신길5동,1119067,1156067000,2020,18.076166
299,서울특별시,영등포구,신길6동,1119068,1156068000,2020,17.536385
300,서울특별시,영등포구,신길7동,1119069,1156069000,2020,12.060722
301,서울특별시,영등포구,대림1동,1119070,1156070000,2020,20.470745
302,서울특별시,영등포구,대림2동,1119071,1156071000,2020,22.669031
303,서울특별시,영등포구,대림3동,1119072,1156072000,2020,18.595617
304,서울특별시,동작구,노량진1동,1120072,1159051000,2020,17.534008
305,서울특별시,동작구,노량진2동,1120052,1159052000,2020,21.082958
306,서울특별시,동작구,상도1동,1120053,1159053000,2020,15.21744
307,서울특별시,동작구,상도2동,1120054,1159054000,2020,15.7237215
308,서울특별시,동작구,상도3동,1120055,1159055000,2020,17.212494
309,서울특별시,동작구,상도4동,1120056,1159056000,2020,16.926373
310,서울특별시,동작구,흑석동,1120071,1159060500,2020,17.634527
311,서울특별시,동작구,사당1동,1120063,1159062000,2020,15.890079
312,서울특별시,동작구,사당2동,1120073,1159063000,2020,19.16073
313,서울특별시,동작구,사당3동,1120065,1159064000,2020,17.531584
314,서울특별시,동작구,사당4동,1120066,1159065000,2020,18.15408
315,서울특별시,동작구,사당5동,1120067,1159065100,2020,15.365256
316,서울특별시,동작구,대방동,1120068,1159066000,2020,14.427116
317,서울특별시,동작구,신대방1동,1120069,1159067000,2020,15.515639
318,서울특별시,동작구,신대방2동,1120070,1159068000,2020,15.0826645
319,서울특별시,관악구,보라매동,1121052,1162052500,2020,17.884623
320,서울특별시,관악구,청림동,1121054,1162054500,2020,17.420307
321,서울특별시,관악구,성현동,1121079,1162056500,2020,17.606285
322,서울특별시,관악구,행운동,1121057,1162057500,2020,14.75326
323,서울특별시,관악구,낙성대동,1121058,1162058500,2020,11.5852585
324,서울특별시,관악구,청룡동,1121080,1162059500,2020,12.576861
325,서울특별시,관악구,은천동,1121078,1162060500,2020,17.053171
326,서울특별시,관악구,중앙동,1121061,1162061500,2020,15.6388235
327,서울특별시,관악구,인헌동,1121062,1162062500,2020,15.137264
328,서울특별시,관악구,남현동,1121063,1162063000,2020,14.732264
329,서울특별시,관악구,서원동,1121064,1162064500,2020,14.237571
330,서울특별시,관악구,신원동,1121065,1162065500,2020,17.6159
331,서울특별시,관악구,서림동,1121066,1162066500,2020,14.727966
332,서울특별시,관악구,신사동,1121068,1162068500,2020,15.045839
333,서울특별시,관악구,신림동,1121069,1162069500,2020,8.819626
334,서울특별시,관악구,난향동,1121071,1162071500,2020,17.450472
335,서울특별시,관악구,조원동,1121072,1162072500,2020,15.633899
336,서울특별시,관악구,대학동,1121073,1162073500,2020,12.222738
337,서울특별시,관악구,삼성동,1121082,1162074500,2020,24.095018
338,서울특별시,관악구,미성동,1121083,1162076500,2020,18.134333
339,서울특별시,관악구,난곡동,1121081,1162077500,2020,19.114658
340,서울특별시,서초구,서초1동,1122051,1165051000,2020,14.15436
341,서울특별시,서초구,서초2동,1122052,1165052000,2020,12.082035
342,서울특별시,서초구,서초3동,1122053,1165053000,2020,14.51265
343,서울특별시,서초구,서초4동,1122054,1165053100,2020,12.920241
344,서울특별시,서초구,잠원동,1122055,1165054000,2020,11.797079
345,서울특별시,서초구,반포본동,1122056,1165055000,2020,16.25628
346,서울특별시,서초구,반포1동,1122057,1165056000,2020,10.907572
347,서울특별시,서초구,반포2동,1122058,1165057000,2020,12.111222
348,서울특별시,서초구,반포3동,1122059,1165058000,2020,13.032391
349,서울특별시,서초구,반포4동,1122060,1165058100,2020,14.553894
350,서울특별시,서초구,방배본동,1122061,1165059000,2020,14.325656
351,서울특별시,서초구,방배1동,1122062,1165060000,2020,16.369324
352,서울특별시,서초구,방배2동,1122063,1165061000,2020,17.232698
353,서울특별시,서초구,방배3동,1122064,1165062000,2020,17.305616
354,서울특별시,서초구,방배4동,1122065,1165062100,2020,14.393939
355,서울특별시,서초구,양재1동,1122066,1165065100,2020,15.271102
356,서울특별시,서초구,양재2동,1122067,1165065200,2020,12.744837
357,서울특별시,서초구,내곡동,1122068,1165066000,2020,17.663975
358,서울특별시,강남구,신사동,1123051,1168051000,2020,17.775911
359,서울특별시,강남구,논현1동,1123052,1168052100,2020,12.8845825
360,서울특별시,강남구,논현2동,1123053,1168053100,2020,14.517687
361,서울특별시,강남구,압구정동,1123077,1168054500,2020,18.657866
362,서울특별시,강남구,청담동,1123078,1168056500,2020,14.107071
363,서울특별시,강남구,삼성1동,1123058,1168058000,2020,15.53282
364,서울특별시,강남구,삼성2동,1123059,1168059000,2020,11.249419
365,서울특별시,강남구,대치1동,1123060,1168060000,2020,9.345494
366,서울특별시,강남구,대치2동,1123079,1168061000,2020,12.436171
367,서울특별시,강남구,대치4동,1123063,1168063000,2020,10.141245
368,서울특별시,강남구,역삼1동,1123064,1168064000,2020,10.211032
369,서울특별시,강남구,역삼2동,1123065,1168065000,2020,9.73571
370,서울특별시,강남구,도곡1동,1123066,1168065500,2020,13.099389
371,서울특별시,강남구,도곡2동,1123067,1168065600,2020,13.795339
372,서울특별시,강남구,개포1동,1123068,1168066000,2020,23.563046
373,서울특별시,강남구,개포2동,1123080,1168067000,2020,14.117382
374,서울특별시,강남구,개포4동,1123071,1168069000,2020,13.136586
375,서울특별시,강남구,세곡동,1123076,1168070000,2020,14.302808
376,서울특별시,강남구,일원본동,1123072,1168072000,2020,11.9710655
377,서울특별시,강남구,일원1동,1123073,1168073000,2020,20.118683
378,서울특별시,강남구,일원2동,1123074,1168074000,2020,17.939127
379,서울특별시,강남구,수서동,1123075,1168075000,2020,28.93441
380,서울특별시,송파구,풍납1동,1124051,1171051000,2020,20.012949
381,서울특별시,송파구,풍납2동,1124052,1171052000,2020,14.382005
382,서울특별시,송파구,거여1동,1124053,1171053100,2020,17.70416
383,서울특별시,송파구,거여2동,1124054,1171053200,2020,18.105286
384,서울특별시,송파구,마천1동,1124055,1171054000,2020,21.12412
385,서울특별시,송파구,마천2동,1124056,1171055000,2020,20.64823
386,서울특별시,송파구,방이1동,1124057,1171056100,2020,13.194959
387,서울특별시,송파구,방이2동,1124058,1171056200,2020,12.977187
388,서울특별시,송파구,오륜동,1124059,1171056600,2020,14.1095
389,서울특별시,송파구,오금동,1124060,1171057000,2020,15.393378
390,서울특별시,송파구,송파1동,1124061,1171058000,2020,13.654132
391,서울특별시,송파구,송파2동,1124062,1171059000,2020,13.871937
392,서울특별시,송파구,석촌동,1124063,1171060000,2020,13.490332
393,서울특별시,송파구,삼전동,1124064,1171061000,2020,12.446352
394,서울특별시,송파구,가락본동,1124065,1171062000,2020,13.490039
395,서울특별시,송파구,가락1동,1124066,1171063100,2020,10.999569
396,서울특별시,송파구,가락2동,1124067,1171063200,2020,12.424655
397,서울특별시,송파구,문정1동,1124068,1171064100,2020,14.108947
398,서울특별시,송파구,문정2동,1124069,1171064200,2020,13.01314
399,서울특별시,송파구,장지동,1124081,1171064600,2020,13.622968
400,서울특별시,송파구,위례동,1124082,1171064700,2020,7.4608145
401,서울특별시,송파구,잠실본동,1124071,1171065000,2020,12.830743
402,서울특별시,송파구,잠실2동,1124079,1171067000,2020,9.714761
403,서울특별시,송파구,잠실3동,1124080,1171068000,2020,15.30751
404,서울특별시,송파구,잠실4동,1124075,1171069000,2020,12.513237
405,서울특별시,송파구,잠실6동,1124077,1171071000,2020,16.071636
