,SD,SGG,NAME_AD,CODE,CODE_AD,YEAR,A_R
94,서울특별시,중랑구,면목2동,1107052,1126052000,2018,15.150123
95,서울특별시,중랑구,면목4동,1107054,1126054000,2018,16.604643
96,서울특별시,중랑구,면목5동,1107055,1126055000,2018,15.757211
97,서울특별시,중랑구,면목본동,1107071,1126056500,2018,15.201275
98,서울특별시,중랑구,면목7동,1107057,1126057000,2018,16.848816
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,2018,16.667292
100,서울특별시,중랑구,상봉1동,1107059,1126058000,2018,12.919186
101,서울특별시,중랑구,상봉2동,1107060,1126059000,2018,13.947466
102,서울특별시,중랑구,중화1동,1107061,1126060000,2018,14.552956
103,서울특별시,중랑구,중화2동,1107062,1126061000,2018,16.727285
104,서울특별시,중랑구,묵1동,1107064,1126062000,2018,14.206105
105,서울특별시,중랑구,묵2동,1107065,1126063000,2018,15.131023
106,서울특별시,중랑구,망우본동,1107073,1126065500,2018,16.571756
107,서울특별시,중랑구,망우3동,1107068,1126066000,2018,16.371805
108,서울특별시,중랑구,신내1동,1107069,1126068000,2018,14.188105
109,서울특별시,중랑구,신내2동,1107070,1126069000,2018,15.413584
110,서울특별시,성북구,성북동,1108081,1129052500,2018,16.840406
111,서울특별시,성북구,삼선동,1108082,1129055500,2018,15.134992
112,서울특별시,성북구,동선동,1108083,1129057500,2018,13.829719
113,서울특별시,성북구,돈암1동,1108058,1129058000,2018,15.967109
114,서울특별시,성북구,돈암2동,1108059,1129059000,2018,12.450342
115,서울특별시,성북구,안암동,1108060,1129060000,2018,13.492325
116,서울특별시,성북구,보문동,1108061,1129061000,2018,13.8295965
117,서울특별시,성북구,정릉1동,1108062,1129062000,2018,15.588659
118,서울특별시,성북구,정릉2동,1108063,1129063000,2018,16.76101
119,서울특별시,성북구,정릉3동,1108064,1129064000,2018,19.396307
120,서울특별시,성북구,정릉4동,1108065,1129065000,2018,16.504456
121,서울특별시,성북구,길음1동,1108066,1129066000,2018,11.151261
122,서울특별시,성북구,길음2동,1108068,1129068500,2018,16.37894
123,서울특별시,성북구,종암동,1108084,1129070500,2018,14.9251175
124,서울특별시,성북구,월곡1동,1108071,1129071500,2018,15.469813
125,서울특별시,성북구,월곡2동,1108072,1129072500,2018,16.24913
126,서울특별시,성북구,장위1동,1108076,1129076000,2018,16.417698
127,서울특별시,성북구,장위2동,1108077,1129077000,2018,20.804327
128,서울특별시,성북구,장위3동,1108078,1129078000,2018,16.449087
129,서울특별시,성북구,석관동,1108085,1129081000,2018,17.971224
130,서울특별시,강북구,삼양동,1109069,1130553400,2018,17.585958
131,서울특별시,강북구,미아동,1109070,1130553500,2018,17.862333
132,서울특별시,강북구,송중동,1109071,1130554500,2018,18.282873
133,서울특별시,강북구,송천동,1109072,1130555500,2018,19.236467
134,서울특별시,강북구,삼각산동,1109073,1130557500,2018,11.896847
135,서울특별시,강북구,번1동,1109060,1130559000,2018,17.044758
136,서울특별시,강북구,번2동,1109061,1130560000,2018,21.040216
137,서울특별시,강북구,번3동,1109062,1130560600,2018,23.172216
138,서울특별시,강북구,수유1동,1109063,1130561000,2018,18.32767
139,서울특별시,강북구,수유2동,1109064,1130562000,2018,19.312748
140,서울특별시,강북구,수유3동,1109065,1130563000,2018,17.206554
141,서울특별시,강북구,우이동,1109074,1130564500,2018,20.110294
142,서울특별시,강북구,인수동,1109075,1130566000,2018,19.330935
143,서울특별시,도봉구,창1동,1110059,1132051100,2018,15.185729
144,서울특별시,도봉구,창2동,1110060,1132051200,2018,14.642467
145,서울특별시,도봉구,창3동,1110061,1132051300,2018,17.734219
146,서울특별시,도봉구,창4동,1110062,1132051400,2018,13.217521
147,서울특별시,도봉구,창5동,1110063,1132051500,2018,14.760674
148,서울특별시,도봉구,도봉1동,1110064,1132052100,2018,22.621881
149,서울특별시,도봉구,도봉2동,1110065,1132052200,2018,19.925268
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,2018,17.894974
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,2018,16.922548
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,2018,18.086342
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,2018,12.900813
154,서울특별시,도봉구,방학1동,1110055,1132069000,2018,16.615435
155,서울특별시,도봉구,방학2동,1110056,1132070000,2018,18.148321
156,서울특별시,도봉구,방학3동,1110057,1132071000,2018,14.216407
157,서울특별시,노원구,월계1동,1111051,1135056000,2018,16.648993
158,서울특별시,노원구,월계2동,1111052,1135057000,2018,18.477074
159,서울특별시,노원구,월계3동,1111053,1135058000,2018,16.509333
160,서울특별시,노원구,공릉1동,1111079,1135059500,2018,14.2864485
161,서울특별시,노원구,공릉2동,1111056,1135060000,2018,11.224589
162,서울특별시,노원구,하계1동,1111058,1135061100,2018,13.139531
163,서울특별시,노원구,하계2동,1111059,1135061200,2018,12.075487
164,서울특별시,노원구,중계본동,1111060,1135061900,2018,9.417476
165,서울특별시,노원구,중계1동,1111061,1135062100,2018,7.7268705
166,서울특별시,노원구,중계4동,1111064,1135062400,2018,16.655943
167,서울특별시,노원구,중계2·3동,1111078,1135062500,2018,17.636272
168,서울특별시,노원구,상계1동,1111065,1135063000,2018,14.998531
169,서울특별시,노원구,상계2동,1111066,1135064000,2018,14.00662
170,서울특별시,노원구,상계3·4동,1111076,1135066500,2018,20.656445
171,서울특별시,노원구,상계5동,1111069,1135067000,2018,17.761847
172,서울특별시,노원구,상계6·7동,1111077,1135069500,2018,12.207277
173,서울특별시,노원구,상계8동,1111072,1135070000,2018,10.252728
174,서울특별시,노원구,상계9동,1111073,1135071000,2018,13.250091
175,서울특별시,노원구,상계10동,1111074,1135072000,2018,11.852114
176,서울특별시,은평구,녹번동,1112051,1138051000,2018,17.12174
177,서울특별시,은평구,불광1동,1112052,1138052000,2018,17.130392
178,서울특별시,은평구,불광2동,1112072,1138053000,2018,17.948805
179,서울특별시,은평구,갈현1동,1112055,1138055100,2018,16.446444
180,서울특별시,은평구,갈현2동,1112056,1138055200,2018,14.9269
181,서울특별시,은평구,구산동,1112057,1138056000,2018,16.418835
182,서울특별시,은평구,대조동,1112058,1138057000,2018,16.445038
183,서울특별시,은평구,응암1동,1112059,1138058000,2018,15.219071
184,서울특별시,은평구,응암2동,1112060,1138059000,2018,13.507041
185,서울특별시,은평구,응암3동,1112073,1138060000,2018,20.085127
186,서울특별시,은평구,역촌동,1112074,1138062500,2018,15.403999
187,서울특별시,은평구,신사1동,1112065,1138063100,2018,15.4602165
188,서울특별시,은평구,신사2동,1112066,1138063200,2018,15.602644
189,서울특별시,은평구,증산동,1112067,1138064000,2018,17.647419
190,서울특별시,은평구,수색동,1112068,1138065000,2018,18.730413
191,서울특별시,은평구,진관동,1112071,1138069000,2018,12.568219
192,서울특별시,서대문구,천연동,1113052,1141052000,2018,16.82014
193,서울특별시,서대문구,북아현동,1113074,1141055500,2018,12.815501
194,서울특별시,서대문구,충현동,1113073,1141056500,2018,17.063335
195,서울특별시,서대문구,신촌동,1113075,1141058500,2018,11.413454
196,서울특별시,서대문구,연희동,1113076,1141061500,2018,16.092846
197,서울특별시,서대문구,홍제1동,1113062,1141062000,2018,17.454338
198,서울특별시,서대문구,홍제3동,1113064,1141064000,2018,20.17144
199,서울특별시,서대문구,홍제2동,1113065,1141065500,2018,17.355206
200,서울특별시,서대문구,홍은1동,1113066,1141066000,2018,18.24977
201,서울특별시,서대문구,홍은2동,1113068,1141068500,2018,16.493061
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,2018,12.319315
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,2018,16.656376
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,2018,14.407311
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,2018,16.853867
206,서울특별시,마포구,아현동,1114078,1144055500,2018,11.314496
207,서울특별시,마포구,공덕동,1114077,1144056500,2018,14.4262705
208,서울특별시,마포구,도화동,1114075,1144058500,2018,15.432016
209,서울특별시,마포구,용강동,1114059,1144059000,2018,12.29111
210,서울특별시,마포구,대흥동,1114060,1144060000,2018,15.610379
211,서울특별시,마포구,염리동,1114061,1144061000,2018,14.700529
212,서울특별시,마포구,신수동,1114063,1144063000,2018,14.020184
213,서울특별시,마포구,서강동,1114076,1144065500,2018,11.667876
214,서울특별시,마포구,서교동,1114066,1144066000,2018,13.404454
215,서울특별시,마포구,합정동,1114068,1144068000,2018,13.350744
216,서울특별시,마포구,망원1동,1114069,1144069000,2018,14.889706
217,서울특별시,마포구,망원2동,1114070,1144070000,2018,14.373104
218,서울특별시,마포구,연남동,1114071,1144071000,2018,14.373276
219,서울특별시,마포구,성산1동,1114072,1144072000,2018,13.788287
220,서울특별시,마포구,성산2동,1114073,1144073000,2018,13.657843
221,서울특별시,마포구,상암동,1114074,1144074000,2018,11.02219
222,서울특별시,양천구,목1동,1115051,1147051000,2018,8.461872
223,서울특별시,양천구,목2동,1115052,1147052000,2018,11.354115
224,서울특별시,양천구,목3동,1115053,1147053000,2018,12.61011
225,서울특별시,양천구,목4동,1115054,1147054000,2018,10.712045
226,서울특별시,양천구,목5동,1115071,1147055000,2018,8.644083
227,서울특별시,양천구,신월1동,1115057,1147056000,2018,16.475983
228,서울특별시,양천구,신월2동,1115058,1147057000,2018,15.099753
229,서울특별시,양천구,신월3동,1115059,1147058000,2018,15.938349
230,서울특별시,양천구,신월4동,1115060,1147059000,2018,14.348144
231,서울특별시,양천구,신월5동,1115061,1147060000,2018,13.420025
232,서울특별시,양천구,신월6동,1115062,1147061000,2018,15.38348
233,서울특별시,양천구,신월7동,1115063,1147061100,2018,17.311766
234,서울특별시,양천구,신정1동,1115064,1147062000,2018,10.966871
235,서울특별시,양천구,신정2동,1115065,1147063000,2018,11.260722
236,서울특별시,양천구,신정3동,1115066,1147064000,2018,12.547599
237,서울특별시,양천구,신정4동,1115072,1147065000,2018,14.868649
238,서울특별시,양천구,신정6동,1115069,1147067000,2018,9.025242
239,서울특별시,양천구,신정7동,1115070,1147068000,2018,14.220917
240,서울특별시,강서구,염창동,1116051,1150051000,2018,8.9500065
241,서울특별시,강서구,등촌1동,1116052,1150052000,2018,10.829907
242,서울특별시,강서구,등촌2동,1116053,1150053000,2018,12.732482
243,서울특별시,강서구,등촌3동,1116054,1150053500,2018,17.24044
244,서울특별시,강서구,화곡1동,1116073,1150054000,2018,13.8085
245,서울특별시,강서구,화곡2동,1116057,1150055000,2018,12.976209
246,서울특별시,강서구,화곡3동,1116058,1150056000,2018,15.521065
247,서울특별시,강서구,화곡4동,1116059,1150057000,2018,14.907527
248,서울특별시,강서구,화곡본동,1116055,1150059000,2018,12.015913
249,서울특별시,강서구,화곡6동,1116061,1150059100,2018,13.692458
250,서울특별시,강서구,화곡8동,1116063,1150059300,2018,14.655468
251,서울특별시,강서구,가양1동,1116064,1150060300,2018,7.7103863
252,서울특별시,강서구,가양2동,1116065,1150060400,2018,21.989662
253,서울특별시,강서구,가양3동,1116066,1150060500,2018,19.20449
254,서울특별시,강서구,발산1동,1116067,1150061100,2018,10.689272
255,서울특별시,강서구,우장산동,1116074,1150061500,2018,11.21544
256,서울특별시,강서구,공항동,1116069,1150062000,2018,12.582566
257,서울특별시,강서구,방화1동,1116070,1150063000,2018,12.469831
258,서울특별시,강서구,방화2동,1116071,1150064000,2018,17.828106
259,서울특별시,강서구,방화3동,1116072,1150064100,2018,17.963951
260,서울특별시,구로구,신도림동,1117051,1153051000,2018,10.975708
261,서울특별시,구로구,구로1동,1117052,1153052000,2018,9.817894
262,서울특별시,구로구,구로2동,1117071,1153053000,2018,19.790668
263,서울특별시,구로구,구로3동,1117054,1153054000,2018,12.318666
264,서울특별시,구로구,구로4동,1117055,1153055000,2018,18.922812
265,서울특별시,구로구,구로5동,1117056,1153056000,2018,13.570722
266,서울특별시,구로구,가리봉동,1117070,1153059500,2018,19.473034
267,서울특별시,구로구,고척1동,1117061,1153072000,2018,15.549499
268,서울특별시,구로구,고척2동,1117062,1153073000,2018,15.237106
269,서울특별시,구로구,개봉1동,1117072,1153074000,2018,16.683582
270,서울특별시,구로구,개봉2동,1117064,1153075000,2018,16.309944
271,서울특별시,구로구,개봉3동,1117065,1153076000,2018,16.16031
272,서울특별시,구로구,오류1동,1117067,1153077000,2018,15.957543
273,서울특별시,구로구,오류2동,1117068,1153078000,2018,14.937944
274,서울특별시,구로구,수궁동,1117069,1153079000,2018,14.928882
275,서울특별시,금천구,가산동,1118051,1154551000,2018,10.7474375
276,서울특별시,금천구,독산1동,1118052,1154561000,2018,12.643825
277,서울특별시,금천구,독산2동,1118053,1154562000,2018,15.000498
278,서울특별시,금천구,독산3동,1118054,1154563000,2018,15.652309
279,서울특별시,금천구,독산4동,1118055,1154564000,2018,15.687227
280,서울특별시,금천구,시흥1동,1118057,1154567000,2018,15.683378
281,서울특별시,금천구,시흥2동,1118058,1154568000,2018,15.693479
282,서울특별시,금천구,시흥3동,1118059,1154569000,2018,18.068752
283,서울특별시,금천구,시흥4동,1118060,1154570000,2018,16.120193
284,서울특별시,금천구,시흥5동,1118061,1154571000,2018,18.851543
285,서울특별시,영등포구,영등포본동,1119073,1156051500,2018,16.348907
286,서울특별시,영등포구,영등포동,1119074,1156053500,2018,12.666666
287,서울특별시,영등포구,여의동,1119054,1156054000,2018,16.862267
288,서울특별시,영등포구,당산1동,1119055,1156055000,2018,14.704047
289,서울특별시,영등포구,당산2동,1119056,1156056000,2018,11.547286
290,서울특별시,영등포구,도림동,1119075,1156058500,2018,16.117989
291,서울특별시,영등포구,문래동,1119076,1156060500,2018,13.171051
292,서울특별시,영등포구,양평1동,1119061,1156061000,2018,13.321612
293,서울특별시,영등포구,양평2동,1119062,1156062000,2018,10.202913
294,서울특별시,영등포구,신길1동,1119063,1156063000,2018,17.476448
295,서울특별시,영등포구,신길3동,1119065,1156065000,2018,16.815653
296,서울특별시,영등포구,신길4동,1119066,1156066000,2018,18.475105
297,서울특별시,영등포구,신길5동,1119067,1156067000,2018,18.747442
298,서울특별시,영등포구,신길6동,1119068,1156068000,2018,16.005857
299,서울특별시,영등포구,신길7동,1119069,1156069000,2018,11.292789
300,서울특별시,영등포구,대림1동,1119070,1156070000,2018,19.534708
301,서울특별시,영등포구,대림2동,1119071,1156071000,2018,20.519642
302,서울특별시,영등포구,대림3동,1119072,1156072000,2018,15.737222
303,서울특별시,동작구,노량진1동,1120072,1159051000,2018,15.993712
304,서울특별시,동작구,노량진2동,1120052,1159052000,2018,18.889647
305,서울특별시,동작구,상도1동,1120053,1159053000,2018,13.682342
306,서울특별시,동작구,상도2동,1120054,1159054000,2018,14.472769
307,서울특별시,동작구,상도3동,1120055,1159055000,2018,15.496406
308,서울특별시,동작구,상도4동,1120056,1159056000,2018,15.079099
309,서울특별시,동작구,흑석동,1120071,1159060500,2018,16.732534
310,서울특별시,동작구,사당1동,1120063,1159062000,2018,14.328525
311,서울특별시,동작구,사당2동,1120073,1159063000,2018,16.807764
312,서울특별시,동작구,사당3동,1120065,1159064000,2018,15.460565
313,서울특별시,동작구,사당4동,1120066,1159065000,2018,15.805042
314,서울특별시,동작구,사당5동,1120067,1159065100,2018,14.798927
315,서울특별시,동작구,대방동,1120068,1159066000,2018,12.812225
316,서울특별시,동작구,신대방1동,1120069,1159067000,2018,13.648738
317,서울특별시,동작구,신대방2동,1120070,1159068000,2018,13.560547
318,서울특별시,관악구,보라매동,1121052,1162052500,2018,15.858105
319,서울특별시,관악구,청림동,1121054,1162054500,2018,15.649414
320,서울특별시,관악구,성현동,1121079,1162056500,2018,15.976836
321,서울특별시,관악구,행운동,1121057,1162057500,2018,13.304994
322,서울특별시,관악구,낙성대동,1121058,1162058500,2018,11.174667
323,서울특별시,관악구,청룡동,1121080,1162059500,2018,12.591616
324,서울특별시,관악구,은천동,1121078,1162060500,2018,15.011403
325,서울특별시,관악구,중앙동,1121061,1162061500,2018,14.675477
326,서울특별시,관악구,인헌동,1121062,1162062500,2018,13.353656
327,서울특별시,관악구,남현동,1121063,1162063000,2018,13.11362
328,서울특별시,관악구,서원동,1121064,1162064500,2018,13.073624
329,서울특별시,관악구,신원동,1121065,1162065500,2018,16.011715
330,서울특별시,관악구,서림동,1121066,1162066500,2018,13.230744
331,서울특별시,관악구,신사동,1121068,1162068500,2018,13.683573
332,서울특별시,관악구,신림동,1121069,1162069500,2018,8.421103
333,서울특별시,관악구,난향동,1121071,1162071500,2018,15.1919365
334,서울특별시,관악구,조원동,1121072,1162072500,2018,14.137226
335,서울특별시,관악구,대학동,1121073,1162073500,2018,10.829416
336,서울특별시,관악구,삼성동,1121082,1162074500,2018,20.635288
337,서울특별시,관악구,미성동,1121083,1162076500,2018,15.593513
338,서울특별시,관악구,난곡동,1121081,1162077500,2018,16.723242
339,서울특별시,서초구,서초1동,1122051,1165051000,2018,12.697519
340,서울특별시,서초구,서초2동,1122052,1165052000,2018,11.09583
341,서울특별시,서초구,서초3동,1122053,1165053000,2018,13.974717
342,서울특별시,서초구,서초4동,1122054,1165053100,2018,11.758737
343,서울특별시,서초구,잠원동,1122055,1165054000,2018,10.443294
344,서울특별시,서초구,반포본동,1122056,1165055000,2018,14.591315
345,서울특별시,서초구,반포1동,1122057,1165056000,2018,9.637606
346,서울특별시,서초구,반포2동,1122058,1165057000,2018,10.847294
347,서울특별시,서초구,반포3동,1122059,1165058000,2018,11.491658
348,서울특별시,서초구,반포4동,1122060,1165058100,2018,12.664671
349,서울특별시,서초구,방배본동,1122061,1165059000,2018,12.97044
350,서울특별시,서초구,방배1동,1122062,1165060000,2018,14.622211
351,서울특별시,서초구,방배2동,1122063,1165061000,2018,15.353626
352,서울특별시,서초구,방배3동,1122064,1165062000,2018,15.390523
353,서울특별시,서초구,방배4동,1122065,1165062100,2018,13.091633
354,서울특별시,서초구,양재1동,1122066,1165065100,2018,12.872313
355,서울특별시,서초구,양재2동,1122067,1165065200,2018,11.053584
356,서울특별시,서초구,내곡동,1122068,1165066000,2018,15.196605
357,서울특별시,강남구,신사동,1123051,1168051000,2018,16.066956
358,서울특별시,강남구,논현1동,1123052,1168052100,2018,11.615516
359,서울특별시,강남구,논현2동,1123053,1168053100,2018,13.209434
360,서울특별시,강남구,압구정동,1123077,1168054500,2018,16.725012
361,서울특별시,강남구,청담동,1123078,1168056500,2018,12.8574295
362,서울특별시,강남구,삼성1동,1123058,1168058000,2018,13.450567
363,서울특별시,강남구,삼성2동,1123059,1168059000,2018,10.379479
364,서울특별시,강남구,대치1동,1123060,1168060000,2018,8.587322
365,서울특별시,강남구,대치2동,1123079,1168061000,2018,10.429847
366,서울특별시,강남구,대치4동,1123063,1168063000,2018,8.84808
367,서울특별시,강남구,역삼1동,1123064,1168064000,2018,9.432594
368,서울특별시,강남구,역삼2동,1123065,1168065000,2018,9.183869
369,서울특별시,강남구,도곡1동,1123066,1168065500,2018,11.607497
370,서울특별시,강남구,도곡2동,1123067,1168065600,2018,12.103164
371,서울특별시,강남구,개포1동,1123068,1168066000,2018,19.740059
372,서울특별시,강남구,개포2동,1123080,1168067000,2018,13.008894
373,서울특별시,강남구,개포4동,1123071,1168069000,2018,11.244873
374,서울특별시,강남구,세곡동,1123076,1168070000,2018,12.718553
375,서울특별시,강남구,일원본동,1123072,1168072000,2018,10.092929
376,서울특별시,강남구,일원1동,1123073,1168073000,2018,16.948051
377,서울특별시,강남구,일원2동,1123074,1168074000,2018,16.221941
378,서울특별시,강남구,수서동,1123075,1168075000,2018,23.328844
379,서울특별시,송파구,풍납1동,1124051,1171051000,2018,16.968912
380,서울특별시,송파구,풍납2동,1124052,1171052000,2018,12.386222
381,서울특별시,송파구,거여1동,1124053,1171053100,2018,15.273579
382,서울특별시,송파구,거여2동,1124054,1171053200,2018,16.658924
383,서울특별시,송파구,마천1동,1124055,1171054000,2018,17.94617
384,서울특별시,송파구,마천2동,1124056,1171055000,2018,17.722569
385,서울특별시,송파구,방이1동,1124057,1171056100,2018,11.353447
386,서울특별시,송파구,방이2동,1124058,1171056200,2018,11.834366
387,서울특별시,송파구,오륜동,1124059,1171056600,2018,11.764094
388,서울특별시,송파구,오금동,1124060,1171057000,2018,13.121794
389,서울특별시,송파구,송파1동,1124061,1171058000,2018,11.792144
390,서울특별시,송파구,송파2동,1124062,1171059000,2018,12.134768
391,서울특별시,송파구,석촌동,1124063,1171060000,2018,11.755707
392,서울특별시,송파구,삼전동,1124064,1171061000,2018,10.650027
393,서울특별시,송파구,가락본동,1124065,1171062000,2018,11.383363
394,서울특별시,송파구,가락1동,1124066,1171063100,2018,11.503623
395,서울특별시,송파구,가락2동,1124067,1171063200,2018,10.431329
396,서울특별시,송파구,문정1동,1124068,1171064100,2018,11.81666
397,서울특별시,송파구,문정2동,1124069,1171064200,2018,11.208879
398,서울특별시,송파구,장지동,1124081,1171064600,2018,11.692281
399,서울특별시,송파구,위례동,1124082,1171064700,2018,6.4246006
400,서울특별시,송파구,잠실본동,1124071,1171065000,2018,11.307214
401,서울특별시,송파구,잠실2동,1124079,1171067000,2018,8.271979
402,서울특별시,송파구,잠실3동,1124080,1171068000,2018,13.180193
403,서울특별시,송파구,잠실4동,1124075,1171069000,2018,11.567189
404,서울특별시,송파구,잠실6동,1124077,1171071000,2018,13.6825695
405,서울특별시,송파구,잠실7동,1124078,1171072000,2018,18.46451
