,SD,SGG,NAME_AD,CODE,CODE_AD,YEAR,A_R
55,서울특별시,성동구,금호1가동,1104059,1120059000,2017,15.46384
56,서울특별시,성동구,금호2·3가동,1104072,1120061500,2017,14.611369
57,서울특별시,성동구,금호4가동,1104062,1120062000,2017,14.031164
58,서울특별시,성동구,옥수동,1104073,1120064500,2017,12.862766
59,서울특별시,성동구,성수1가1동,1104065,1120065000,2017,11.251369
60,서울특별시,성동구,성수1가2동,1104066,1120066000,2017,12.532049
61,서울특별시,성동구,성수2가1동,1104067,1120067000,2017,14.019569
62,서울특별시,성동구,성수2가3동,1104068,1120069000,2017,13.966049
63,서울특별시,성동구,송정동,1104069,1120072000,2017,13.484809
64,서울특별시,성동구,용답동,1104070,1120079000,2017,15.446165
65,서울특별시,광진구,화양동,1105053,1121571000,2017,10.013432
66,서울특별시,광진구,군자동,1105054,1121573000,2017,12.81137
67,서울특별시,광진구,중곡1동,1105055,1121574000,2017,13.574262
68,서울특별시,광진구,중곡2동,1105056,1121575000,2017,12.344195
69,서울특별시,광진구,중곡3동,1105057,1121576000,2017,13.685279
70,서울특별시,광진구,중곡4동,1105058,1121577000,2017,13.469217
71,서울특별시,광진구,능동,1105059,1121578000,2017,12.069714
72,서울특별시,광진구,광장동,1105063,1121581000,2017,8.875399
73,서울특별시,광진구,자양1동,1105064,1121582000,2017,12.5660305
74,서울특별시,광진구,자양2동,1105065,1121583000,2017,12.0822525
75,서울특별시,광진구,자양3동,1105066,1121584000,2017,11.224793
76,서울특별시,광진구,자양4동,1105067,1121584700,2017,16.393059
77,서울특별시,광진구,구의1동,1105060,1121585000,2017,12.307557
78,서울특별시,광진구,구의2동,1105061,1121586000,2017,13.801064
79,서울특별시,광진구,구의3동,1105062,1121587000,2017,11.294118
80,서울특별시,동대문구,용신동,1106081,1123053600,2017,17.090885
81,서울특별시,동대문구,제기동,1106082,1123054500,2017,20.039377
82,서울특별시,동대문구,전농1동,1106083,1123056000,2017,16.885061
83,서울특별시,동대문구,전농2동,1106084,1123057000,2017,15.5872555
84,서울특별시,동대문구,답십리1동,1106091,1123060000,2017,13.4092655
85,서울특별시,동대문구,답십리2동,1106086,1123061000,2017,16.136919
86,서울특별시,동대문구,장안1동,1106087,1123065000,2017,13.511294
87,서울특별시,동대문구,장안2동,1106088,1123066000,2017,13.1550255
88,서울특별시,동대문구,청량리동,1106080,1123070500,2017,21.86674
89,서울특별시,동대문구,회기동,1106071,1123071000,2017,13.689028
90,서울특별시,동대문구,휘경1동,1106072,1123072000,2017,16.206318
91,서울특별시,동대문구,휘경2동,1106073,1123073000,2017,13.563089
92,서울특별시,동대문구,이문1동,1106089,1123074000,2017,15.954601
93,서울특별시,동대문구,이문2동,1106090,1123075000,2017,15.419388
94,서울특별시,중랑구,면목2동,1107052,1126052000,2017,14.276084
95,서울특별시,중랑구,면목4동,1107054,1126054000,2017,15.722999
96,서울특별시,중랑구,면목5동,1107055,1126055000,2017,14.631559
97,서울특별시,중랑구,면목본동,1107071,1126056500,2017,14.456995
98,서울특별시,중랑구,면목7동,1107057,1126057000,2017,15.958822
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,2017,15.646657
100,서울특별시,중랑구,상봉1동,1107059,1126058000,2017,12.328077
101,서울특별시,중랑구,상봉2동,1107060,1126059000,2017,13.910861
102,서울특별시,중랑구,중화1동,1107061,1126060000,2017,13.833936
103,서울특별시,중랑구,중화2동,1107062,1126061000,2017,16.022747
104,서울특별시,중랑구,묵1동,1107064,1126062000,2017,13.5243635
105,서울특별시,중랑구,묵2동,1107065,1126063000,2017,14.162135
106,서울특별시,중랑구,망우본동,1107073,1126065500,2017,15.524231
107,서울특별시,중랑구,망우3동,1107068,1126066000,2017,15.471107
108,서울특별시,중랑구,신내1동,1107069,1126068000,2017,13.36005
109,서울특별시,중랑구,신내2동,1107070,1126069000,2017,14.187365
110,서울특별시,성북구,성북동,1108081,1129052500,2017,16.553339
111,서울특별시,성북구,삼선동,1108082,1129055500,2017,14.743108
112,서울특별시,성북구,동선동,1108083,1129057500,2017,13.249889
113,서울특별시,성북구,돈암1동,1108058,1129058000,2017,15.091729
114,서울특별시,성북구,돈암2동,1108059,1129059000,2017,11.788537
115,서울특별시,성북구,안암동,1108060,1129060000,2017,13.129661
116,서울특별시,성북구,보문동,1108061,1129061000,2017,13.380989
117,서울특별시,성북구,정릉1동,1108062,1129062000,2017,14.737646
118,서울특별시,성북구,정릉2동,1108063,1129063000,2017,16.125046
119,서울특별시,성북구,정릉3동,1108064,1129064000,2017,18.515066
120,서울특별시,성북구,정릉4동,1108065,1129065000,2017,15.617982
121,서울특별시,성북구,길음1동,1108066,1129066000,2017,10.920213
122,서울특별시,성북구,길음2동,1108068,1129068500,2017,15.76403
123,서울특별시,성북구,종암동,1108084,1129070500,2017,14.333625
124,서울특별시,성북구,월곡1동,1108071,1129071500,2017,14.798639
125,서울특별시,성북구,월곡2동,1108072,1129072500,2017,15.482245
126,서울특별시,성북구,장위1동,1108076,1129076000,2017,15.690544
127,서울특별시,성북구,장위2동,1108077,1129077000,2017,18.989012
128,서울특별시,성북구,장위3동,1108078,1129078000,2017,16.259693
129,서울특별시,성북구,석관동,1108085,1129081000,2017,16.866827
130,서울특별시,강북구,삼양동,1109069,1130553400,2017,16.711712
131,서울특별시,강북구,미아동,1109070,1130553500,2017,16.76631
132,서울특별시,강북구,송중동,1109071,1130554500,2017,17.436275
133,서울특별시,강북구,송천동,1109072,1130555500,2017,18.420696
134,서울특별시,강북구,삼각산동,1109073,1130557500,2017,11.283192
135,서울특별시,강북구,번1동,1109060,1130559000,2017,16.55433
136,서울특별시,강북구,번2동,1109061,1130560000,2017,19.937048
137,서울특별시,강북구,번3동,1109062,1130560600,2017,22.19161
138,서울특별시,강북구,수유1동,1109063,1130561000,2017,17.54007
139,서울특별시,강북구,수유2동,1109064,1130562000,2017,18.371542
140,서울특별시,강북구,수유3동,1109065,1130563000,2017,16.786089
141,서울특별시,강북구,우이동,1109074,1130564500,2017,19.157827
142,서울특별시,강북구,인수동,1109075,1130566000,2017,18.552532
143,서울특별시,도봉구,창1동,1110059,1132051100,2017,14.238411
144,서울특별시,도봉구,창2동,1110060,1132051200,2017,13.81389
145,서울특별시,도봉구,창3동,1110061,1132051300,2017,17.108023
146,서울특별시,도봉구,창4동,1110062,1132051400,2017,12.563756
147,서울특별시,도봉구,창5동,1110063,1132051500,2017,13.744309
148,서울특별시,도봉구,도봉1동,1110064,1132052100,2017,21.22869
149,서울특별시,도봉구,도봉2동,1110065,1132052200,2017,18.733301
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,2017,16.972685
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,2017,16.047752
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,2017,17.374495
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,2017,12.125514
154,서울특별시,도봉구,방학1동,1110055,1132069000,2017,15.645411
155,서울특별시,도봉구,방학2동,1110056,1132070000,2017,16.876951
156,서울특별시,도봉구,방학3동,1110057,1132071000,2017,13.28196
157,서울특별시,노원구,월계1동,1111051,1135056000,2017,15.8200655
158,서울특별시,노원구,월계2동,1111052,1135057000,2017,17.289358
159,서울특별시,노원구,월계3동,1111053,1135058000,2017,15.269063
160,서울특별시,노원구,공릉1동,1111079,1135059500,2017,13.531261
161,서울특별시,노원구,공릉2동,1111056,1135060000,2017,10.660657
162,서울특별시,노원구,하계1동,1111058,1135061100,2017,12.672843
163,서울특별시,노원구,하계2동,1111059,1135061200,2017,11.508752
164,서울특별시,노원구,중계본동,1111060,1135061900,2017,9.1085205
165,서울특별시,노원구,중계1동,1111061,1135062100,2017,7.4718246
166,서울특별시,노원구,중계4동,1111064,1135062400,2017,15.655808
167,서울특별시,노원구,중계2·3동,1111078,1135062500,2017,16.732716
168,서울특별시,노원구,상계1동,1111065,1135063000,2017,14.119858
169,서울특별시,노원구,상계2동,1111066,1135064000,2017,13.160917
170,서울특별시,노원구,상계3·4동,1111076,1135066500,2017,19.435385
171,서울특별시,노원구,상계5동,1111069,1135067000,2017,16.78249
172,서울특별시,노원구,상계6·7동,1111077,1135069500,2017,11.47436
173,서울특별시,노원구,상계8동,1111072,1135070000,2017,9.65171
174,서울특별시,노원구,상계9동,1111073,1135071000,2017,12.144362
175,서울특별시,노원구,상계10동,1111074,1135072000,2017,11.025478
176,서울특별시,은평구,녹번동,1112051,1138051000,2017,16.746822
177,서울특별시,은평구,불광1동,1112052,1138052000,2017,16.02122
178,서울특별시,은평구,불광2동,1112072,1138053000,2017,17.339977
179,서울특별시,은평구,갈현1동,1112055,1138055100,2017,15.749277
180,서울특별시,은평구,갈현2동,1112056,1138055200,2017,14.156538
181,서울특별시,은평구,구산동,1112057,1138056000,2017,15.874245
182,서울특별시,은평구,대조동,1112058,1138057000,2017,15.750972
183,서울특별시,은평구,응암1동,1112059,1138058000,2017,14.500575
184,서울특별시,은평구,응암2동,1112060,1138059000,2017,13.148967
185,서울특별시,은평구,응암3동,1112073,1138060000,2017,18.905058
186,서울특별시,은평구,역촌동,1112074,1138062500,2017,14.44813
187,서울특별시,은평구,신사1동,1112065,1138063100,2017,14.858964
188,서울특별시,은평구,신사2동,1112066,1138063200,2017,14.775714
189,서울특별시,은평구,증산동,1112067,1138064000,2017,16.605188
190,서울특별시,은평구,수색동,1112068,1138065000,2017,18.152634
191,서울특별시,은평구,진관동,1112071,1138069000,2017,12.060057
192,서울특별시,서대문구,천연동,1113052,1141052000,2017,16.062473
193,서울특별시,서대문구,북아현동,1113074,1141055500,2017,12.716563
194,서울특별시,서대문구,충현동,1113073,1141056500,2017,16.764015
195,서울특별시,서대문구,신촌동,1113075,1141058500,2017,11.87638
196,서울특별시,서대문구,연희동,1113076,1141061500,2017,15.534468
197,서울특별시,서대문구,홍제1동,1113062,1141062000,2017,16.656988
198,서울특별시,서대문구,홍제3동,1113064,1141064000,2017,18.97909
199,서울특별시,서대문구,홍제2동,1113065,1141065500,2017,16.376822
200,서울특별시,서대문구,홍은1동,1113066,1141066000,2017,17.741655
201,서울특별시,서대문구,홍은2동,1113068,1141068500,2017,15.946696
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,2017,12.0902
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,2017,16.78639
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,2017,13.853365
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,2017,15.951419
206,서울특별시,마포구,아현동,1114078,1144055500,2017,11.200287
207,서울특별시,마포구,공덕동,1114077,1144056500,2017,14.176581
208,서울특별시,마포구,도화동,1114075,1144058500,2017,14.980468
209,서울특별시,마포구,용강동,1114059,1144059000,2017,11.874914
210,서울특별시,마포구,대흥동,1114060,1144060000,2017,15.367335
211,서울특별시,마포구,염리동,1114061,1144061000,2017,16.022835
212,서울특별시,마포구,신수동,1114063,1144063000,2017,13.617459
213,서울특별시,마포구,서강동,1114076,1144065500,2017,11.027559
214,서울특별시,마포구,서교동,1114066,1144066000,2017,13.060996
215,서울특별시,마포구,합정동,1114068,1144068000,2017,12.808943
216,서울특별시,마포구,망원1동,1114069,1144069000,2017,14.457156
217,서울특별시,마포구,망원2동,1114070,1144070000,2017,13.803556
218,서울특별시,마포구,연남동,1114071,1144071000,2017,13.929041
219,서울특별시,마포구,성산1동,1114072,1144072000,2017,13.3036375
220,서울특별시,마포구,성산2동,1114073,1144073000,2017,13.585569
221,서울특별시,마포구,상암동,1114074,1144074000,2017,10.738664
222,서울특별시,양천구,목1동,1115051,1147051000,2017,7.9565005
223,서울특별시,양천구,목2동,1115052,1147052000,2017,10.677502
224,서울특별시,양천구,목3동,1115053,1147053000,2017,12.236747
225,서울특별시,양천구,목4동,1115054,1147054000,2017,10.058415
226,서울특별시,양천구,목5동,1115071,1147055000,2017,8.0941925
227,서울특별시,양천구,신월1동,1115057,1147056000,2017,15.107786
228,서울특별시,양천구,신월2동,1115058,1147057000,2017,14.184244
229,서울특별시,양천구,신월3동,1115059,1147058000,2017,14.729528
230,서울특별시,양천구,신월4동,1115060,1147059000,2017,13.390575
231,서울특별시,양천구,신월5동,1115061,1147060000,2017,12.628801
232,서울특별시,양천구,신월6동,1115062,1147061000,2017,13.981244
233,서울특별시,양천구,신월7동,1115063,1147061100,2017,15.889923
234,서울특별시,양천구,신정1동,1115064,1147062000,2017,10.356764
235,서울특별시,양천구,신정2동,1115065,1147063000,2017,10.543252
236,서울특별시,양천구,신정3동,1115066,1147064000,2017,11.915223
237,서울특별시,양천구,신정4동,1115072,1147065000,2017,13.86751
238,서울특별시,양천구,신정6동,1115069,1147067000,2017,8.317132
239,서울특별시,양천구,신정7동,1115070,1147068000,2017,13.368442
240,서울특별시,강서구,염창동,1116051,1150051000,2017,8.591681
241,서울특별시,강서구,등촌1동,1116052,1150052000,2017,10.726555
242,서울특별시,강서구,등촌2동,1116053,1150053000,2017,11.63505
243,서울특별시,강서구,등촌3동,1116054,1150053500,2017,15.895266
244,서울특별시,강서구,화곡1동,1116073,1150054000,2017,13.146126
245,서울특별시,강서구,화곡2동,1116057,1150055000,2017,12.079001
246,서울특별시,강서구,화곡3동,1116058,1150056000,2017,14.801285
247,서울특별시,강서구,화곡4동,1116059,1150057000,2017,13.986474
248,서울특별시,강서구,화곡본동,1116055,1150059000,2017,11.378519
249,서울특별시,강서구,화곡6동,1116061,1150059100,2017,12.772623
250,서울특별시,강서구,화곡8동,1116063,1150059300,2017,14.113404
251,서울특별시,강서구,가양1동,1116064,1150060300,2017,7.621111
252,서울특별시,강서구,가양2동,1116065,1150060400,2017,20.32933
253,서울특별시,강서구,가양3동,1116066,1150060500,2017,18.074314
254,서울특별시,강서구,발산1동,1116067,1150061100,2017,10.09944
255,서울특별시,강서구,우장산동,1116074,1150061500,2017,10.468065
256,서울특별시,강서구,공항동,1116069,1150062000,2017,12.1361685
257,서울특별시,강서구,방화1동,1116070,1150063000,2017,11.917143
258,서울특별시,강서구,방화2동,1116071,1150064000,2017,16.700693
259,서울특별시,강서구,방화3동,1116072,1150064100,2017,16.749863
260,서울특별시,구로구,신도림동,1117051,1153051000,2017,10.364408
261,서울특별시,구로구,구로1동,1117052,1153052000,2017,9.15361
262,서울특별시,구로구,구로2동,1117071,1153053000,2017,18.806335
263,서울특별시,구로구,구로3동,1117054,1153054000,2017,11.465289
264,서울특별시,구로구,구로4동,1117055,1153055000,2017,17.449606
265,서울특별시,구로구,구로5동,1117056,1153056000,2017,12.76437
266,서울특별시,구로구,가리봉동,1117070,1153059500,2017,18.515957
267,서울특별시,구로구,고척1동,1117061,1153072000,2017,14.492458
268,서울특별시,구로구,고척2동,1117062,1153073000,2017,14.197427
269,서울특별시,구로구,개봉1동,1117072,1153074000,2017,15.606767
270,서울특별시,구로구,개봉2동,1117064,1153075000,2017,15.4119
271,서울특별시,구로구,개봉3동,1117065,1153076000,2017,14.919503
272,서울특별시,구로구,오류1동,1117067,1153077000,2017,15.285742
273,서울특별시,구로구,오류2동,1117068,1153078000,2017,13.916363
274,서울특별시,구로구,수궁동,1117069,1153079000,2017,14.001569
275,서울특별시,금천구,가산동,1118051,1154551000,2017,10.944998
276,서울특별시,금천구,독산1동,1118052,1154561000,2017,12.25305
277,서울특별시,금천구,독산2동,1118053,1154562000,2017,13.976793
278,서울특별시,금천구,독산3동,1118054,1154563000,2017,14.739518
279,서울특별시,금천구,독산4동,1118055,1154564000,2017,14.466037
280,서울특별시,금천구,시흥1동,1118057,1154567000,2017,14.953934
281,서울특별시,금천구,시흥2동,1118058,1154568000,2017,14.714842
282,서울특별시,금천구,시흥3동,1118059,1154569000,2017,16.80235
283,서울특별시,금천구,시흥4동,1118060,1154570000,2017,15.015846
284,서울특별시,금천구,시흥5동,1118061,1154571000,2017,17.955124
285,서울특별시,영등포구,영등포본동,1119073,1156051500,2017,15.343055
286,서울특별시,영등포구,영등포동,1119074,1156053500,2017,12.916738
287,서울특별시,영등포구,여의동,1119054,1156054000,2017,16.44255
288,서울특별시,영등포구,당산1동,1119055,1156055000,2017,14.331148
289,서울특별시,영등포구,당산2동,1119056,1156056000,2017,11.221104
290,서울특별시,영등포구,도림동,1119075,1156058500,2017,15.198215
291,서울특별시,영등포구,문래동,1119076,1156060500,2017,12.992677
292,서울특별시,영등포구,양평1동,1119061,1156061000,2017,13.531118
293,서울특별시,영등포구,양평2동,1119062,1156062000,2017,10.00222
294,서울특별시,영등포구,신길1동,1119063,1156063000,2017,17.170507
295,서울특별시,영등포구,신길3동,1119065,1156065000,2017,15.754388
296,서울특별시,영등포구,신길4동,1119066,1156066000,2017,17.619543
297,서울특별시,영등포구,신길5동,1119067,1156067000,2017,17.483215
298,서울특별시,영등포구,신길6동,1119068,1156068000,2017,15.304917
299,서울특별시,영등포구,신길7동,1119069,1156069000,2017,10.815551
300,서울특별시,영등포구,대림1동,1119070,1156070000,2017,18.618662
301,서울특별시,영등포구,대림2동,1119071,1156071000,2017,19.48894
302,서울특별시,영등포구,대림3동,1119072,1156072000,2017,14.650062
303,서울특별시,동작구,노량진1동,1120072,1159051000,2017,15.440111
304,서울특별시,동작구,노량진2동,1120052,1159052000,2017,18.264269
305,서울특별시,동작구,상도1동,1120053,1159053000,2017,13.096209
306,서울특별시,동작구,상도2동,1120054,1159054000,2017,13.803522
307,서울특별시,동작구,상도3동,1120055,1159055000,2017,15.133485
308,서울특별시,동작구,상도4동,1120056,1159056000,2017,14.335805
309,서울특별시,동작구,흑석동,1120071,1159060500,2017,16.424097
310,서울특별시,동작구,사당1동,1120063,1159062000,2017,13.795036
311,서울특별시,동작구,사당2동,1120073,1159063000,2017,15.903801
312,서울특별시,동작구,사당3동,1120065,1159064000,2017,15.349046
313,서울특별시,동작구,사당4동,1120066,1159065000,2017,15.208559
314,서울특별시,동작구,사당5동,1120067,1159065100,2017,13.9294405
315,서울특별시,동작구,대방동,1120068,1159066000,2017,12.31751
316,서울특별시,동작구,신대방1동,1120069,1159067000,2017,12.919866
317,서울특별시,동작구,신대방2동,1120070,1159068000,2017,13.174062
318,서울특별시,관악구,보라매동,1121052,1162052500,2017,15.128671
319,서울특별시,관악구,청림동,1121054,1162054500,2017,14.901322
320,서울특별시,관악구,성현동,1121079,1162056500,2017,15.261478
321,서울특별시,관악구,행운동,1121057,1162057500,2017,13.11734
322,서울특별시,관악구,낙성대동,1121058,1162058500,2017,10.960352
323,서울특별시,관악구,청룡동,1121080,1162059500,2017,12.622121
324,서울특별시,관악구,은천동,1121078,1162060500,2017,14.417221
325,서울특별시,관악구,중앙동,1121061,1162061500,2017,14.335014
326,서울특별시,관악구,인헌동,1121062,1162062500,2017,12.839813
327,서울특별시,관악구,남현동,1121063,1162063000,2017,12.491359
328,서울특별시,관악구,서원동,1121064,1162064500,2017,12.758666
329,서울특별시,관악구,신원동,1121065,1162065500,2017,15.572323
330,서울특별시,관악구,서림동,1121066,1162066500,2017,12.623772
331,서울특별시,관악구,신사동,1121068,1162068500,2017,13.283382
332,서울특별시,관악구,신림동,1121069,1162069500,2017,8.718048
333,서울특별시,관악구,난향동,1121071,1162071500,2017,14.5117
334,서울특별시,관악구,조원동,1121072,1162072500,2017,13.79349
335,서울특별시,관악구,대학동,1121073,1162073500,2017,10.544898
336,서울특별시,관악구,삼성동,1121082,1162074500,2017,19.649492
337,서울특별시,관악구,미성동,1121083,1162076500,2017,14.720843
338,서울특별시,관악구,난곡동,1121081,1162077500,2017,15.974408
339,서울특별시,서초구,서초1동,1122051,1165051000,2017,12.287896
340,서울특별시,서초구,서초2동,1122052,1165052000,2017,10.742948
341,서울특별시,서초구,서초3동,1122053,1165053000,2017,13.424267
342,서울특별시,서초구,서초4동,1122054,1165053100,2017,11.451811
343,서울특별시,서초구,잠원동,1122055,1165054000,2017,10.108542
344,서울특별시,서초구,반포본동,1122056,1165055000,2017,13.8030815
345,서울특별시,서초구,반포1동,1122057,1165056000,2017,9.076472
346,서울특별시,서초구,반포2동,1122058,1165057000,2017,11.094213
347,서울특별시,서초구,반포3동,1122059,1165058000,2017,10.931392
348,서울특별시,서초구,반포4동,1122060,1165058100,2017,11.8563175
349,서울특별시,서초구,방배본동,1122061,1165059000,2017,12.110551
350,서울특별시,서초구,방배1동,1122062,1165060000,2017,13.629482
351,서울특별시,서초구,방배2동,1122063,1165061000,2017,14.6299925
352,서울특별시,서초구,방배3동,1122064,1165062000,2017,14.544645
353,서울특별시,서초구,방배4동,1122065,1165062100,2017,12.381464
354,서울특별시,서초구,양재1동,1122066,1165065100,2017,12.068671
355,서울특별시,서초구,양재2동,1122067,1165065200,2017,10.302285
356,서울특별시,서초구,내곡동,1122068,1165066000,2017,14.446099
357,서울특별시,강남구,신사동,1123051,1168051000,2017,15.028578
358,서울특별시,강남구,논현1동,1123052,1168052100,2017,11.296877
359,서울특별시,강남구,논현2동,1123053,1168053100,2017,12.467451
360,서울특별시,강남구,압구정동,1123077,1168054500,2017,16.083715
361,서울특별시,강남구,청담동,1123078,1168056500,2017,12.520829
362,서울특별시,강남구,삼성1동,1123058,1168058000,2017,12.728741
363,서울특별시,강남구,삼성2동,1123059,1168059000,2017,9.748128
364,서울특별시,강남구,대치1동,1123060,1168060000,2017,8.160349
365,서울특별시,강남구,대치2동,1123079,1168061000,2017,9.8190775
366,서울특별시,강남구,대치4동,1123063,1168063000,2017,8.633713
367,서울특별시,강남구,역삼1동,1123064,1168064000,2017,9.125112
368,서울특별시,강남구,역삼2동,1123065,1168065000,2017,9.033082
369,서울특별시,강남구,도곡1동,1123066,1168065500,2017,10.775729
370,서울특별시,강남구,도곡2동,1123067,1168065600,2017,11.304523
371,서울특별시,강남구,개포1동,1123068,1168066000,2017,14.257229
372,서울특별시,강남구,개포2동,1123080,1168067000,2017,11.632987
373,서울특별시,강남구,개포4동,1123071,1168069000,2017,10.568707
374,서울특별시,강남구,세곡동,1123076,1168070000,2017,12.007689
375,서울특별시,강남구,일원본동,1123072,1168072000,2017,9.136001
376,서울특별시,강남구,일원1동,1123073,1168073000,2017,15.834514
377,서울특별시,강남구,일원2동,1123074,1168074000,2017,14.95213
378,서울특별시,강남구,수서동,1123075,1168075000,2017,21.805773
379,서울특별시,송파구,풍납1동,1124051,1171051000,2017,16.064432
380,서울특별시,송파구,풍납2동,1124052,1171052000,2017,11.67831
381,서울특별시,송파구,거여1동,1124053,1171053100,2017,14.375562
382,서울특별시,송파구,거여2동,1124054,1171053200,2017,15.314304
383,서울특별시,송파구,마천1동,1124055,1171054000,2017,16.954193
384,서울특별시,송파구,마천2동,1124056,1171055000,2017,16.415094
385,서울특별시,송파구,방이1동,1124057,1171056100,2017,10.61718
386,서울특별시,송파구,방이2동,1124058,1171056200,2017,11.16279
387,서울특별시,송파구,오륜동,1124059,1171056600,2017,10.584744
388,서울특별시,송파구,오금동,1124060,1171057000,2017,12.488762
389,서울특별시,송파구,송파1동,1124061,1171058000,2017,11.064831
390,서울특별시,송파구,송파2동,1124062,1171059000,2017,11.414193
391,서울특별시,송파구,석촌동,1124063,1171060000,2017,11.245716
392,서울특별시,송파구,삼전동,1124064,1171061000,2017,9.959056
393,서울특별시,송파구,가락본동,1124065,1171062000,2017,10.673453
394,서울특별시,송파구,가락1동,1124066,1171063100,2017,12.485939
395,서울특별시,송파구,가락2동,1124067,1171063200,2017,9.952414
396,서울특별시,송파구,문정1동,1124068,1171064100,2017,11.06391
397,서울특별시,송파구,문정2동,1124069,1171064200,2017,11.335133
398,서울특별시,송파구,장지동,1124081,1171064600,2017,10.978499
399,서울특별시,송파구,위례동,1124082,1171064700,2017,6.089823
400,서울특별시,송파구,잠실본동,1124071,1171065000,2017,10.636189
401,서울특별시,송파구,잠실2동,1124079,1171067000,2017,7.8588285
402,서울특별시,송파구,잠실3동,1124080,1171068000,2017,12.3153515
403,서울특별시,송파구,잠실4동,1124075,1171069000,2017,10.864548
404,서울특별시,송파구,잠실6동,1124077,1171071000,2017,12.872887
405,서울특별시,송파구,잠실7동,1124078,1171072000,2017,17.19379
