,SD,SGG,NAME_AD,CODE,CODE_AD,B_ALL,B_M,B_F,PM_ALL,PM_M,PM_F,CBR,YEAR
29,서울특별시,중구,동화동,1102073,1114066500,61.0,39.0,22.0,10965.0,5268.0,5697.0,5.5631554947560415,2019
30,서울특별시,중구,황학동,1102067,1114067000,106.0,52.0,54.0,12605.0,6112.0,6493.0,8.409361364537881,2019
31,서울특별시,중구,중림동,1102068,1114068000,126.0,61.0,65.0,12725.0,6390.0,6335.0,9.901768172888016,2019
32,서울특별시,용산구,후암동,1103051,1117051000,100.0,50.0,50.0,18053.0,8776.0,9277.0,5.539245554755442,2019
33,서울특별시,용산구,용산2가동,1103052,1117052000,56.0,28.0,28.0,10556.0,5116.0,5440.0,5.305039787798409,2019
34,서울특별시,용산구,남영동,1103053,1117053000,16.0,6.0,10.0,7829.0,4791.0,3038.0,2.0436837399412444,2019
35,서울특별시,용산구,청파동,1103071,1117055500,75.0,34.0,41.0,19974.0,9499.0,10475.0,3.7548813457494745,2019
36,서울특별시,용산구,원효로1동,1103072,1117056000,169.0,90.0,79.0,15760.0,7642.0,8118.0,10.723350253807107,2019
37,서울특별시,용산구,원효로2동,1103057,1117057000,96.0,54.0,42.0,14696.0,6920.0,7776.0,6.5323897659227,2019
38,서울특별시,용산구,효창동,1103058,1117058000,85.0,45.0,40.0,9885.0,4712.0,5173.0,8.598887202832575,2019
39,서울특별시,용산구,용문동,1103059,1117059000,80.0,41.0,39.0,12517.0,5998.0,6519.0,6.391307821362946,2019
40,서울특별시,용산구,한강로동,1103073,1117062500,131.0,61.0,70.0,17832.0,8608.0,9224.0,7.3463436518618215,2019
41,서울특별시,용산구,이촌1동,1103063,1117063000,201.0,119.0,82.0,28322.0,13232.0,15090.0,7.0969564296306755,2019
42,서울특별시,용산구,이촌2동,1103064,1117064000,66.0,26.0,40.0,8940.0,4204.0,4736.0,7.382550335570469,2019
43,서울특별시,용산구,이태원1동,1103065,1117065000,28.0,13.0,15.0,6924.0,3264.0,3660.0,4.043905257076834,2019
44,서울특별시,용산구,이태원2동,1103066,1117066000,48.0,22.0,26.0,9348.0,4323.0,5025.0,5.134788189987162,2019
45,서울특별시,용산구,한남동,1103074,1117068500,114.0,70.0,44.0,20503.0,9898.0,10605.0,5.560161927522802,2019
46,서울특별시,용산구,서빙고동,1103069,1117069000,51.0,27.0,24.0,13430.0,6486.0,6944.0,3.7974683544303796,2019
47,서울특별시,용산구,보광동,1103070,1117070000,40.0,20.0,20.0,14586.0,7150.0,7436.0,2.7423556835321543,2019
48,서울특별시,성동구,왕십리2동,1104052,1120052000,133.0,74.0,59.0,17569.0,8563.0,9006.0,7.570151972223803,2019
49,서울특별시,성동구,왕십리도선동,1104071,1120053500,233.0,111.0,122.0,27337.0,13048.0,14289.0,8.523246881515895,2019
50,서울특별시,성동구,마장동,1104054,1120054000,116.0,54.0,62.0,23518.0,11600.0,11918.0,4.932392210221958,2019
51,서울특별시,성동구,사근동,1104055,1120055000,48.0,25.0,23.0,11753.0,6034.0,5719.0,4.084063643325108,2019
52,서울특별시,성동구,행당1동,1104056,1120056000,96.0,44.0,52.0,16202.0,7894.0,8308.0,5.925194420441921,2019
53,서울특별시,성동구,행당2동,1104057,1120057000,183.0,94.0,89.0,24751.0,11641.0,13110.0,7.393640660983395,2019
54,서울특별시,성동구,응봉동,1104058,1120058000,89.0,48.0,41.0,16194.0,7674.0,8520.0,5.495862665184636,2019
55,서울특별시,성동구,금호1가동,1104059,1120059000,152.0,79.0,73.0,15936.0,7639.0,8297.0,9.538152610441768,2019
56,서울특별시,성동구,금호2·3가동,1104072,1120061500,234.0,112.0,122.0,24130.0,11498.0,12632.0,9.697472026523002,2019
57,서울특별시,성동구,금호4가동,1104062,1120062000,183.0,86.0,97.0,15189.0,7265.0,7924.0,12.048192771084338,2019
58,서울특별시,성동구,옥수동,1104073,1120064500,276.0,145.0,131.0,27031.0,12664.0,14367.0,10.210499056638675,2019
59,서울특별시,성동구,성수1가1동,1104065,1120065000,134.0,70.0,64.0,17079.0,8543.0,8536.0,7.84589261666374,2019
60,서울특별시,성동구,성수1가2동,1104066,1120066000,100.0,58.0,42.0,14866.0,7397.0,7469.0,6.726759047490919,2019
61,서울특별시,성동구,성수2가1동,1104067,1120067000,92.0,45.0,47.0,17391.0,9065.0,8326.0,5.290092576620091,2019
62,서울특별시,성동구,성수2가3동,1104068,1120069000,69.0,37.0,32.0,11409.0,5822.0,5587.0,6.047856955035498,2019
63,서울특별시,성동구,송정동,1104069,1120072000,53.0,27.0,26.0,11126.0,5914.0,5212.0,4.763616753550243,2019
64,서울특별시,성동구,용답동,1104070,1120079000,39.0,24.0,15.0,12811.0,6821.0,5990.0,3.044258840059324,2019
65,서울특별시,광진구,화양동,1105053,1121571000,57.0,32.0,25.0,21812.0,10444.0,11368.0,2.613240418118467,2019
66,서울특별시,광진구,군자동,1105054,1121573000,91.0,48.0,43.0,19919.0,9865.0,10054.0,4.5685024348611885,2019
67,서울특별시,광진구,중곡1동,1105055,1121574000,98.0,50.0,48.0,16015.0,7882.0,8133.0,6.119263190758664,2019
68,서울특별시,광진구,중곡2동,1105056,1121575000,149.0,67.0,82.0,22271.0,10728.0,11543.0,6.690314759103767,2019
69,서울특별시,광진구,중곡3동,1105057,1121576000,90.0,41.0,49.0,17285.0,8571.0,8714.0,5.206826728377205,2019
70,서울특별시,광진구,중곡4동,1105058,1121577000,189.0,96.0,93.0,30280.0,14935.0,15345.0,6.241743725231175,2019
71,서울특별시,광진구,능동,1105059,1121578000,87.0,44.0,43.0,11519.0,5311.0,6208.0,7.552738953034118,2019
72,서울특별시,광진구,광장동,1105063,1121581000,151.0,88.0,63.0,35961.0,17394.0,18567.0,4.198993353911181,2019
73,서울특별시,광진구,자양1동,1105064,1121582000,127.0,65.0,62.0,23111.0,11165.0,11946.0,5.4952187270131105,2019
74,서울특별시,광진구,자양2동,1105065,1121583000,177.0,104.0,73.0,26731.0,13113.0,13618.0,6.6215255695634285,2019
75,서울특별시,광진구,자양3동,1105066,1121584000,217.0,113.0,104.0,29388.0,14161.0,15227.0,7.383966244725738,2019
76,서울특별시,광진구,자양4동,1105067,1121584700,78.0,44.0,34.0,18842.0,9472.0,9370.0,4.139687931217493,2019
77,서울특별시,광진구,구의1동,1105060,1121585000,126.0,63.0,63.0,22421.0,10733.0,11688.0,5.6197315017171405,2019
78,서울특별시,광진구,구의2동,1105061,1121586000,155.0,73.0,82.0,27678.0,13384.0,14294.0,5.600115615290122,2019
79,서울특별시,광진구,구의3동,1105062,1121587000,206.0,110.0,96.0,29973.0,14296.0,15677.0,6.8728522336769755,2019
80,서울특별시,동대문구,용신동,1106081,1123053600,156.0,85.0,71.0,30561.0,15695.0,14866.0,5.104545008343968,2019
81,서울특별시,동대문구,제기동,1106082,1123054500,92.0,49.0,43.0,25160.0,12892.0,12268.0,3.656597774244833,2019
82,서울특별시,동대문구,전농1동,1106083,1123056000,190.0,109.0,81.0,30557.0,15434.0,15123.0,6.217887881663776,2019
83,서울특별시,동대문구,전농2동,1106084,1123057000,83.0,41.0,42.0,19753.0,9489.0,10264.0,4.201893383283552,2019
84,서울특별시,동대문구,답십리1동,1106091,1123060000,300.0,142.0,158.0,29438.0,14292.0,15146.0,10.190909708539982,2019
85,서울특별시,동대문구,답십리2동,1106086,1123061000,184.0,93.0,91.0,30120.0,14773.0,15347.0,6.108897742363878,2019
86,서울특별시,동대문구,장안1동,1106087,1123065000,250.0,111.0,139.0,38622.0,19312.0,19310.0,6.472994666252395,2019
87,서울특별시,동대문구,장안2동,1106088,1123066000,244.0,125.0,119.0,31619.0,15809.0,15810.0,7.716879091685379,2019
88,서울특별시,동대문구,청량리동,1106080,1123070500,75.0,38.0,37.0,21540.0,10799.0,10741.0,3.481894150417827,2019
89,서울특별시,동대문구,회기동,1106071,1123071000,42.0,19.0,23.0,10328.0,4917.0,5411.0,4.066615027110767,2019
90,서울특별시,동대문구,휘경1동,1106072,1123072000,66.0,34.0,32.0,14127.0,7055.0,7072.0,4.671904863028244,2019
91,서울특별시,동대문구,휘경2동,1106073,1123073000,89.0,41.0,48.0,24464.0,12115.0,12349.0,3.6379986919555267,2019
92,서울특별시,동대문구,이문1동,1106089,1123074000,48.0,21.0,27.0,19437.0,9728.0,9709.0,2.4695169007562896,2019
93,서울특별시,동대문구,이문2동,1106090,1123075000,107.0,52.0,55.0,20798.0,10136.0,10662.0,5.1447254543706125,2019
94,서울특별시,중랑구,면목2동,1107052,1126052000,136.0,61.0,75.0,25868.0,12987.0,12881.0,5.257460955620844,2019
95,서울특별시,중랑구,면목4동,1107054,1126054000,114.0,67.0,47.0,20068.0,9973.0,10095.0,5.680685668726331,2019
96,서울특별시,중랑구,면목5동,1107055,1126055000,62.0,29.0,33.0,9835.0,5024.0,4811.0,6.304016268429081,2019
97,서울특별시,중랑구,면목본동,1107071,1126056500,193.0,108.0,85.0,35484.0,17680.0,17804.0,5.439071130650434,2019
98,서울특별시,중랑구,면목7동,1107057,1126057000,109.0,60.0,49.0,21696.0,10820.0,10876.0,5.023967551622419,2019
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,150.0,75.0,75.0,26338.0,13139.0,13199.0,5.695193256891184,2019
100,서울특별시,중랑구,상봉1동,1107059,1126058000,176.0,88.0,88.0,25453.0,12439.0,13014.0,6.914705535693238,2019
101,서울특별시,중랑구,상봉2동,1107060,1126059000,122.0,61.0,61.0,19187.0,9404.0,9783.0,6.35847188200344,2019
102,서울특별시,중랑구,중화1동,1107061,1126060000,143.0,79.0,64.0,20763.0,10222.0,10541.0,6.887251360593363,2019
103,서울특별시,중랑구,중화2동,1107062,1126061000,135.0,66.0,69.0,27771.0,14271.0,13500.0,4.861186129415577,2019
104,서울특별시,중랑구,묵1동,1107064,1126062000,206.0,99.0,107.0,35863.0,17490.0,18373.0,5.7440816440342415,2019
105,서울특별시,중랑구,묵2동,1107065,1126063000,146.0,74.0,72.0,19878.0,9803.0,10075.0,7.344803300130798,2019
106,서울특별시,중랑구,망우본동,1107073,1126065500,145.0,73.0,72.0,31053.0,15735.0,15318.0,4.669436125334106,2019
107,서울특별시,중랑구,망우3동,1107068,1126066000,84.0,52.0,32.0,17774.0,8938.0,8836.0,4.726004275908631,2019
108,서울특별시,중랑구,신내1동,1107069,1126068000,217.0,127.0,90.0,40765.0,19931.0,20834.0,5.32319391634981,2019
109,서울특별시,중랑구,신내2동,1107070,1126069000,135.0,73.0,62.0,22082.0,10598.0,11484.0,6.113576668780002,2019
110,서울특별시,성북구,성북동,1108081,1129052500,76.0,41.0,35.0,17154.0,8088.0,9066.0,4.430453538533286,2019
111,서울특별시,성북구,삼선동,1108082,1129055500,98.0,56.0,42.0,26099.0,12521.0,13578.0,3.7549331392007357,2019
112,서울특별시,성북구,동선동,1108083,1129057500,51.0,29.0,22.0,15542.0,6601.0,8941.0,3.2814309612662464,2019
113,서울특별시,성북구,돈암1동,1108058,1129058000,80.0,37.0,43.0,15991.0,7479.0,8512.0,5.002814082921643,2019
114,서울특별시,성북구,돈암2동,1108059,1129059000,143.0,76.0,67.0,24967.0,11906.0,13061.0,5.727560379701206,2019
115,서울특별시,성북구,안암동,1108060,1129060000,58.0,33.0,25.0,15396.0,7815.0,7581.0,3.767212262925435,2019
116,서울특별시,성북구,보문동,1108061,1129061000,101.0,50.0,51.0,16481.0,7991.0,8490.0,6.128268915721134,2019
117,서울특별시,성북구,정릉1동,1108062,1129062000,117.0,56.0,61.0,18945.0,9205.0,9740.0,6.175771971496437,2019
118,서울특별시,성북구,정릉2동,1108063,1129063000,116.0,60.0,56.0,23755.0,11636.0,12119.0,4.883182487897285,2019
119,서울특별시,성북구,정릉3동,1108064,1129064000,95.0,39.0,56.0,15822.0,7903.0,7919.0,6.004297813171533,2019
120,서울특별시,성북구,정릉4동,1108065,1129065000,159.0,83.0,76.0,26584.0,12895.0,13689.0,5.9810412278062,2019
121,서울특별시,성북구,길음1동,1108066,1129066000,206.0,109.0,97.0,37077.0,17698.0,19379.0,5.5560050705289,2019
122,서울특별시,성북구,길음2동,1108068,1129068500,106.0,53.0,53.0,16271.0,7925.0,8346.0,6.514657980456026,2019
123,서울특별시,성북구,종암동,1108084,1129070500,193.0,88.0,105.0,40562.0,20047.0,20515.0,4.7581480203145805,2019
124,서울특별시,성북구,월곡1동,1108071,1129071500,146.0,81.0,65.0,27439.0,13306.0,14133.0,5.320893618572105,2019
125,서울특별시,성북구,월곡2동,1108072,1129072500,101.0,56.0,45.0,20009.0,9753.0,10256.0,5.047728522165026,2019
126,서울특별시,성북구,장위1동,1108076,1129076000,84.0,49.0,35.0,20736.0,10193.0,10543.0,4.050925925925926,2019
127,서울특별시,성북구,장위2동,1108077,1129077000,37.0,16.0,21.0,14053.0,7014.0,7039.0,2.6328897744253896,2019
128,서울특별시,성북구,장위3동,1108078,1129078000,82.0,38.0,44.0,12754.0,6405.0,6349.0,6.429355496314882,2019
129,서울특별시,성북구,석관동,1108085,1129081000,164.0,83.0,81.0,35533.0,17621.0,17912.0,4.615427912081727,2019
130,서울특별시,강북구,삼양동,1109069,1130553400,109.0,51.0,58.0,25739.0,12800.0,12939.0,4.234818757527488,2019
131,서울특별시,강북구,미아동,1109070,1130553500,74.0,36.0,38.0,22525.0,10812.0,11713.0,3.285238623751387,2019
132,서울특별시,강북구,송중동,1109071,1130554500,105.0,59.0,46.0,28511.0,13767.0,14744.0,3.682789098944267,2019
133,서울특별시,강북구,송천동,1109072,1130555500,92.0,44.0,48.0,28454.0,14133.0,14321.0,3.233288817038026,2019
134,서울특별시,강북구,삼각산동,1109073,1130557500,173.0,87.0,86.0,33035.0,15883.0,17152.0,5.2368699863780845,2019
135,서울특별시,강북구,번1동,1109060,1130559500,76.0,43.0,33.0,19405.0,9677.0,9728.0,3.9165163617624326,2019
136,서울특별시,강북구,번2동,1109061,1130560300,69.0,41.0,28.0,17235.0,8382.0,8853.0,4.003481288076588,2019
137,서울특별시,강북구,번3동,1109062,1130560800,66.0,32.0,34.0,18493.0,8764.0,9729.0,3.5689179689612285,2019
138,서울특별시,강북구,수유1동,1109063,1130561500,94.0,50.0,44.0,21723.0,10786.0,10937.0,4.327210790406482,2019
139,서울특별시,강북구,수유2동,1109064,1130562500,92.0,49.0,43.0,21965.0,10586.0,11379.0,4.188481675392671,2019
140,서울특별시,강북구,수유3동,1109065,1130563500,101.0,50.0,51.0,23921.0,11963.0,11958.0,4.2222315120605325,2019
141,서울특별시,강북구,우이동,1109074,1130564500,75.0,53.0,22.0,21340.0,10416.0,10924.0,3.514526710402999,2019
142,서울특별시,강북구,인수동,1109075,1130566000,144.0,65.0,79.0,32657.0,15858.0,16799.0,4.4094681079094835,2019
143,서울특별시,도봉구,창1동,1110059,1132051100,130.0,71.0,59.0,26375.0,12632.0,13743.0,4.928909952606635,2019
144,서울특별시,도봉구,창2동,1110060,1132051200,189.0,92.0,97.0,30658.0,15075.0,15583.0,6.164785700306608,2019
145,서울특별시,도봉구,창3동,1110061,1132051300,54.0,30.0,24.0,14864.0,7434.0,7430.0,3.6329386437029063,2019
146,서울특별시,도봉구,창4동,1110062,1132051400,136.0,74.0,62.0,28051.0,13532.0,14519.0,4.848312003137143,2019
147,서울특별시,도봉구,창5동,1110063,1132051500,139.0,72.0,67.0,25839.0,12477.0,13362.0,5.379465149580092,2019
148,서울특별시,도봉구,도봉1동,1110064,1132052100,76.0,39.0,37.0,22349.0,11295.0,11054.0,3.4005995793995254,2019
149,서울특별시,도봉구,도봉2동,1110065,1132052200,141.0,81.0,60.0,28727.0,14116.0,14611.0,4.908274445643472,2019
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,88.0,46.0,42.0,22261.0,10791.0,11470.0,3.9531018372939224,2019
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,104.0,52.0,52.0,20078.0,9729.0,10349.0,5.179798784739516,2019
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,91.0,55.0,36.0,17189.0,8292.0,8897.0,5.294083425446507,2019
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,74.0,39.0,35.0,19886.0,9487.0,10399.0,3.721210902142211,2019
154,서울특별시,도봉구,방학1동,1110055,1132069000,110.0,52.0,58.0,30075.0,14916.0,15159.0,3.657522859517872,2019
155,서울특별시,도봉구,방학2동,1110056,1132070000,80.0,42.0,38.0,21101.0,10649.0,10452.0,3.7912895123453865,2019
156,서울특별시,도봉구,방학3동,1110057,1132071000,125.0,65.0,60.0,28835.0,14077.0,14758.0,4.335009537020982,2019
157,서울특별시,노원구,월계1동,1111051,1135056000,97.0,48.0,49.0,23428.0,12088.0,11340.0,4.140344886460645,2019
158,서울특별시,노원구,월계2동,1111052,1135057000,104.0,60.0,44.0,26157.0,12625.0,13532.0,3.9759911304813245,2019
159,서울특별시,노원구,월계3동,1111053,1135058000,228.0,123.0,105.0,31946.0,15364.0,16582.0,7.1370437613472735,2019
160,서울특별시,노원구,공릉1동,1111079,1135059500,183.0,99.0,84.0,38604.0,18929.0,19675.0,4.740441405035748,2019
161,서울특별시,노원구,공릉2동,1111056,1135060000,216.0,127.0,89.0,40650.0,19874.0,20776.0,5.313653136531365,2019
162,서울특별시,노원구,하계1동,1111058,1135061100,106.0,46.0,60.0,29122.0,14099.0,15023.0,3.639859899732161,2019
163,서울특별시,노원구,하계2동,1111059,1135061200,106.0,59.0,47.0,23486.0,11233.0,12253.0,4.513327088478242,2019
164,서울특별시,노원구,중계본동,1111060,1135061900,57.0,29.0,28.0,26333.0,12935.0,13398.0,2.1645843618273646,2019
165,서울특별시,노원구,중계1동,1111061,1135062100,39.0,23.0,16.0,28038.0,13706.0,14332.0,1.3909693986732292,2019
166,서울특별시,노원구,중계4동,1111064,1135062400,55.0,26.0,29.0,21446.0,10440.0,11006.0,2.5645808076098104,2019
167,서울특별시,노원구,중계2·3동,1111078,1135062500,165.0,80.0,85.0,37052.0,17250.0,19802.0,4.453200906833639,2019
168,서울특별시,노원구,상계1동,1111065,1135063000,220.0,114.0,106.0,40328.0,19649.0,20679.0,5.455266812140448,2019
169,서울특별시,노원구,상계2동,1111066,1135064000,61.0,28.0,33.0,21204.0,10461.0,10743.0,2.876815695151858,2019
170,서울특별시,노원구,상계3·4동,1111076,1135066500,79.0,37.0,42.0,26001.0,12968.0,13033.0,3.0383446790508057,2019
171,서울특별시,노원구,상계5동,1111069,1135067000,89.0,43.0,46.0,25698.0,12551.0,13147.0,3.4633045373180793,2019
172,서울특별시,노원구,상계6·7동,1111077,1135069500,202.0,113.0,89.0,34836.0,16235.0,18601.0,5.798599150304283,2019
173,서울특별시,노원구,상계8동,1111072,1135070000,346.0,175.0,171.0,24096.0,11634.0,12462.0,14.359229747675963,2019
174,서울특별시,노원구,상계9동,1111073,1135071000,131.0,58.0,73.0,21999.0,10523.0,11476.0,5.9548161280058185,2019
175,서울특별시,노원구,상계10동,1111074,1135072000,117.0,58.0,59.0,16722.0,7728.0,8994.0,6.996770721205597,2019
176,서울특별시,은평구,녹번동,1112051,1138051000,262.0,142.0,120.0,37568.0,18104.0,19464.0,6.974020442930153,2019
177,서울특별시,은평구,불광1동,1112052,1138052000,231.0,118.0,113.0,40896.0,19448.0,21448.0,5.648474178403756,2019
178,서울특별시,은평구,불광2동,1112072,1138053000,122.0,72.0,50.0,29342.0,14282.0,15060.0,4.157862449730762,2019
179,서울특별시,은평구,갈현1동,1112055,1138055100,90.0,46.0,44.0,24541.0,11941.0,12600.0,3.6673322195509557,2019
180,서울특별시,은평구,갈현2동,1112056,1138055200,156.0,68.0,88.0,29954.0,14282.0,15672.0,5.207985577886093,2019
181,서울특별시,은평구,구산동,1112057,1138056000,149.0,72.0,77.0,33769.0,16813.0,16956.0,4.4123308359738225,2019
182,서울특별시,은평구,대조동,1112058,1138057000,161.0,89.0,72.0,31335.0,14787.0,16548.0,5.138024573161002,2019
183,서울특별시,은평구,응암1동,1112059,1138058000,119.0,64.0,55.0,25500.0,12236.0,13264.0,4.666666666666667,2019
184,서울특별시,은평구,응암2동,1112060,1138059000,189.0,103.0,86.0,22261.0,10916.0,11345.0,8.490184627824446,2019
185,서울특별시,은평구,응암3동,1112073,1138060000,97.0,55.0,42.0,25912.0,12690.0,13222.0,3.7434393331275087,2019
186,서울특별시,은평구,역촌동,1112074,1138062500,251.0,126.0,125.0,48672.0,23186.0,25486.0,5.156969099276791,2019
187,서울특별시,은평구,신사1동,1112065,1138063100,148.0,78.0,70.0,28421.0,13809.0,14612.0,5.207417050772316,2019
188,서울특별시,은평구,신사2동,1112066,1138063200,115.0,52.0,63.0,21947.0,10995.0,10952.0,5.239896113364013,2019
189,서울특별시,은평구,증산동,1112067,1138064000,71.0,33.0,38.0,16255.0,8004.0,8251.0,4.367886804060289,2019
190,서울특별시,은평구,수색동,1112068,1138065000,48.0,25.0,23.0,9132.0,4558.0,4574.0,5.256241787122208,2019
191,서울특별시,은평구,진관동,1112071,1138069000,246.0,127.0,119.0,57579.0,27173.0,30406.0,4.272390975876622,2019
192,서울특별시,서대문구,천연동,1113052,1141052000,116.0,67.0,49.0,18536.0,8849.0,9687.0,6.2580923608113945,2019
193,서울특별시,서대문구,북아현동,1113074,1141055500,126.0,66.0,60.0,17187.0,8196.0,8991.0,7.331122359923198,2019
194,서울특별시,서대문구,충현동,1113073,1141056500,68.0,31.0,37.0,17832.0,8677.0,9155.0,3.813369223867205,2019
195,서울특별시,서대문구,신촌동,1113075,1141058500,67.0,33.0,34.0,18722.0,8476.0,10246.0,3.57867749172097,2019
196,서울특별시,서대문구,연희동,1113076,1141061500,141.0,67.0,74.0,37997.0,18391.0,19606.0,3.710819275205937,2019
197,서울특별시,서대문구,홍제1동,1113062,1141062000,152.0,73.0,79.0,24667.0,11607.0,13060.0,6.1620788908258,2019
198,서울특별시,서대문구,홍제3동,1113064,1141064000,82.0,51.0,31.0,16381.0,7965.0,8416.0,5.005799401745925,2019
199,서울특별시,서대문구,홍제2동,1113065,1141065500,73.0,37.0,36.0,14541.0,6952.0,7589.0,5.0202874630355545,2019
200,서울특별시,서대문구,홍은1동,1113066,1141066000,108.0,55.0,53.0,22584.0,10958.0,11626.0,4.782146652497343,2019
201,서울특별시,서대문구,홍은2동,1113068,1141068500,118.0,67.0,51.0,27719.0,13504.0,14215.0,4.257007828565245,2019
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,117.0,63.0,54.0,16750.0,8099.0,8651.0,6.985074626865671,2019
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,156.0,77.0,79.0,24989.0,12083.0,12906.0,6.242746808595782,2019
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,107.0,54.0,53.0,19157.0,9303.0,9854.0,5.585425692958188,2019
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,144.0,65.0,79.0,33733.0,16434.0,17299.0,4.268816885542347,2019
206,서울특별시,마포구,아현동,1114078,1144055500,301.0,154.0,147.0,24872.0,11715.0,13157.0,12.10196204567385,2019
207,서울특별시,마포구,공덕동,1114077,1144056500,258.0,139.0,119.0,39994.0,18986.0,21008.0,6.450967645146772,2019
208,서울특별시,마포구,도화동,1114075,1144058500,177.0,95.0,82.0,22400.0,10650.0,11750.0,7.9017857142857135,2019
209,서울특별시,마포구,용강동,1114059,1144059000,155.0,76.0,79.0,21913.0,10391.0,11522.0,7.07342673298955,2019
210,서울특별시,마포구,대흥동,1114060,1144060000,38.0,22.0,16.0,11612.0,5668.0,5944.0,3.272476748191526,2019
211,서울특별시,마포구,염리동,1114061,1144061000,82.0,46.0,36.0,12462.0,6038.0,6424.0,6.580003209757663,2019
212,서울특별시,마포구,신수동,1114063,1144063000,156.0,91.0,65.0,21032.0,10296.0,10736.0,7.417268923545074,2019
213,서울특별시,마포구,서강동,1114076,1144065500,139.0,64.0,75.0,25310.0,12054.0,13256.0,5.491900434610826,2019
