,SD,SGG,NAME_AD,CODE,CODE_AD,B_ALL,B_M,B_F,PM_ALL,PM_M,PM_F,CBR,YEAR
0,서울특별시,종로구,청운효자동,1101072,1111051500,89.0,44.0,45.0,13481.0,6362.0,7119.0,6.601884133224538,2017
1,서울특별시,종로구,사직동,1101053,1111053000,47.0,31.0,16.0,9436.0,4287.0,5149.0,4.980924120389996,2017
2,서울특별시,종로구,삼청동,1101054,1111054000,12.0,4.0,8.0,2944.0,1397.0,1547.0,4.076086956521739,2017
3,서울특별시,종로구,부암동,1101055,1111055000,44.0,17.0,27.0,10428.0,5046.0,5382.0,4.219409282700422,2017
4,서울특별시,종로구,평창동,1101056,1111056000,92.0,42.0,50.0,19098.0,9041.0,10057.0,4.817258351659859,2017
5,서울특별시,종로구,무악동,1101057,1111057000,47.0,26.0,21.0,8339.0,3911.0,4428.0,5.636167406163809,2017
6,서울특별시,종로구,교남동,1101058,1111058000,63.0,32.0,31.0,9017.0,4260.0,4757.0,6.986802705999778,2017
7,서울특별시,종로구,가회동,1101060,1111060000,21.0,10.0,11.0,4618.0,2151.0,2467.0,4.54742312689476,2017
8,서울특별시,종로구,종로1·2·3·4가동,1101061,1111061500,13.0,7.0,6.0,7572.0,4500.0,3072.0,1.7168515583729531,2017
9,서울특별시,종로구,종로5·6가동,1101063,1111063000,10.0,5.0,5.0,5439.0,2993.0,2446.0,1.8385732671446957,2017
10,서울특별시,종로구,이화동,1101064,1111064000,38.0,11.0,27.0,8332.0,3893.0,4439.0,4.560729716754681,2017
11,서울특별시,종로구,혜화동,1101073,1111065000,62.0,32.0,30.0,17483.0,8557.0,8926.0,3.546302122061431,2017
12,서울특별시,종로구,창신1동,1101067,1111067000,19.0,7.0,12.0,5622.0,3036.0,2586.0,3.3795802205620773,2017
13,서울특별시,종로구,창신2동,1101068,1111068000,23.0,14.0,9.0,9304.0,4741.0,4563.0,2.472055030094583,2017
14,서울특별시,종로구,창신3동,1101069,1111069000,48.0,28.0,20.0,7418.0,3683.0,3735.0,6.470746832030197,2017
15,서울특별시,종로구,숭인1동,1101070,1111070000,38.0,20.0,18.0,6635.0,3304.0,3331.0,5.727204220045215,2017
16,서울특별시,종로구,숭인2동,1101071,1111071000,38.0,15.0,23.0,9636.0,4922.0,4714.0,3.9435450394354503,2017
17,서울특별시,중구,소공동,1102052,1114052000,25.0,13.0,12.0,1975.0,984.0,991.0,12.658227848101266,2017
18,서울특별시,중구,회현동,1102054,1114054000,34.0,19.0,15.0,5361.0,2939.0,2422.0,6.342100354411491,2017
19,서울특별시,중구,명동,1102055,1114055000,10.0,3.0,7.0,2987.0,1262.0,1725.0,3.3478406427854033,2017
20,서울특별시,중구,필동,1102057,1114057000,20.0,13.0,7.0,4074.0,2098.0,1976.0,4.909180166912126,2017
21,서울특별시,중구,장충동,1102058,1114058000,17.0,10.0,7.0,4857.0,2475.0,2382.0,3.5001029442042415,2017
22,서울특별시,중구,광희동,1102059,1114059000,11.0,7.0,4.0,5058.0,2682.0,2376.0,2.1747726374060896,2017
23,서울특별시,중구,을지로동,1102060,1114060500,7.0,4.0,3.0,1687.0,1060.0,627.0,4.149377593360996,2017
24,서울특별시,중구,신당동,1102069,1114061500,44.0,15.0,29.0,7926.0,4010.0,3916.0,5.551349987383295,2017
25,서울특별시,중구,다산동,1102070,1114062500,76.0,41.0,35.0,15097.0,7324.0,7773.0,5.034112737629993,2017
26,서울특별시,중구,약수동,1102071,1114063500,133.0,66.0,67.0,18289.0,8690.0,9599.0,7.272130788998852,2017
27,서울특별시,중구,청구동,1102072,1114064500,107.0,62.0,45.0,14903.0,7158.0,7745.0,7.179762463933436,2017
28,서울특별시,중구,신당5동,1102065,1114065000,60.0,28.0,32.0,9657.0,4814.0,4843.0,6.2131096613855235,2017
29,서울특별시,중구,동화동,1102073,1114066500,83.0,36.0,47.0,11346.0,5481.0,5865.0,7.315353428521065,2017
30,서울특별시,중구,황학동,1102067,1114067000,107.0,52.0,55.0,12184.0,6030.0,6154.0,8.782009192383454,2017
31,서울특별시,중구,중림동,1102068,1114068000,83.0,35.0,48.0,8525.0,4318.0,4207.0,9.736070381231672,2017
32,서울특별시,용산구,후암동,1103051,1117051000,132.0,60.0,72.0,18432.0,9026.0,9406.0,7.161458333333333,2017
33,서울특별시,용산구,용산2가동,1103052,1117052000,58.0,29.0,29.0,11116.0,5343.0,5773.0,5.217704210147535,2017
34,서울특별시,용산구,남영동,1103053,1117053000,33.0,17.0,16.0,8041.0,4940.0,3101.0,4.1039671682626535,2017
35,서울특별시,용산구,청파동,1103071,1117055500,87.0,46.0,41.0,20753.0,9949.0,10804.0,4.192164988194477,2017
36,서울특별시,용산구,원효로1동,1103072,1117056000,152.0,81.0,71.0,14296.0,6977.0,7319.0,10.632344711807498,2017
37,서울특별시,용산구,원효로2동,1103057,1117057000,92.0,48.0,44.0,15128.0,7095.0,8033.0,6.081438392384982,2017
38,서울특별시,용산구,효창동,1103058,1117058000,77.0,34.0,43.0,9446.0,4568.0,4878.0,8.151598560237137,2017
39,서울특별시,용산구,용문동,1103059,1117059000,104.0,55.0,49.0,12626.0,6108.0,6518.0,8.236971329003643,2017
40,서울특별시,용산구,한강로동,1103073,1117062500,81.0,43.0,38.0,15167.0,7488.0,7679.0,5.340541966110635,2017
41,서울특별시,용산구,이촌1동,1103063,1117063000,214.0,95.0,119.0,27721.0,12887.0,14834.0,7.719779228743551,2017
42,서울특별시,용산구,이촌2동,1103064,1117064000,77.0,42.0,35.0,9195.0,4347.0,4848.0,8.374116367591082,2017
43,서울특별시,용산구,이태원1동,1103065,1117065000,33.0,15.0,18.0,7258.0,3391.0,3867.0,4.546707081840728,2017
44,서울특별시,용산구,이태원2동,1103066,1117066000,45.0,26.0,19.0,9465.0,4425.0,5040.0,4.754358161648177,2017
45,서울특별시,용산구,한남동,1103074,1117068500,133.0,69.0,64.0,20808.0,9982.0,10826.0,6.3917723952326035,2017
46,서울특별시,용산구,서빙고동,1103069,1117069000,69.0,33.0,36.0,13730.0,6626.0,7104.0,5.025491624180626,2017
47,서울특별시,용산구,보광동,1103070,1117070000,64.0,29.0,35.0,15584.0,7641.0,7943.0,4.106776180698152,2017
48,서울특별시,성동구,왕십리2동,1104052,1120052000,127.0,75.0,52.0,16492.0,8120.0,8372.0,7.700703371331555,2017
49,서울특별시,성동구,왕십리도선동,1104071,1120053500,245.0,134.0,111.0,26662.0,12902.0,13760.0,9.189108093916435,2017
50,서울특별시,성동구,마장동,1104054,1120054000,153.0,82.0,71.0,23647.0,11722.0,11925.0,6.4701653486700215,2017
51,서울특별시,성동구,사근동,1104055,1120055000,56.0,24.0,32.0,11244.0,5853.0,5391.0,4.980434009249377,2017
52,서울특별시,성동구,행당1동,1104056,1120056000,71.0,42.0,29.0,14109.0,6936.0,7173.0,5.032248919129634,2017
53,서울특별시,성동구,행당2동,1104057,1120057000,238.0,114.0,124.0,25415.0,11979.0,13436.0,9.364548494983277,2017
54,서울특별시,성동구,응봉동,1104058,1120058000,124.0,59.0,65.0,16654.0,7938.0,8716.0,7.445658700612466,2017
55,서울특별시,성동구,금호1가동,1104059,1120059000,106.0,48.0,58.0,13261.0,6413.0,6848.0,7.993363999698364,2017
56,서울특별시,성동구,금호2·3가동,1104072,1120061500,261.0,134.0,127.0,24486.0,11761.0,12725.0,10.65915216858613,2017
57,서울특별시,성동구,금호4가동,1104062,1120062000,156.0,74.0,82.0,14406.0,6950.0,7456.0,10.828821324448146,2017
58,서울특별시,성동구,옥수동,1104073,1120064500,337.0,162.0,175.0,27081.0,12752.0,14329.0,12.444149034378347,2017
59,서울특별시,성동구,성수1가1동,1104065,1120065000,138.0,75.0,63.0,17114.0,8617.0,8497.0,8.063573682365314,2017
60,서울특별시,성동구,성수1가2동,1104066,1120066000,113.0,59.0,54.0,16310.0,8195.0,8115.0,6.928264868179031,2017
61,서울특별시,성동구,성수2가1동,1104067,1120067000,125.0,74.0,51.0,18313.0,9534.0,8779.0,6.825752197892208,2017
62,서울특별시,성동구,성수2가3동,1104068,1120069000,82.0,42.0,40.0,11688.0,6042.0,5646.0,7.01574264202601,2017
63,서울특별시,성동구,송정동,1104069,1120072000,91.0,49.0,42.0,11524.0,6123.0,5401.0,7.896563693162096,2017
64,서울특별시,성동구,용답동,1104070,1120079000,70.0,34.0,36.0,15830.0,8409.0,7421.0,4.421983575489577,2017
65,서울특별시,광진구,화양동,1105053,1121571000,71.0,32.0,39.0,21476.0,10357.0,11119.0,3.3060160178804248,2017
66,서울특별시,광진구,군자동,1105054,1121573000,119.0,66.0,53.0,20290.0,10087.0,10203.0,5.86495810744209,2017
67,서울특별시,광진구,중곡1동,1105055,1121574000,118.0,62.0,56.0,15856.0,7866.0,7990.0,7.441977800201816,2017
68,서울특별시,광진구,중곡2동,1105056,1121575000,158.0,86.0,72.0,22589.0,10998.0,11591.0,6.994554871840276,2017
69,서울특별시,광진구,중곡3동,1105057,1121576000,127.0,68.0,59.0,17637.0,8773.0,8864.0,7.200771106197199,2017
70,서울특별시,광진구,중곡4동,1105058,1121577000,242.0,137.0,105.0,31401.0,15505.0,15896.0,7.706760931180535,2017
71,서울특별시,광진구,능동,1105059,1121578000,100.0,52.0,48.0,11458.0,5369.0,6089.0,8.727526618956187,2017
72,서울특별시,광진구,광장동,1105063,1121581000,176.0,96.0,80.0,36333.0,17629.0,18704.0,4.844081138359067,2017
73,서울특별시,광진구,자양1동,1105064,1121582000,141.0,70.0,71.0,22850.0,11151.0,11699.0,6.170678336980306,2017
74,서울특별시,광진구,자양2동,1105065,1121583000,211.0,116.0,95.0,27483.0,13545.0,13938.0,7.6774733471600625,2017
75,서울특별시,광진구,자양3동,1105066,1121584000,251.0,128.0,123.0,30196.0,14584.0,15612.0,8.312359252881176,2017
76,서울특별시,광진구,자양4동,1105067,1121584700,108.0,54.0,54.0,21855.0,11027.0,10828.0,4.941660947151681,2017
77,서울특별시,광진구,구의1동,1105060,1121585000,177.0,94.0,83.0,22703.0,10878.0,11825.0,7.796326476677091,2017
78,서울특별시,광진구,구의2동,1105061,1121586000,164.0,83.0,81.0,25615.0,12480.0,13135.0,6.402498536014054,2017
79,서울특별시,광진구,구의3동,1105062,1121587000,225.0,112.0,113.0,29677.0,14282.0,15395.0,7.5816288708427395,2017
80,서울특별시,동대문구,용신동,1106081,1123053600,207.0,115.0,92.0,31722.0,16358.0,15364.0,6.525439757896728,2017
81,서울특별시,동대문구,제기동,1106082,1123054500,139.0,77.0,62.0,25654.0,13127.0,12527.0,5.418258361269198,2017
82,서울특별시,동대문구,전농1동,1106083,1123056000,182.0,86.0,96.0,29803.0,15109.0,14694.0,6.106767775056202,2017
83,서울특별시,동대문구,전농2동,1106084,1123057000,106.0,54.0,52.0,20239.0,9806.0,10433.0,5.237412915657888,2017
84,서울특별시,동대문구,답십리1동,1106091,1123060000,224.0,107.0,117.0,24643.0,12065.0,12578.0,9.089802377957229,2017
85,서울특별시,동대문구,답십리2동,1106086,1123061000,185.0,103.0,82.0,29695.0,14618.0,15077.0,6.230005051355447,2017
86,서울특별시,동대문구,장안1동,1106087,1123065000,271.0,139.0,132.0,38749.0,19392.0,19357.0,6.993728870422463,2017
87,서울특별시,동대문구,장안2동,1106088,1123066000,211.0,117.0,94.0,31009.0,15672.0,15337.0,6.804476119836177,2017
88,서울특별시,동대문구,청량리동,1106080,1123070500,104.0,47.0,57.0,22553.0,11301.0,11252.0,4.611359907772802,2017
89,서울특별시,동대문구,회기동,1106071,1123071000,50.0,27.0,23.0,10371.0,5013.0,5358.0,4.821135859608524,2017
90,서울특별시,동대문구,휘경1동,1106072,1123072000,58.0,33.0,25.0,13218.0,6637.0,6581.0,4.387955817824179,2017
91,서울특별시,동대문구,휘경2동,1106073,1123073000,150.0,87.0,63.0,24958.0,12288.0,12670.0,6.010096962897668,2017
92,서울특별시,동대문구,이문1동,1106089,1123074000,131.0,67.0,64.0,28116.0,14093.0,14023.0,4.659268743775786,2017
93,서울특별시,동대문구,이문2동,1106090,1123075000,117.0,59.0,58.0,21984.0,10812.0,11172.0,5.322052401746725,2017
94,서울특별시,중랑구,면목2동,1107052,1126052000,170.0,91.0,79.0,26921.0,13557.0,13364.0,6.314772853905873,2017
95,서울특별시,중랑구,면목4동,1107054,1126054000,154.0,87.0,67.0,21502.0,10649.0,10853.0,7.162124453539206,2017
96,서울특별시,중랑구,면목5동,1107055,1126055000,76.0,37.0,39.0,10436.0,5341.0,5095.0,7.282483710233806,2017
97,서울특별시,중랑구,면목본동,1107071,1126056500,259.0,122.0,137.0,36246.0,18134.0,18112.0,7.1456160679799146,2017
98,서울특별시,중랑구,면목7동,1107057,1126057000,127.0,68.0,59.0,22618.0,11260.0,11358.0,5.614996905119816,2017
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,147.0,76.0,71.0,27503.0,13770.0,13733.0,5.3448714685670655,2017
100,서울특별시,중랑구,상봉1동,1107059,1126058000,145.0,63.0,82.0,25821.0,12637.0,13184.0,5.615584214399133,2017
101,서울특별시,중랑구,상봉2동,1107060,1126059000,131.0,73.0,58.0,18544.0,9221.0,9323.0,7.06427955133736,2017
102,서울특별시,중랑구,중화1동,1107061,1126060000,204.0,103.0,101.0,21084.0,10470.0,10614.0,9.675583380762664,2017
103,서울특별시,중랑구,중화2동,1107062,1126061000,169.0,83.0,86.0,28088.0,14533.0,13555.0,6.016804329250926,2017
104,서울특별시,중랑구,묵1동,1107064,1126062000,278.0,128.0,150.0,35721.0,17477.0,18244.0,7.782536883065983,2017
105,서울특별시,중랑구,묵2동,1107065,1126063000,143.0,79.0,64.0,20171.0,9996.0,10175.0,7.089385751821923,2017
106,서울특별시,중랑구,망우본동,1107073,1126065500,203.0,104.0,99.0,32377.0,16378.0,15999.0,6.269882941594342,2017
107,서울특별시,중랑구,망우3동,1107068,1126066000,116.0,67.0,49.0,18578.0,9325.0,9253.0,6.243944450425234,2017
108,서울특별시,중랑구,신내1동,1107069,1126068000,279.0,150.0,129.0,41741.0,20468.0,21273.0,6.684075609113342,2017
109,서울특별시,중랑구,신내2동,1107070,1126069000,171.0,92.0,79.0,23214.0,11253.0,11961.0,7.3662445076247085,2017
110,서울특별시,성북구,성북동,1108081,1129052500,105.0,51.0,54.0,17646.0,8369.0,9277.0,5.9503570214212855,2017
111,서울특별시,성북구,삼선동,1108082,1129055500,126.0,65.0,61.0,26821.0,13008.0,13813.0,4.697811416427426,2017
112,서울특별시,성북구,동선동,1108083,1129057500,86.0,44.0,42.0,15833.0,6902.0,8931.0,5.431693298806291,2017
113,서울특별시,성북구,돈암1동,1108058,1129058000,104.0,52.0,52.0,16646.0,7866.0,8780.0,6.247747206536105,2017
114,서울특별시,성북구,돈암2동,1108059,1129059000,159.0,87.0,72.0,25053.0,12019.0,13034.0,6.346545323913303,2017
115,서울특별시,성북구,안암동,1108060,1129060000,61.0,31.0,30.0,15461.0,7827.0,7634.0,3.9454110342151223,2017
116,서울특별시,성북구,보문동,1108061,1129061000,129.0,65.0,64.0,16939.0,8301.0,8638.0,7.6155617214711615,2017
117,서울특별시,성북구,정릉1동,1108062,1129062000,137.0,65.0,72.0,18469.0,8942.0,9527.0,7.4178352915696575,2017
118,서울특별시,성북구,정릉2동,1108063,1129063000,167.0,87.0,80.0,24342.0,11959.0,12383.0,6.860570207871169,2017
119,서울특별시,성북구,정릉3동,1108064,1129064000,104.0,53.0,51.0,16353.0,8169.0,8184.0,6.359689353635419,2017
120,서울특별시,성북구,정릉4동,1108065,1129065000,187.0,94.0,93.0,27272.0,13281.0,13991.0,6.8568495159870935,2017
121,서울특별시,성북구,길음1동,1108066,1129066000,265.0,137.0,128.0,37571.0,18009.0,19562.0,7.053312395198424,2017
122,서울특별시,성북구,길음2동,1108068,1129068500,62.0,38.0,24.0,12232.0,5977.0,6255.0,5.068672334859386,2017
123,서울특별시,성북구,종암동,1108084,1129070500,267.0,135.0,132.0,41314.0,20515.0,20799.0,6.462700295299414,2017
124,서울특별시,성북구,월곡1동,1108071,1129071500,177.0,104.0,73.0,27977.0,13607.0,14370.0,6.326625442327627,2017
125,서울특별시,성북구,월곡2동,1108072,1129072500,132.0,65.0,67.0,20405.0,10010.0,10395.0,6.46900269541779,2017
126,서울특별시,성북구,장위1동,1108076,1129076000,93.0,48.0,45.0,21319.0,10614.0,10705.0,4.362305924292884,2017
127,서울특별시,성북구,장위2동,1108077,1129077000,80.0,35.0,45.0,19616.0,9827.0,9789.0,4.078303425774878,2017
128,서울특별시,성북구,장위3동,1108078,1129078000,43.0,22.0,21.0,12622.0,6411.0,6211.0,3.4067501188401206,2017
129,서울특별시,성북구,석관동,1108085,1129081000,198.0,89.0,109.0,33839.0,16877.0,16962.0,5.851236738674311,2017
130,서울특별시,강북구,삼양동,1109069,1130553400,186.0,91.0,95.0,29202.0,14555.0,14647.0,6.369426751592357,2017
131,서울특별시,강북구,미아동,1109070,1130553500,109.0,50.0,59.0,23012.0,11159.0,11853.0,4.736659134364679,2017
132,서울특별시,강북구,송중동,1109071,1130554500,125.0,70.0,55.0,29771.0,14406.0,15365.0,4.198716872123879,2017
133,서울특별시,강북구,송천동,1109072,1130555500,140.0,72.0,68.0,29687.0,14830.0,14857.0,4.7158688988446125,2017
134,서울특별시,강북구,삼각산동,1109073,1130557500,244.0,128.0,116.0,33855.0,16358.0,17497.0,7.207207207207207,2017
135,서울특별시,강북구,번1동,1109060,1130559000,91.0,44.0,47.0,19750.0,9790.0,9960.0,4.607594936708861,2017
136,서울특별시,강북구,번2동,1109061,1130560000,86.0,42.0,44.0,17940.0,8769.0,9171.0,4.793756967670012,2017
137,서울특별시,강북구,번3동,1109062,1130560600,111.0,56.0,55.0,19543.0,9348.0,10195.0,5.679783042521619,2017
138,서울특별시,강북구,수유1동,1109063,1130561000,104.0,53.0,51.0,22352.0,11067.0,11285.0,4.652827487473156,2017
139,서울특별시,강북구,수유2동,1109064,1130562000,149.0,64.0,85.0,22320.0,10893.0,11427.0,6.67562724014337,2017
140,서울특별시,강북구,수유3동,1109065,1130563000,150.0,70.0,80.0,23925.0,11941.0,11984.0,6.269592476489028,2017
141,서울특별시,강북구,우이동,1109074,1130564500,109.0,50.0,59.0,21965.0,10749.0,11216.0,4.962440245845664,2017
142,서울특별시,강북구,인수동,1109075,1130566000,207.0,109.0,98.0,32852.0,16018.0,16834.0,6.300986241324729,2017
143,서울특별시,도봉구,창1동,1110059,1132051100,167.0,81.0,86.0,27331.0,13153.0,14178.0,6.110277706633493,2017
144,서울특별시,도봉구,창2동,1110060,1132051200,216.0,116.0,100.0,31428.0,15457.0,15971.0,6.8728522336769755,2017
145,서울특별시,도봉구,창3동,1110061,1132051300,85.0,41.0,44.0,15346.0,7679.0,7667.0,5.538902645640557,2017
146,서울특별시,도봉구,창4동,1110062,1132051400,189.0,88.0,101.0,28918.0,14012.0,14906.0,6.535721695829587,2017
147,서울특별시,도봉구,창5동,1110063,1132051500,185.0,101.0,84.0,26522.0,12826.0,13696.0,6.9753412261518735,2017
148,서울특별시,도봉구,도봉1동,1110064,1132052100,105.0,53.0,52.0,23278.0,11767.0,11511.0,4.510696795257324,2017
149,서울특별시,도봉구,도봉2동,1110065,1132052200,170.0,84.0,86.0,29300.0,14421.0,14879.0,5.802047781569966,2017
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,113.0,55.0,58.0,22059.0,10772.0,11287.0,5.122625685661181,2017
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,147.0,70.0,77.0,20683.0,10046.0,10637.0,7.107286177053619,2017
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,90.0,44.0,46.0,17481.0,8525.0,8956.0,5.148446885189634,2017
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,88.0,50.0,38.0,20475.0,9836.0,10639.0,4.297924297924298,2017
154,서울특별시,도봉구,방학1동,1110055,1132069000,137.0,68.0,69.0,30814.0,15304.0,15510.0,4.446031024858831,2017
155,서울특별시,도봉구,방학2동,1110056,1132070000,96.0,54.0,42.0,22206.0,11276.0,10930.0,4.323155903809781,2017
156,서울특별시,도봉구,방학3동,1110057,1132071000,156.0,80.0,76.0,29966.0,14640.0,15326.0,5.205900020022692,2017
157,서울특별시,노원구,월계1동,1111051,1135056000,139.0,63.0,76.0,23869.0,12337.0,11532.0,5.823453014370103,2017
158,서울특별시,노원구,월계2동,1111052,1135057000,156.0,90.0,66.0,27305.0,13222.0,14083.0,5.713239333455411,2017
159,서울특별시,노원구,월계3동,1111053,1135058000,301.0,148.0,153.0,33488.0,16179.0,17309.0,8.98829431438127,2017
160,서울특별시,노원구,공릉1동,1111079,1135059500,245.0,128.0,117.0,39621.0,19418.0,20203.0,6.183589510613059,2017
161,서울특별시,노원구,공릉2동,1111056,1135060000,282.0,136.0,146.0,43481.0,21453.0,22028.0,6.485591407741313,2017
162,서울특별시,노원구,하계1동,1111058,1135061100,114.0,59.0,55.0,29370.0,14229.0,15141.0,3.881511746680286,2017
163,서울특별시,노원구,하계2동,1111059,1135061200,127.0,65.0,62.0,24513.0,11800.0,12713.0,5.180924407457267,2017
164,서울특별시,노원구,중계본동,1111060,1135061900,56.0,31.0,25.0,27604.0,13526.0,14078.0,2.0286914939863787,2017
165,서울특별시,노원구,중계1동,1111061,1135062100,51.0,27.0,24.0,28791.0,14095.0,14696.0,1.771386891737001,2017
166,서울특별시,노원구,중계4동,1111064,1135062400,107.0,59.0,48.0,22179.0,10846.0,11333.0,4.824383425763109,2017
167,서울특별시,노원구,중계2·3동,1111078,1135062500,258.0,132.0,126.0,38887.0,18213.0,20674.0,6.634607966672667,2017
168,서울특별시,노원구,상계1동,1111065,1135063000,240.0,126.0,114.0,42077.0,20576.0,21501.0,5.703828695011527,2017
169,서울특별시,노원구,상계2동,1111066,1135064000,92.0,54.0,38.0,22051.0,10900.0,11151.0,4.172146387918915,2017
170,서울특별시,노원구,상계3·4동,1111076,1135066500,103.0,58.0,45.0,28449.0,14296.0,14153.0,3.6205139020703716,2017
171,서울특별시,노원구,상계5동,1111069,1135067000,123.0,59.0,64.0,27319.0,13369.0,13950.0,4.502360994179875,2017
172,서울특별시,노원구,상계6·7동,1111077,1135069500,303.0,152.0,151.0,36182.0,16976.0,19206.0,8.3743297772373,2017
173,서울특별시,노원구,상계8동,1111072,1135070000,441.0,204.0,237.0,25371.0,12240.0,13131.0,17.382050372472506,2017
174,서울특별시,노원구,상계9동,1111073,1135071000,166.0,89.0,77.0,23010.0,11077.0,11933.0,7.214254671881791,2017
175,서울특별시,노원구,상계10동,1111074,1135072000,180.0,93.0,87.0,17845.0,8300.0,9545.0,10.086859064163631,2017
176,서울특별시,은평구,녹번동,1112051,1138051000,213.0,124.0,89.0,32647.0,15799.0,16848.0,6.524336079884828,2017
177,서울특별시,은평구,불광1동,1112052,1138052000,294.0,151.0,143.0,42336.0,20280.0,22056.0,6.944444444444444,2017
178,서울특별시,은평구,불광2동,1112072,1138053000,171.0,85.0,86.0,29806.0,14560.0,15246.0,5.737099912769241,2017
179,서울특별시,은평구,갈현1동,1112055,1138055100,144.0,77.0,67.0,25434.0,12481.0,12953.0,5.661712668082095,2017
180,서울특별시,은평구,갈현2동,1112056,1138055200,225.0,106.0,119.0,30555.0,14623.0,15932.0,7.363770250368188,2017
181,서울특별시,은평구,구산동,1112057,1138056000,187.0,92.0,95.0,33776.0,16976.0,16800.0,5.536475603979157,2017
182,서울특별시,은평구,대조동,1112058,1138057000,220.0,105.0,115.0,33146.0,15710.0,17436.0,6.6373016351897665,2017
183,서울특별시,은평구,응암1동,1112059,1138058000,152.0,78.0,74.0,26439.0,12722.0,13717.0,5.749082794356822,2017
184,서울특별시,은평구,응암2동,1112060,1138059000,171.0,89.0,82.0,19262.0,9434.0,9828.0,8.87758280552383,2017
185,서울특별시,은평구,응암3동,1112073,1138060000,125.0,71.0,54.0,26659.0,13106.0,13553.0,4.6888480438125955,2017
186,서울특별시,은평구,역촌동,1112074,1138062500,350.0,180.0,170.0,50280.0,24151.0,26129.0,6.96101829753381,2017
187,서울특별시,은평구,신사1동,1112065,1138063100,196.0,96.0,100.0,28154.0,13727.0,14427.0,6.9617105917454,2017
188,서울특별시,은평구,신사2동,1112066,1138063200,106.0,53.0,53.0,22082.0,11082.0,11000.0,4.800289828819853,2017
189,서울특별시,은평구,증산동,1112067,1138064000,79.0,34.0,45.0,17913.0,8896.0,9017.0,4.410204879138056,2017
190,서울특별시,은평구,수색동,1112068,1138065000,87.0,42.0,45.0,15052.0,7603.0,7449.0,5.779962795641775,2017
191,서울특별시,은평구,진관동,1112071,1138069000,222.0,125.0,97.0,54154.0,25841.0,28313.0,4.099420172101784,2017
192,서울특별시,서대문구,천연동,1113052,1141052000,145.0,77.0,68.0,19191.0,9272.0,9919.0,7.55562503256735,2017
193,서울특별시,서대문구,북아현동,1113074,1141055500,170.0,84.0,86.0,16772.0,8029.0,8743.0,10.135940853803959,2017
194,서울특별시,서대문구,충현동,1113073,1141056500,85.0,43.0,42.0,18405.0,9004.0,9401.0,4.618310241782124,2017
195,서울특별시,서대문구,신촌동,1113075,1141058500,67.0,38.0,29.0,18202.0,8407.0,9795.0,3.680914185254368,2017
196,서울특별시,서대문구,연희동,1113076,1141061500,173.0,86.0,87.0,38011.0,18480.0,19531.0,4.551314093288784,2017
197,서울특별시,서대문구,홍제1동,1113062,1141062000,148.0,74.0,74.0,24517.0,11632.0,12885.0,6.036627646123097,2017
198,서울특별시,서대문구,홍제3동,1113064,1141064000,105.0,65.0,40.0,17468.0,8469.0,8999.0,6.0109915273643235,2017
199,서울특별시,서대문구,홍제2동,1113065,1141065500,97.0,57.0,40.0,15006.0,7201.0,7805.0,6.464081034252966,2017
200,서울특별시,서대문구,홍은1동,1113066,1141066000,112.0,56.0,56.0,23258.0,11384.0,11874.0,4.815547338550177,2017
201,서울특별시,서대문구,홍은2동,1113068,1141068500,171.0,85.0,86.0,29773.0,14600.0,15173.0,5.74345883854499,2017
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,163.0,80.0,83.0,16856.0,8184.0,8672.0,9.670147128618888,2017
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,107.0,55.0,52.0,22784.0,11070.0,11714.0,4.696278089887641,2017
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,188.0,94.0,94.0,19709.0,9582.0,10127.0,9.538789385559896,2017
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,209.0,97.0,112.0,34750.0,17015.0,17735.0,6.014388489208634,2017
206,서울특별시,마포구,아현동,1114078,1144055500,356.0,169.0,187.0,25300.0,12073.0,13227.0,14.071146245059289,2017
207,서울특별시,마포구,공덕동,1114077,1144056500,300.0,175.0,125.0,40120.0,19202.0,20918.0,7.477567298105683,2017
208,서울특별시,마포구,도화동,1114075,1144058500,200.0,114.0,86.0,22918.0,10943.0,11975.0,8.726764988218868,2017
209,서울특별시,마포구,용강동,1114059,1144059000,179.0,90.0,89.0,21901.0,10496.0,11405.0,8.173142778868545,2017
210,서울특별시,마포구,대흥동,1114060,1144060000,44.0,24.0,20.0,12158.0,5954.0,6204.0,3.6190162855732853,2017
211,서울특별시,마포구,염리동,1114061,1144061000,72.0,37.0,35.0,10714.0,5203.0,5511.0,6.720179204778795,2017
212,서울특별시,마포구,신수동,1114063,1144063000,179.0,89.0,90.0,21568.0,10549.0,11019.0,8.29933234421365,2017
213,서울특별시,마포구,서강동,1114076,1144065500,189.0,95.0,94.0,25513.0,12216.0,13297.0,7.407988084505938,2017
214,서울특별시,마포구,서교동,1114066,1144066000,139.0,81.0,58.0,25407.0,11808.0,13599.0,5.4709332073837915,2017
215,서울특별시,마포구,합정동,1114068,1144068000,185.0,86.0,99.0,19734.0,9269.0,10465.0,9.374683287726766,2017
