,SD,SGG,NAME_AD,CODE,CODE_AD,P_ALL,H,P_M,P_F,AREA_KM,P_DEN,YEAR
41,서울특별시,용산구,이촌1동,1103063,1117063000,25893.0,9542.0,12119.0,13774.0,2.8706224573834738,9019.994925978895,2021
42,서울특별시,용산구,이촌2동,1103064,1117064000,8303.0,3693.0,3889.0,4414.0,1.2046477117002405,6892.471483037261,2021
43,서울특별시,용산구,이태원1동,1103065,1117065000,6392.0,3628.0,3110.0,3282.0,0.5824611004865308,10974.123412981144,2021
44,서울특별시,용산구,이태원2동,1103066,1117066000,8997.0,4918.0,4137.0,4860.0,0.8735874397271759,10298.911809915435,2021
45,서울특별시,용산구,한남동,1103074,1117068500,20389.0,10970.0,9841.0,10548.0,3.029614718166577,6729.89864940277,2021
46,서울특별시,용산구,서빙고동,1103069,1117069000,13051.0,5322.0,6241.0,6810.0,2.819832465276948,4628.289148631461,2021
47,서울특별시,용산구,보광동,1103070,1117070000,13453.0,7427.0,6691.0,6762.0,0.7145584725698102,18827.010687618265,2021
48,서울특별시,성동구,왕십리2동,1104052,1120052000,16475.0,7411.0,7964.0,8511.0,0.37214346048099517,44270.56162348271,2021
49,서울특별시,성동구,왕십리도선동,1104071,1120053500,26430.0,11867.0,12552.0,13878.0,0.7097473351237965,37238.604066600674,2021
50,서울특별시,성동구,마장동,1104054,1120054000,22362.0,10968.0,11039.0,11323.0,1.0344892918079036,21616.463483077256,2021
51,서울특별시,성동구,사근동,1104055,1120055000,11915.0,7945.0,6154.0,5761.0,1.1683267093078056,10198.34598068826,2021
52,서울특별시,성동구,행당1동,1104056,1120056000,13904.0,6468.0,6688.0,7216.0,0.5731304007756738,24259.74958086737,2021
53,서울특별시,성동구,행당2동,1104057,1120057000,23280.0,9220.0,10907.0,12373.0,0.45732217618381715,50905.031971689874,2021
54,서울특별시,성동구,응봉동,1104058,1120058000,15408.0,6063.0,7352.0,8056.0,0.5531645845734053,27854.27778584648,2021
55,서울특별시,성동구,금호1가동,1104059,1120059000,15240.0,6552.0,7260.0,7980.0,0.44509695082393946,34239.73130300833,2021
56,서울특별시,성동구,금호2.3가동,1104072,1120061500,22735.0,10118.0,10824.0,11911.0,0.6307189453062033,36046.1663141616,2021
57,서울특별시,성동구,금호4가동,1104062,1120062000,14325.0,6370.0,6803.0,7522.0,0.8312118305920269,17233.87405325678,2021
58,서울특별시,성동구,옥수동,1104073,1120064500,26033.0,10900.0,12119.0,13914.0,1.9207190902653366,13553.777921998832,2021
59,서울특별시,성동구,성수1가1동,1104065,1120065000,16514.0,7784.0,8249.0,8265.0,1.8844414977930262,8763.33917467879,2021
60,서울특별시,성동구,성수1가2동,1104066,1120066000,12643.0,6175.0,6201.0,6442.0,0.9293784492267112,13603.715483740343,2021
61,서울특별시,성동구,성수2가1동,1104067,1120067000,15806.0,8163.0,8263.0,7543.0,1.1840609126511297,13348.975404153944,2021
62,서울특별시,성동구,성수2가3동,1104068,1120069000,10757.0,5554.0,5407.0,5350.0,1.0536967254849892,10208.819805384546,2021
63,서울특별시,성동구,송정동,1104069,1120072000,10516.0,5600.0,5551.0,4965.0,0.6813944660156358,15433.05753786191,2021
64,서울특별시,성동구,용답동,1104070,1120079000,11647.0,7075.0,6047.0,5600.0,2.375334162347166,4903.310104583818,2021
65,서울특별시,광진구,화양동,1105053,1121571000,23138.0,17777.0,11037.0,12101.0,1.1651153546460666,19858.977832309793,2021
66,서울특별시,광진구,군자동,1105054,1121573000,19591.0,11323.0,9689.0,9902.0,0.7374601372961326,26565.50369194137,2021
67,서울특별시,광진구,중곡1동,1105055,1121574000,15496.0,8378.0,7510.0,7986.0,0.6140336009462907,25236.403962452587,2021
68,서울특별시,광진구,중곡2동,1105056,1121575000,21428.0,10645.0,10105.0,11323.0,0.545123042805675,39308.55663285295,2021
69,서울특별시,광진구,중곡3동,1105057,1121576000,16135.0,8461.0,7995.0,8140.0,0.6014042506921091,26828.875887444243,2021
70,서울특별시,광진구,중곡4동,1105058,1121577000,28577.0,13174.0,13991.0,14586.0,2.3116869759685112,12361.967817042918,2021
71,서울특별시,광진구,능동,1105059,1121578000,11301.0,6401.0,5211.0,6090.0,1.0912666209287558,10355.856014712463,2021
72,서울특별시,광진구,광장동,1105063,1121581000,34665.0,11910.0,16787.0,17878.0,2.3919134431122133,14492.581284586951,2021
73,서울특별시,광진구,자양1동,1105064,1121582000,22285.0,11911.0,10822.0,11463.0,0.5684313694516782,39204.38103459459,2021
74,서울특별시,광진구,자양2동,1105065,1121583000,24632.0,11014.0,11937.0,12695.0,1.6562504546261851,14872.146861121575,2021
75,서울특별시,광진구,자양3동,1105066,1121584000,28073.0,11093.0,13418.0,14655.0,1.1955033964923987,23482.158296133704,2021
76,서울특별시,광진구,자양4동,1105067,1121584700,17957.0,9959.0,8942.0,9015.0,1.1791213168766332,15229.13693695758,2021
77,서울특별시,광진구,구의1동,1105060,1121585000,21542.0,12154.0,10254.0,11288.0,0.5648787950678541,38135.614556769375,2021
78,서울특별시,광진구,구의2동,1105061,1121586000,26522.0,11593.0,12797.0,13725.0,1.3869718853224748,19122.233320420593,2021
79,서울특별시,광진구,구의3동,1105062,1121587000,28654.0,12156.0,13563.0,15091.0,1.0267702186109895,27906.92550351043,2021
80,서울특별시,동대문구,용신동,1106081,1123053600,31619.0,18938.0,15897.0,15722.0,1.6171723870448538,19552.02812841685,2021
81,서울특별시,동대문구,제기동,1106082,1123054500,24617.0,13423.0,12612.0,12005.0,1.1808077470863703,20847.593573756752,2021
82,서울특별시,동대문구,전농1동,1106083,1123056000,29198.0,14863.0,14627.0,14571.0,1.1258371944871466,25934.478042627277,2021
83,서울특별시,동대문구,전농2동,1106084,1123057000,18557.0,7642.0,8935.0,9622.0,0.9768211385081356,18997.33663456695,2021
84,서울특별시,동대문구,답십리1동,1106091,1123060000,28991.0,13089.0,13984.0,15007.0,0.7876413471482151,36807.36175794564,2021
85,서울특별시,동대문구,답십리2동,1106086,1123061000,28334.0,12656.0,13781.0,14553.0,0.8750762664747657,32378.8920869071,2021
86,서울특별시,동대문구,장안1동,1106087,1123065000,38241.0,18428.0,18930.0,19311.0,1.3411408014907682,28513.78465071867,2021
87,서울특별시,동대문구,장안2동,1106088,1123066000,32484.0,14056.0,16210.0,16274.0,0.9958770812282571,32618.48335733976,2021
88,서울특별시,동대문구,청량리동,1106080,1123070500,18813.0,9675.0,9343.0,9470.0,1.2034821018079334,15632.139415898362,2021
89,서울특별시,동대문구,회기동,1106071,1123071000,10498.0,6549.0,5000.0,5498.0,0.7663325189404716,13699.014123157,2021
90,서울특별시,동대문구,휘경1동,1106072,1123072000,13927.0,7624.0,6633.0,7294.0,0.5213976276859382,26710.90020453425,2021
91,서울특별시,동대문구,휘경2동,1106073,1123073000,24115.0,12114.0,12043.0,12072.0,1.1127575054326526,21671.388314405318,2021
92,서울특별시,동대문구,이문1동,1106089,1123074000,18019.0,10418.0,8993.0,9026.0,1.0388087812228628,17345.829497887407,2021
93,서울특별시,동대문구,이문2동,1106090,1123075000,19987.0,8744.0,9658.0,10329.0,0.7233361482405555,27631.68970418031,2021
94,서울특별시,중랑구,면목2동,1107052,1126052000,24049.0,12180.0,12000.0,12049.0,0.762536374837723,31538.167612158726,2021
95,서울특별시,중랑구,면목4동,1107054,1126054000,19029.0,9137.0,9470.0,9559.0,0.8428184553082634,22577.815993647277,2021
96,서울특별시,중랑구,면목5동,1107055,1126055000,14784.0,6439.0,7421.0,7363.0,0.7043952091779216,20988.21770416917,2021
97,서울특별시,중랑구,면목본동,1107071,1126056500,33478.0,17660.0,16582.0,16896.0,0.8483657831342337,39461.75183576788,2021
98,서울특별시,중랑구,면목7동,1107057,1126057000,21756.0,10600.0,10934.0,10822.0,1.2345240150637056,17622.9864583698,2021
99,서울특별시,중랑구,면목3.8동,1107072,1126057500,24759.0,12668.0,12272.0,12487.0,1.6135314302240855,15344.603480430187,2021
100,서울특별시,중랑구,상봉1동,1107059,1126058000,24046.0,10266.0,11714.0,12332.0,0.8535618367011685,28171.36259621515,2021
101,서울특별시,중랑구,상봉2동,1107060,1126059000,20341.0,12269.0,9801.0,10540.0,0.6769249465489521,30049.12155136394,2021
102,서울특별시,중랑구,중화1동,1107061,1126060000,19611.0,9085.0,9624.0,9987.0,0.6410009127208753,30594.340212023435,2021
103,서울특별시,중랑구,중화2동,1107062,1126061000,24875.0,13631.0,12781.0,12094.0,1.0161759152445031,24479.02929682682,2021
104,서울특별시,중랑구,묵1동,1107064,1126062000,34443.0,14854.0,16639.0,17804.0,1.2374851804090783,27833.060585512707,2021
105,서울특별시,중랑구,묵2동,1107065,1126063000,18718.0,9259.0,9173.0,9545.0,0.6686907558117486,27992.012507003365,2021
106,서울특별시,중랑구,망우본동,1107073,1126065500,32155.0,15689.0,16110.0,16045.0,2.945831543956253,10915.423886328483,2021
107,서울특별시,중랑구,망우3동,1107068,1126066000,16359.0,8238.0,8204.0,8155.0,0.9618185318007928,17008.405909346937,2021
108,서울특별시,중랑구,신내1동,1107069,1126068000,38512.0,14704.0,18652.0,19860.0,2.6049366339992943,14784.236782325674,2021
109,서울특별시,중랑구,신내2동,1107070,1126069000,20435.0,9033.0,9735.0,10700.0,0.9105799236392346,22441.742311129852,2021
110,서울특별시,성북구,성북동,1108081,1129052500,16522.0,8225.0,7715.0,8807.0,2.8777499236282407,5741.2910914681615,2021
111,서울특별시,성북구,삼선동,1108082,1129055500,22871.0,11531.0,10915.0,11956.0,0.9255283519520429,24711.29053125439,2021
112,서울특별시,성북구,동선동,1108083,1129057500,15480.0,9534.0,6509.0,8971.0,0.7242363133531474,21374.238925315723,2021
113,서울특별시,성북구,돈암1동,1108058,1129058000,14687.0,6114.0,6869.0,7818.0,0.48892815700921494,30039.17812760207,2021
114,서울특별시,성북구,돈암2동,1108059,1129059000,23825.0,8594.0,11285.0,12540.0,0.5181171722997139,45983.80689497397,2021
115,서울특별시,성북구,안암동,1108060,1129060000,14936.0,9385.0,7502.0,7434.0,1.3785263863614594,10834.75815027575,2021
116,서울특별시,성북구,보문동,1108061,1129061000,15416.0,7739.0,7449.0,7967.0,0.5525883892739596,27897.79933714302,2021
117,서울특별시,성북구,정릉1동,1108062,1129062000,18178.0,7369.0,8729.0,9449.0,0.4116542331105716,44158.41873565122,2021
118,서울특별시,성북구,정릉2동,1108063,1129063000,23048.0,9902.0,11130.0,11918.0,1.0940644853337895,21066.39993251244,2021
119,서울특별시,성북구,정릉3동,1108064,1129064000,15046.0,7879.0,7491.0,7555.0,3.324627606892961,4525.619641972857,2021
120,서울특별시,성북구,정릉4동,1108065,1129065000,24873.0,10860.0,11992.0,12881.0,3.568232306668508,6970.678437476163,2021
121,서울특별시,성북구,길음1동,1108066,1129066000,35462.0,12519.0,16848.0,18614.0,0.7967074690396622,44510.691035375006,2021
122,서울특별시,성북구,길음2동,1108068,1129068500,16653.0,6905.0,7977.0,8676.0,0.5875565427861865,28342.80411725425,2021
123,서울특별시,성북구,종암동,1108084,1129070500,38809.0,17149.0,19250.0,19559.0,1.403462327062161,27652.327569944886,2021
