,SD,SGG,NAME_AD,CODE,CODE_AD,P_ALL,H,P_M,P_F,AREA_KM,P_DEN,YEAR
20,서울특별시,중구,필동,1102057,1114057000,3995.0,2297.0,2058.0,1937.0,1.4633797019008707,2729.9818323369236,2019
21,서울특별시,중구,장충동,1102058,1114058000,4708.0,2696.0,2399.0,2309.0,1.0171590300200783,4628.578089610103,2019
22,서울특별시,중구,광희동,1102059,1114059000,4905.0,2960.0,2600.0,2305.0,0.7368562050476144,6656.65833632092,2019
23,서울특별시,중구,을지로동,1102060,1114060500,1802.0,1339.0,1103.0,699.0,0.611064543694133,2948.9519864893145,2019
24,서울특별시,중구,신당동,1102069,1114061500,7526.0,4419.0,3761.0,3765.0,0.5345378265242083,14079.452615986494,2019
25,서울특별시,중구,다산동,1102070,1114062500,14526.0,6961.0,7072.0,7454.0,0.5235760368899367,27743.82129152633,2019
26,서울특별시,중구,약수동,1102071,1114063500,17525.0,7803.0,8260.0,9265.0,0.48600260465075823,36059.47752603811,2019
27,서울특별시,중구,청구동,1102072,1114064500,14297.0,6377.0,6791.0,7506.0,0.34231237428918976,41765.945591910495,2019
28,서울특별시,중구,신당5동,1102065,1114065000,10554.0,5291.0,5173.0,5381.0,0.3194644540790642,33036.53932461604,2019
29,서울특별시,중구,동화동,1102073,1114066500,10830.0,4153.0,5210.0,5620.0,0.3267983435015982,33139.70286372347,2019
30,서울특별시,중구,황학동,1102067,1114067000,12650.0,6832.0,6097.0,6553.0,0.328391116365898,38521.1394875408,2019
31,서울특별시,중구,중림동,1102068,1114068000,12622.0,5833.0,6314.0,6308.0,0.48402303637076355,26077.271227916306,2019
32,서울특별시,용산구,후암동,1103051,1117051000,17896.0,8576.0,8704.0,9192.0,0.8651808036419961,20684.693794252515,2019
33,서울특별시,용산구,용산2가동,1103052,1117052000,10402.0,5421.0,5036.0,5366.0,1.9654430837597967,5292.445294371731,2019
34,서울특별시,용산구,남영동,1103053,1117053000,7771.0,5411.0,4746.0,3025.0,1.176908860206577,6602.890217544964,2019
35,서울특별시,용산구,청파동,1103071,1117055500,19831.0,10730.0,9399.0,10432.0,0.885565244209271,22393.606941640166,2019
36,서울특별시,용산구,원효로1동,1103072,1117056000,15991.0,7848.0,7728.0,8263.0,0.5885779654877659,27168.87300860465,2019
37,서울특별시,용산구,원효로2동,1103057,1117057000,14562.0,6006.0,6857.0,7705.0,0.708448883532199,20554.76455463728,2019
38,서울특별시,용산구,효창동,1103058,1117058000,10178.0,4270.0,4859.0,5319.0,0.4458648455753711,22827.54538960274,2019
39,서울특별시,용산구,용문동,1103059,1117059000,12444.0,5364.0,5960.0,6484.0,0.27732505715589556,44871.531363300965,2019
40,서울특별시,용산구,한강로동,1103073,1117062500,17990.0,9772.0,8683.0,9307.0,2.8676759721063543,6273.372645650078,2019
41,서울특별시,용산구,이촌1동,1103063,1117063000,28342.0,10267.0,13275.0,15067.0,2.870622195934512,9873.120900458114,2019
42,서울특별시,용산구,이촌2동,1103064,1117064000,8900.0,3855.0,4205.0,4695.0,1.2046477137508256,7388.052040781869,2019
43,서울특별시,용산구,이태원1동,1103065,1117065000,6861.0,3761.0,3233.0,3628.0,0.5824610122073683,11779.329184624188,2019
44,서울특별시,용산구,이태원2동,1103066,1117066000,9254.0,4875.0,4287.0,4967.0,0.8735874872150589,10593.10044549878,2019
45,서울특별시,용산구,한남동,1103074,1117068500,20634.0,11102.0,9960.0,10674.0,3.0296150614197748,6810.766246432062,2019
46,서울특별시,용산구,서빙고동,1103069,1117069000,13329.0,5269.0,6415.0,6914.0,2.8198324216225856,4726.876639119653,2019
47,서울특별시,용산구,보광동,1103070,1117070000,14285.0,7599.0,7009.0,7276.0,0.7145583282640816,19991.37010228876,2019
48,서울특별시,성동구,왕십리2동,1104052,1120052000,17330.0,7587.0,8435.0,8895.0,0.37214351750654356,46568.05556123997,2019
49,서울특별시,성동구,왕십리도선동,1104071,1120053500,27270.0,11770.0,13024.0,14246.0,0.7097472943793262,38422.1260383213,2019
50,서울특별시,성동구,마장동,1104054,1120054000,23304.0,10856.0,11484.0,11820.0,1.0344891641686378,22527.060511772637,2019
51,서울특별시,성동구,사근동,1104055,1120055000,11702.0,7435.0,6011.0,5691.0,1.1683267568555074,10016.033555112052,2019
52,서울특별시,성동구,행당1동,1104056,1120056000,15993.0,7270.0,7764.0,8229.0,0.5731304210134969,27904.64336497569,2019
53,서울특별시,성동구,행당2동,1104057,1120057000,24554.0,9454.0,11544.0,13010.0,0.4573221580835469,53690.81634464407,2019
54,서울특별시,성동구,응봉동,1104058,1120058000,16120.0,6171.0,7649.0,8471.0,0.5532416380776235,29137.35859797714,2019
55,서울특별시,성동구,금호1가동,1104059,1120059000,15853.0,6630.0,7589.0,8264.0,0.44453581573850476,35661.91842981989,2019
56,서울특별시,성동구,금호2·3가동,1104072,1120061500,23964.0,10334.0,11408.0,12556.0,0.6307188008437081,37994.74499244913,2019
57,서울특별시,성동구,금호4가동,1104062,1120062000,15078.0,6461.0,7233.0,7845.0,0.8317037065311093,18129.052307446964,2019
58,서울특별시,성동구,옥수동,1104073,1120064500,26946.0,11015.0,12595.0,14351.0,1.9205751132184898,14030.172428322281,2019
59,서울특별시,성동구,성수1가1동,1104065,1120065000,16831.0,7591.0,8421.0,8410.0,1.8844416938409303,8931.557848146795,2019
60,서울특별시,성동구,성수1가2동,1104066,1120066000,14338.0,6800.0,7132.0,7206.0,0.9293783229346401,15427.517132878449,2019
61,서울특별시,성동구,성수2가1동,1104067,1120067000,17072.0,8493.0,8906.0,8166.0,1.184061095020953,14418.174933530687,2019
62,서울특별시,성동구,성수2가3동,1104068,1120069000,11342.0,5675.0,5785.0,5557.0,1.053696699547472,10764.008281387818,2019
63,서울특별시,성동구,송정동,1104069,1120072000,10960.0,5506.0,5797.0,5163.0,0.6813946357689437,16084.658470537861,2019
64,서울특별시,성동구,용답동,1104070,1120079000,12232.0,6790.0,6496.0,5736.0,2.37533352698266,5149.592619752255,2019
65,서울특별시,광진구,화양동,1105053,1121571000,22057.0,16154.0,10496.0,11561.0,1.1651154637664698,18931.170931931774,2019
66,서울특별시,광진구,군자동,1105054,1121573000,19866.0,10698.0,9815.0,10051.0,0.7374602253922206,26938.401985590754,2019
67,서울특별시,광진구,중곡1동,1105055,1121574000,15832.0,8035.0,7755.0,8077.0,0.614033482152658,25783.610275610226,2019
68,서울특별시,광진구,중곡2동,1105056,1121575000,22225.0,10477.0,10645.0,11580.0,0.5451232054538255,40770.59970598254,2019
69,서울특별시,광진구,중곡3동,1105057,1121576000,17062.0,8461.0,8469.0,8593.0,0.6014042650779008,28370.267706348797,2019
70,서울특별시,광진구,중곡4동,1105058,1121577000,30115.0,13239.0,14852.0,15263.0,2.311686831048539,13027.28362489325,2019
71,서울특별시,광진구,능동,1105059,1121578000,11595.0,6335.0,5348.0,6247.0,1.0912665148704652,10625.268751489495,2019
72,서울특별시,광진구,광장동,1105063,1121581000,35893.0,12008.0,17351.0,18542.0,2.39191318514728,15005.979407145549,2019
73,서울특별시,광진구,자양1동,1105064,1121582000,23045.0,11510.0,11124.0,11921.0,0.5684313771646168,40541.39325480304,2019
74,서울특별시,광진구,자양2동,1105065,1121583000,26460.0,11233.0,12971.0,13489.0,1.6562501263550578,15975.847837808798,2019
75,서울특별시,광진구,자양3동,1105066,1121584000,29190.0,11049.0,14048.0,15142.0,1.1955032155024745,24416.49643554604,2019
76,서울특별시,광진구,자양4동,1105067,1121584700,18454.0,9605.0,9264.0,9190.0,1.1791212400308382,15650.638266441001,2019
77,서울특별시,광진구,구의1동,1105060,1121585000,22319.0,11830.0,10677.0,11642.0,0.564878792793552,39511.13103330292,2019
78,서울특별시,광진구,구의2동,1105061,1121586000,27444.0,11649.0,13239.0,14205.0,1.3869716683991264,19786.993941755474,2019
79,서울특별시,광진구,구의3동,1105062,1121587000,29793.0,12145.0,14208.0,15585.0,1.026769959768421,29016.236515839977,2019
80,서울특별시,동대문구,용신동,1106081,1123053600,30608.0,17256.0,15717.0,14891.0,1.6171722807518794,18926.864109845665,2019
81,서울특별시,동대문구,제기동,1106082,1123054500,24934.0,12988.0,12774.0,12160.0,1.1808079122419108,21116.050918611898,2019
82,서울특별시,동대문구,전농1동,1106083,1123056000,30538.0,15017.0,15365.0,15173.0,1.1258371584153313,27124.704289369583,2019
83,서울특별시,동대문구,전농2동,1106084,1123057000,19500.0,7735.0,9336.0,10164.0,0.9768212399380457,19962.710885808316,2019
84,서울특별시,동대문구,답십리1동,1106091,1123060000,29352.0,12682.0,14265.0,15087.0,0.7876413088298254,37265.69400430174,2019
85,서울특별시,동대문구,답십리2동,1106086,1123061000,30158.0,12948.0,14733.0,15425.0,0.8750763123108576,34463.280031384085,2019
86,서울특별시,동대문구,장안1동,1106087,1123065000,38503.0,17569.0,19226.0,19277.0,1.3411402943618609,28709.15157934348,2019
87,서울특별시,동대문구,장안2동,1106088,1123066000,32724.0,13573.0,16382.0,16342.0,0.9958771228536001,32859.47558091524,2019
88,서울특별시,동대문구,청량리동,1106080,1123070500,21157.0,10438.0,10610.0,10547.0,1.2034888722790311,17579.722162229275,2019
89,서울특별시,동대문구,회기동,1106071,1123071000,10321.0,6038.0,4919.0,5402.0,0.7663259253237583,13468.159772409594,2019
90,서울특별시,동대문구,휘경1동,1106072,1123072000,14542.0,7516.0,7228.0,7314.0,0.5213976198938919,27890.422673888308,2019
91,서울특별시,동대문구,휘경2동,1106073,1123073000,24330.0,11530.0,12090.0,12240.0,1.1127573156489479,21864.60574811949,2019
92,서울특별시,동대문구,이문1동,1106089,1123074000,18845.0,10443.0,9379.0,9466.0,1.0388089920720123,18140.96734223651,2019
93,서울특별시,동대문구,이문2동,1106090,1123075000,20682.0,8458.0,10089.0,10593.0,0.7233363826489557,28592.5061922915,2019
94,서울특별시,중랑구,면목2동,1107052,1126052000,25597.0,12239.0,12821.0,12776.0,0.762536337831544,33568.236331912056,2019
95,서울특별시,중랑구,면목4동,1107054,1126054000,19755.0,9254.0,9843.0,9912.0,0.8428184807561179,23439.210756599918,2019
96,서울특별시,중랑구,면목5동,1107055,1126055000,9700.0,4553.0,4963.0,4737.0,0.7043951656589873,13770.67940397532,2019
97,서울특별시,중랑구,면목본동,1107071,1126056500,35341.0,17631.0,17576.0,17765.0,0.8483657973936265,41657.73786328448,2019
98,서울특별시,중랑구,면목7동,1107057,1126057000,21872.0,10191.0,10923.0,10949.0,1.235182972530637,17707.49798727289,2019
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,26141.0,12535.0,13052.0,13089.0,1.6128726599303067,16207.727150096009,2019
100,서울특별시,중랑구,상봉1동,1107059,1126058000,25334.0,10252.0,12389.0,12945.0,0.8534138406683294,29685.48058719123,2019
101,서울특별시,중랑구,상봉2동,1107060,1126059000,19511.0,11061.0,9539.0,9972.0,0.676924875660196,28822.991592636,2019
102,서울특별시,중랑구,중화1동,1107061,1126060000,20726.0,9011.0,10207.0,10519.0,0.641148973586143,32326.3404510704,2019
103,서울특별시,중랑구,중화2동,1107062,1126061000,26720.0,14069.0,13784.0,12936.0,1.0161757371837379,26294.664419023295,2019
104,서울특별시,중랑구,묵1동,1107064,1126062000,35836.0,14594.0,17449.0,18387.0,1.2374850318627106,28958.734107723514,2019
105,서울특별시,중랑구,묵2동,1107065,1126063000,19664.0,9176.0,9684.0,9980.0,0.6686909160064888,29406.710229347853,2019
106,서울특별시,중랑구,망우본동,1107073,1126065500,30711.0,14665.0,15530.0,15181.0,2.9458315779745776,10425.239592657063,2019
107,서울특별시,중랑구,망우3동,1107068,1126066000,17574.0,8443.0,8859.0,8715.0,0.9618185050647726,18271.63847176812,2019
108,서울특별시,중랑구,신내1동,1107069,1126068000,40717.0,14852.0,19893.0,20824.0,2.604936486848443,15630.70739174185,2019
109,서울특별시,중랑구,신내2동,1107070,1126069000,21816.0,9053.0,10447.0,11369.0,0.9105799773363505,23958.356808829318,2019
110,서울특별시,성북구,성북동,1108081,1129052500,17054.0,8076.0,8023.0,9031.0,2.8777498088564095,5926.157982016198,2019
111,서울특별시,성북구,삼선동,1108082,1129055500,25337.0,12338.0,12142.0,13195.0,0.9255282331719226,27375.718094699652,2019
112,서울특별시,성북구,동선동,1108083,1129057500,15425.0,9057.0,6512.0,8913.0,0.7244095422424324,21293.203775659043,2019
113,서울특별시,성북구,돈암1동,1108058,1129058000,15818.0,6261.0,7405.0,8413.0,0.4885283357866574,32378.879260972477,2019
114,서울특별시,성북구,돈암2동,1108059,1129059000,24928.0,8617.0,11931.0,12997.0,0.5179438987113685,48128.764644240895,2019
115,서울특별시,성북구,안암동,1108060,1129060000,15406.0,9172.0,7833.0,7573.0,1.3785267139979522,11175.699276309335,2019
116,서울특별시,성북구,보문동,1108061,1129061000,16281.0,7925.0,7881.0,8400.0,0.5525884044961615,29463.15895796741,2019
117,서울특별시,성북구,정릉1동,1108062,1129062000,18941.0,7466.0,9192.0,9749.0,0.4120475615323024,45967.994397450464,2019
118,서울특별시,성북구,정릉2동,1108063,1129063000,23549.0,9639.0,11501.0,12048.0,1.094064457561832,21524.325954688196,2019
119,서울특별시,성북구,정릉3동,1108064,1129064000,15635.0,7728.0,7781.0,7854.0,3.324626884031238,4702.783363479863,2019
120,서울특별시,성북구,정릉4동,1108065,1129065000,26391.0,10991.0,12807.0,13584.0,3.5682323765182664,7396.099024736513,2019
121,서울특별시,성북구,길음1동,1108066,1129066000,36881.0,12809.0,17577.0,19304.0,0.7967138518486248,46291.400500222975,2019
122,서울특별시,성북구,길음2동,1108068,1129068500,16486.0,6829.0,8011.0,8475.0,0.5875564721476627,28058.579526389414,2019
123,서울특별시,성북구,종암동,1108084,1129070500,40190.0,17115.0,19820.0,20370.0,1.403462402746874,28636.321088003235,2019
124,서울특별시,성북구,월곡1동,1108071,1129071500,27325.0,10819.0,13238.0,14087.0,0.8011484622978335,34107.28633445433,2019
125,서울특별시,성북구,월곡2동,1108072,1129072500,19947.0,9233.0,9654.0,10293.0,1.3638628027089452,14625.371379277058,2019
126,서울특별시,성북구,장위1동,1108076,1129076000,20388.0,8972.0,10002.0,10386.0,0.7106502227729097,28689.219177962663,2019
127,서울특별시,성북구,장위2동,1108077,1129077000,13732.0,6262.0,6834.0,6898.0,0.6793757136547784,20212.674259618663,2019
128,서울특별시,성북구,장위3동,1108078,1129078000,17366.0,7106.0,8671.0,8695.0,0.6494605702751468,26739.11365033726,2019
129,서울특별시,성북구,석관동,1108085,1129081000,35570.0,16177.0,17622.0,17948.0,1.7037586532272548,20877.37012083455,2019
130,서울특별시,강북구,삼양동,1109069,1130553400,25345.0,11489.0,12614.0,12731.0,0.9233942954697143,27447.64628105857,2019
131,서울특별시,강북구,미아동,1109070,1130553500,22289.0,11348.0,10720.0,11569.0,0.8405676310972404,26516.60517893713,2019
132,서울특별시,강북구,송중동,1109071,1130554500,30549.0,13850.0,14765.0,15784.0,1.0750029057148547,28417.597606106512,2019
133,서울특별시,강북구,송천동,1109072,1130555500,28141.0,13721.0,13998.0,14143.0,0.9292092786841263,30284.889147739774,2019
134,서울특별시,강북구,삼각산동,1109073,1130557500,32767.0,11751.0,15767.0,17000.0,0.6214412577076226,52727.42933237353,2019
135,서울특별시,강북구,번1동,1109060,1130559500,19204.0,10227.0,9568.0,9636.0,0.6265608125392869,30649.858107421718,2019
136,서울특별시,강북구,번2동,1109061,1130560300,16967.0,7634.0,8263.0,8704.0,0.973535428999627,17428.230647378423,2019
137,서울특별시,강북구,번3동,1109062,1130560800,18165.0,7581.0,8587.0,9578.0,1.0803548978443784,16813.91923732141,2019
138,서울특별시,강북구,수유1동,1109063,1130561500,21568.0,10360.0,10686.0,10882.0,1.648718617078614,13081.674323673631,2019
139,서울특별시,강북구,수유2동,1109064,1130562500,21798.0,9607.0,10478.0,11320.0,0.5811772312129866,37506.63107449161,2019
140,서울특별시,강북구,수유3동,1109065,1130563500,23684.0,12676.0,11821.0,11863.0,0.7450810440128743,31787.146096808712,2019
141,서울특별시,강북구,우이동,1109074,1130564500,21247.0,9489.0,10330.0,10917.0,10.57979020980455,2008.2628841080314,2019
142,서울특별시,강북구,인수동,1109075,1130566000,32230.0,14544.0,15638.0,16592.0,2.9957547658674697,10758.557531883715,2019
143,서울특별시,도봉구,창1동,1110059,1132051100,26101.0,10922.0,12518.0,13583.0,1.1213182468539529,23277.0670353673,2019
144,서울특별시,도봉구,창2동,1110060,1132051200,30217.0,12359.0,14814.0,15403.0,0.6539454636968497,46207.21708073157,2019
145,서울특별시,도봉구,창3동,1110061,1132051300,14678.0,6661.0,7355.0,7323.0,0.6549874791720659,22409.588681838104,2019
146,서울특별시,도봉구,창4동,1110062,1132051400,27774.0,10592.0,13393.0,14381.0,1.1393030479771635,24378.061701241677,2019
147,서울특별시,도봉구,창5동,1110063,1132051500,25684.0,10111.0,12370.0,13314.0,0.7009465136555506,36641.88279652572,2019
148,서울특별시,도봉구,도봉1동,1110064,1132052100,22141.0,10285.0,11216.0,10925.0,8.445069857455124,2621.7663528803623,2019
149,서울특별시,도봉구,도봉2동,1110065,1132052200,28564.0,12179.0,14040.0,14524.0,1.118179076905148,25545.103275459518,2019
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,22112.0,9322.0,10706.0,11406.0,1.1748856626917246,18820.554801341477,2019
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,19825.0,8635.0,9598.0,10227.0,0.5407818427568865,36659.88469385891,2019
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,17086.0,7842.0,8262.0,8824.0,0.5044230632046004,33872.36081445725,2019
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,19766.0,7170.0,9424.0,10342.0,0.5544472382543264,35649.92056274485,2019
154,서울특별시,도봉구,방학1동,1110055,1132069000,29761.0,12784.0,14766.0,14995.0,1.0400654057206562,28614.5465816919,2019
155,서울특별시,도봉구,방학2동,1110056,1132070000,20950.0,9562.0,10599.0,10351.0,1.0919854507167208,19185.2372998647,2019
156,서울특별시,도봉구,방학3동,1110057,1132071000,28703.0,10084.0,13990.0,14713.0,1.9495498488325906,14722.885909887164,2019
157,서울특별시,노원구,월계1동,1111051,1135056000,23200.0,10476.0,11943.0,11257.0,1.1066152844689692,20964.828812330175,2019
158,서울특별시,노원구,월계2동,1111052,1135057000,27140.0,11715.0,13093.0,14047.0,2.0032578796386997,13547.931235340939,2019
159,서울특별시,노원구,월계3동,1111053,1135058000,31396.0,12955.0,15077.0,16319.0,1.1673902361905482,26894.17730822563,2019
160,서울특별시,노원구,공릉1동,1111079,1135059500,38323.0,18087.0,18785.0,19538.0,1.2622928793656416,30359.832196200787,2019
161,서울특별시,노원구,공릉2동,1111056,1135060000,40443.0,16299.0,19750.0,20693.0,6.978352345452191,5795.494122098435,2019
162,서울특별시,노원구,하계1동,1111058,1135061100,28687.0,12215.0,13856.0,14831.0,1.5258901509676641,18800.173775161828,2019
163,서울특별시,노원구,하계2동,1111059,1135061200,23258.0,8267.0,11129.0,12129.0,0.4996410713584865,46549.41583717937,2019
164,서울특별시,노원구,중계본동,1111060,1135061900,25804.0,8890.0,12651.0,13153.0,2.1814068221377094,11829.063583248952,2019
165,서울특별시,노원구,중계1동,1111061,1135062100,27979.0,9107.0,13698.0,14281.0,0.6229729302881342,44912.06381481022,2019
166,서울특별시,노원구,중계4동,1111064,1135062400,21259.0,8463.0,10289.0,10970.0,1.5182823229734073,14002.007188206164,2019
167,서울특별시,노원구,중계2·3동,1111078,1135062500,36609.0,15388.0,17009.0,19600.0,0.9183809347227408,39862.543543602915,2019
168,서울특별시,노원구,상계1동,1111065,1135063000,39955.0,15566.0,19442.0,20513.0,5.39848286475845,7401.15343531571,2019
169,서울특별시,노원구,상계2동,1111066,1135064000,21044.0,8779.0,10398.0,10646.0,0.6226488542036825,33797.54071323808,2019
170,서울특별시,노원구,상계3·4동,1111076,1135066500,25697.0,11540.0,12801.0,12896.0,5.207703732770095,4934.420489072481,2019
171,서울특별시,노원구,상계5동,1111069,1135067000,25335.0,10922.0,12348.0,12987.0,0.9061990584699573,27957.43359386851,2019
172,서울특별시,노원구,상계6·7동,1111077,1135069500,34492.0,13988.0,16058.0,18434.0,1.4491883428325287,23800.909088589025,2019
173,서울특별시,노원구,상계8동,1111072,1135070000,23904.0,9260.0,11527.0,12377.0,0.6658400808790135,35900.51227982996,2019
174,서울특별시,노원구,상계9동,1111073,1135071000,21825.0,8444.0,10436.0,11389.0,0.7188955558879967,30359.069299073977,2019
175,서울특별시,노원구,상계10동,1111074,1135072000,16555.0,6605.0,7633.0,8922.0,0.8085968566617984,20473.737763890727,2019
176,서울특별시,은평구,녹번동,1112051,1138051000,37959.0,17107.0,18213.0,19746.0,1.792888472393254,21171.980624835003,2019
177,서울특별시,은평구,불광1동,1112052,1138052000,40610.0,17896.0,19298.0,21312.0,3.1226140403116327,13005.129508719936,2019
178,서울특별시,은평구,불광2동,1112072,1138053000,29249.0,13844.0,14253.0,14996.0,1.3950586095377597,20966.144217905938,2019
179,서울특별시,은평구,갈현1동,1112055,1138055100,24288.0,11203.0,11860.0,12428.0,0.9603644671473186,25290.398417327382,2019
180,서울특별시,은평구,갈현2동,1112056,1138055200,29771.0,12623.0,14208.0,15563.0,0.9844410892275145,30241.525192087563,2019
181,서울특별시,은평구,구산동,1112057,1138056000,33570.0,13202.0,16725.0,16845.0,1.388754760806636,24172.734414607086,2019
182,서울특별시,은평구,대조동,1112058,1138057000,27522.0,13818.0,12952.0,14570.0,0.8510647680123983,32338.314349771157,2019
183,서울특별시,은평구,응암1동,1112059,1138058000,25338.0,11428.0,12136.0,13202.0,1.1090439202021332,22846.70565200152,2019
184,서울특별시,은평구,응암2동,1112060,1138059000,25241.0,9981.0,12348.0,12893.0,0.7546902100079583,33445.51137046528,2019
185,서울특별시,은평구,응암3동,1112073,1138060000,25700.0,12597.0,12600.0,13100.0,0.7522108660851567,34165.95154195837,2019
186,서울특별시,은평구,역촌동,1112074,1138062500,48071.0,20740.0,22857.0,25214.0,1.1566905122576658,41559.08558995048,2019
187,서울특별시,은평구,신사1동,1112065,1138063100,28320.0,11743.0,13720.0,14600.0,0.8077284041037063,35061.290225920944,2019
188,서울특별시,은평구,신사2동,1112066,1138063200,21727.0,9207.0,10885.0,10842.0,1.0454539631864748,20782.359400864996,2019
189,서울특별시,은평구,증산동,1112067,1138064000,16027.0,6907.0,7884.0,8143.0,0.8068169480806235,19864.481079788195,2019
190,서울특별시,은평구,수색동,1112068,1138065000,8878.0,3832.0,4440.0,4438.0,1.2893152053315788,6885.825873523927,2019
191,서울특별시,은평구,진관동,1112071,1138069000,57761.0,21553.0,27149.0,30612.0,11.55655112342972,4998.117464551817,2019
192,서울특별시,서대문구,천연동,1113052,1141052000,18393.0,8188.0,8765.0,9628.0,0.9820861287425765,18728.499936710905,2019
193,서울특별시,서대문구,북아현동,1113074,1141055500,17094.0,7499.0,8166.0,8928.0,0.4586032504896375,37274.048933907965,2019
194,서울특별시,서대문구,충현동,1113073,1141056500,17649.0,8822.0,8578.0,9071.0,1.1151712277291679,15826.269151454706,2019
195,서울특별시,서대문구,신촌동,1113075,1141058500,18703.0,12380.0,8433.0,10270.0,2.7183487538256275,6880.279792531629,2019
196,서울특별시,서대문구,연희동,1113076,1141061500,38054.0,19381.0,18408.0,19646.0,2.927007182629306,13000.993036790709,2019
197,서울특별시,서대문구,홍제1동,1113062,1141062000,24701.0,10327.0,11629.0,13072.0,1.2347162761168158,20005.40567723354,2019
198,서울특별시,서대문구,홍제3동,1113064,1141064000,16245.0,7115.0,7913.0,8332.0,1.1916229804321234,13632.667602725322,2019
199,서울특별시,서대문구,홍제2동,1113065,1141065500,14444.0,5830.0,6869.0,7575.0,0.6994578799974532,20650.278470023943,2019
200,서울특별시,서대문구,홍은1동,1113066,1141066000,22556.0,9335.0,10950.0,11606.0,1.6139424873213424,13975.7148579911,2019
201,서울특별시,서대문구,홍은2동,1113068,1141068500,27571.0,12177.0,13428.0,14143.0,2.0735513656721647,13296.51170279187,2019
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,16602.0,6086.0,8029.0,8573.0,0.4751863161128059,34937.87475996847,2019
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,24939.0,11246.0,12024.0,12915.0,0.7831974365942217,31842.545486931944,2019
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,19010.0,7015.0,9216.0,9794.0,0.5775549582736246,32914.61657055631,2019
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,33436.0,14756.0,16255.0,17181.0,0.8242600738757239,40564.86667221643,2019
206,서울특별시,마포구,아현동,1114078,1144055500,24856.0,10191.0,11674.0,13182.0,0.743774939846063,33418.7113176257,2019
207,서울특별시,마포구,공덕동,1114077,1144056500,39776.0,19030.0,18894.0,20882.0,1.0184393464679014,39055.83591006089,2019
208,서울특별시,마포구,도화동,1114075,1144058500,22311.0,9584.0,10642.0,11669.0,0.6245546619568355,35723.05413603968,2019
