,SD,SGG,NAME_AD,CODE,CODE_AD,P_ALL,H,P_M,P_F,AREA_KM,P_DEN,YEAR
31,서울특별시,중구,중림동,1102068,1114068000,11279.0,5297.0,5668.0,5611.0,0.48358856597273714,23323.545661821678,2017
32,서울특별시,용산구,후암동,1103051,1117051000,18327.0,8502.0,8951.0,9376.0,0.8651808036419961,21182.85556366036,2017
33,서울특별시,용산구,용산2가동,1103052,1117052000,10981.0,5531.0,5282.0,5699.0,1.965443083759794,5587.035356421463,2017
34,서울특별시,용산구,남영동,1103053,1117053000,7974.0,5460.0,4919.0,3055.0,1.176908860206577,6775.3759612280965,2017
35,서울특별시,용산구,청파동,1103071,1117055500,20415.0,10549.0,9794.0,10621.0,0.8855684114474776,23052.99030103311,2017
36,서울특별시,용산구,원효로1동,1103072,1117056000,14630.0,6885.0,7110.0,7520.0,0.5885779654877661,24856.52004977086,2017
37,서울특별시,용산구,원효로2동,1103057,1117057000,15077.0,6022.0,7057.0,8020.0,0.7084488835321987,21281.7047926292,2017
38,서울특별시,용산구,효창동,1103058,1117058000,9467.0,3892.0,4550.0,4917.0,0.4458662787590772,21232.823496650824,2017
39,서울특별시,용산구,용문동,1103059,1117059000,12635.0,5251.0,6094.0,6541.0,0.27732505715589545,45560.25383922436,2017
40,서울특별시,용산구,한강로동,1103073,1117062500,16533.0,8861.0,8097.0,8436.0,2.8676759721063543,5765.295717094649,2017
41,서울특별시,용산구,이촌1동,1103063,1117063000,27769.0,10015.0,12907.0,14862.0,2.870622195934512,9673.512606196506,2017
42,서울특별시,용산구,이촌2동,1103064,1117064000,9136.0,3846.0,4314.0,4822.0,1.2046477137508256,7583.959937593613,2017
43,서울특별시,용산구,이태원1동,1103065,1117065000,7147.0,3904.0,3380.0,3767.0,0.5824610122073683,12270.349173955557,2017
44,서울특별시,용산구,이태원2동,1103066,1117066000,9468.0,4920.0,4394.0,5074.0,0.8735874872150589,10838.06732418224,2017
45,서울특별시,용산구,한남동,1103074,1117068500,20642.0,10881.0,9948.0,10694.0,3.0296150614197748,6813.406845926656,2017
46,서울특별시,용산구,서빙고동,1103069,1117069000,13595.0,5301.0,6553.0,7042.0,2.819662887674641,4821.498364016031,2017
47,서울특별시,용산구,보광동,1103070,1117070000,15365.0,7846.0,7528.0,7837.0,0.7147278613407131,21497.692801813773,2017
48,서울특별시,성동구,왕십리2동,1104052,1120052000,17787.0,7598.0,8747.0,9040.0,0.37214351750654356,47796.07641475911,2017
49,서울특별시,성동구,왕십리도선동,1104071,1120053500,27100.0,11302.0,13030.0,14070.0,0.7097472943793262,38182.60416716198,2017
50,서울특별시,성동구,마장동,1104054,1120054000,23461.0,10249.0,11606.0,11855.0,1.0344891641686378,22678.82623870142,2017
51,서울특별시,성동구,사근동,1104055,1120055000,11194.0,6578.0,5813.0,5381.0,1.1683267568555074,9581.223689619235,2017
52,서울특별시,성동구,행당1동,1104056,1120056000,13973.0,6251.0,6857.0,7116.0,0.5731304210134969,24380.140169999708,2017
53,서울특별시,성동구,행당2동,1104057,1120057000,25327.0,9439.0,11957.0,13370.0,0.45714519586098734,55402.52906365805,2017
54,서울특별시,성동구,응봉동,1104058,1120058000,16636.0,6245.0,7914.0,8722.0,0.5532416380776235,30070.04327766425,2017
55,서울특별시,성동구,금호1가동,1104059,1120059000,13108.0,5318.0,6350.0,6758.0,0.4447127722622119,29475.204710943744,2017
56,서울특별시,성동구,금호2·3가동,1104072,1120061500,24522.0,10215.0,11793.0,12729.0,0.6307188008437081,38879.44987084116,2017
57,서울특별시,성동구,금호4가동,1104062,1120062000,14311.0,6040.0,6901.0,7410.0,0.831703700630119,17206.849012644332,2017
58,서울특별시,성동구,옥수동,1104073,1120064500,27187.0,10873.0,12809.0,14378.0,1.9205751132184898,14155.655674638087,2017
59,서울특별시,성동구,성수1가1동,1104065,1120065000,17349.0,7564.0,8722.0,8627.0,1.8844416938409303,9206.440324846933,2017
60,서울특별시,성동구,성수1가2동,1104066,1120066000,15991.0,7410.0,8014.0,7977.0,0.9293783229346401,17206.12543394192,2017
61,서울특별시,성동구,성수2가1동,1104067,1120067000,18089.0,8638.0,9428.0,8661.0,1.184061095020953,15277.083316110391,2017
62,서울특별시,성동구,성수2가3동,1104068,1120069000,11664.0,5590.0,6034.0,5630.0,1.053696699547472,11069.599064901033,2017
63,서울특별시,성동구,송정동,1104069,1120072000,11487.0,5491.0,6117.0,5370.0,0.6813946357689437,16858.072249185072,2017
64,서울특별시,성동구,용답동,1104070,1120079000,15622.0,8101.0,8276.0,7346.0,2.37533352698266,6576.76062015776,2017
65,서울특별시,광진구,화양동,1105053,1121571000,21591.0,15031.0,10337.0,11254.0,1.1651154637664698,18531.210572214666,2017
66,서울특별시,광진구,군자동,1105054,1121573000,20193.0,10279.0,10010.0,10183.0,0.7374602253922206,27381.81573014367,2017
67,서울특별시,광진구,중곡1동,1105055,1121574000,15883.0,7661.0,7848.0,8035.0,0.614033482152658,25866.667635644088,2017
68,서울특별시,광진구,중곡2동,1105056,1121575000,22464.0,10111.0,10941.0,11523.0,0.5451232054538255,41209.03270169592,2017
69,서울특별시,광진구,중곡3동,1105057,1121576000,17749.0,8326.0,8838.0,8911.0,0.6014042650779008,29512.594157776624,2017
70,서울특별시,광진구,중곡4동,1105058,1121577000,31301.0,13115.0,15455.0,15846.0,2.311686831048539,13540.328897319729,2017
71,서울특별시,광진구,능동,1105059,1121578000,11533.0,6031.0,5359.0,6174.0,1.0912665148704652,10568.454032852811,2017
72,서울특별시,광진구,광장동,1105063,1121581000,36404.0,11930.0,17708.0,18696.0,2.39191318514728,15219.615923375772,2017
73,서울특별시,광진구,자양1동,1105064,1121582000,23285.0,11196.0,11345.0,11940.0,0.5684313771646168,40963.60780811842,2017
74,서울특별시,광진구,자양2동,1105065,1121583000,27379.0,11215.0,13455.0,13924.0,1.6562501263550578,16530.715720006316,2017
75,서울특별시,광진구,자양3동,1105066,1121584000,30201.0,11023.0,14576.0,15625.0,1.1955032155024745,25262.16542822631,2017
76,서울특별시,광진구,자양4동,1105067,1121584700,21320.0,10868.0,10772.0,10548.0,1.1791212400308382,18081.26193998711,2017
77,서울특별시,광진구,구의1동,1105060,1121585000,22669.0,11394.0,10874.0,11795.0,0.564878792793552,40130.73298059697,2017
78,서울특별시,광진구,구의2동,1105061,1121586000,25556.0,10602.0,12461.0,13095.0,1.3869716683991264,18425.754889065112,2017
79,서울특별시,광진구,구의3동,1105062,1121587000,30175.0,12016.0,14435.0,15740.0,1.026769959768421,29388.277006863063,2017
80,서울특별시,동대문구,용신동,1106081,1123053600,31391.0,16488.0,16243.0,15148.0,1.6171722807518794,19411.042579461748,2017
81,서울특별시,동대문구,제기동,1106082,1123054500,25395.0,12647.0,12975.0,12420.0,1.1808079122419055,21506.461581701755,2017
82,서울특별시,동대문구,전농1동,1106083,1123056000,29381.0,13920.0,14873.0,14508.0,1.1258371584153304,26097.024583337756,2017
83,서울특별시,동대문구,전농2동,1106084,1123057000,20119.0,7600.0,9728.0,10391.0,0.9768212399380457,20596.398990337308,2017
84,서울특별시,동대문구,답십리1동,1106091,1123060000,24759.0,10599.0,12124.0,12635.0,0.7876413088298254,31434.359425337516,2017
85,서울특별시,동대문구,답십리2동,1106086,1123061000,29448.0,11996.0,14490.0,14958.0,0.8750763123108576,33651.92222177195,2017
86,서울특별시,동대문구,장안1동,1106087,1123065000,38960.0,16969.0,19504.0,19456.0,1.3411402943618609,29049.906384729034,2017
87,서울특별시,동대문구,장안2동,1106088,1123066000,31182.0,12507.0,15736.0,15446.0,0.9958771228536001,31311.09178474817,2017
88,서울특별시,동대문구,청량리동,1106080,1123070500,22317.0,10518.0,11194.0,11123.0,1.2034888722790311,18543.586495933767,2017
89,서울특별시,동대문구,회기동,1106071,1123071000,10271.0,5714.0,4985.0,5286.0,0.7663259253237583,13402.913382658555,2017
90,서울특별시,동대문구,휘경1동,1106072,1123072000,13106.0,6852.0,6599.0,6507.0,0.5213976198938919,25136.286588088307,2017
91,서울특별시,동대문구,휘경2동,1106073,1123073000,24751.0,10986.0,12202.0,12549.0,1.1127573156489479,22242.945206399734,2017
92,서울특별시,동대문구,이문1동,1106089,1123074000,27666.0,14425.0,13909.0,13757.0,1.0388089920720123,26632.422525355018,2017
93,서울특별시,동대문구,이문2동,1106090,1123075000,21901.0,8717.0,10762.0,11139.0,0.7233577514411356,30276.85810564267,2017
94,서울특별시,중랑구,면목2동,1107052,1126052000,26702.0,12243.0,13443.0,13259.0,0.762536337831544,35017.34760068429,2017
95,서울특별시,중랑구,면목4동,1107054,1126054000,20823.0,9446.0,10358.0,10465.0,0.8428184807561179,24706.38752643281,2017
96,서울특별시,중랑구,면목5동,1107055,1126055000,10368.0,4708.0,5306.0,5062.0,0.7043951656589873,14719.01072787795,2017
97,서울특별시,중랑구,면목본동,1107071,1126056500,36031.0,17314.0,17991.0,18040.0,0.8483657973936265,42471.06626728171,2017
98,서울특별시,중랑구,면목7동,1107057,1126057000,22439.0,10126.0,11185.0,11254.0,1.235182972530637,18166.539289338718,2017
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,27271.0,12590.0,13711.0,13560.0,1.6128726599303067,16908.340427308376,2017
100,서울특별시,중랑구,상봉1동,1107059,1126058000,25811.0,10069.0,12610.0,13201.0,0.8534138406683294,30244.412230046295,2017
101,서울특별시,중랑구,상봉2동,1107060,1126059000,18331.0,9656.0,9100.0,9231.0,0.676924875660196,27079.814406468686,2017
102,서울특별시,중랑구,중화1동,1107061,1126060000,21028.0,8769.0,10398.0,10630.0,0.641148973586143,32797.369825586626,2017
103,서울특별시,중랑구,중화2동,1107062,1126061000,28135.0,14168.0,14559.0,13576.0,1.0161757371837379,27687.140098398966,2017
104,서울특별시,중랑구,묵1동,1107064,1126062000,36120.0,14228.0,17701.0,18419.0,1.2374850318627106,29188.23183310005,2017
105,서울특별시,중랑구,묵2동,1107065,1126063000,20230.0,9076.0,10033.0,10197.0,0.6686909160064888,30253.140151531075,2017
106,서울특별시,중랑구,망우본동,1107073,1126065500,32066.0,14726.0,16194.0,15872.0,2.9458315779745776,10885.21157820134,2017
107,서울특별시,중랑구,망우3동,1107068,1126066000,18499.0,8490.0,9291.0,9208.0,0.9618185050647726,19233.35837539766,2017
108,서울특별시,중랑구,신내1동,1107069,1126068000,41422.0,14486.0,20331.0,21091.0,2.604936486848443,15901.34738759562,2017
109,서울특별시,중랑구,신내2동,1107070,1126069000,22950.0,9037.0,11114.0,11836.0,0.9105799773363505,25203.716939981336,2017
110,서울특별시,성북구,성북동,1108081,1129052500,17501.0,8001.0,8308.0,9193.0,2.8777498088564095,6081.487676982848,2017
111,서울특별시,성북구,삼선동,1108082,1129055500,26548.0,12490.0,12895.0,13653.0,0.9255282331719226,28684.160081228496,2017
112,서울특별시,성북구,동선동,1108083,1129057500,15819.0,8800.0,6883.0,8936.0,0.7244095422424324,21837.095009863882,2017
113,서울특별시,성북구,돈암1동,1108058,1129058000,16625.0,6414.0,7846.0,8779.0,0.48850050415291585,34032.718203287375,2017
114,서울특별시,성북구,돈암2동,1108059,1129059000,25177.0,8460.0,12059.0,13118.0,0.5179438987113685,48609.511691593914,2017
115,서울특별시,성북구,안암동,1108060,1129060000,15286.0,8602.0,7765.0,7521.0,1.378526713997924,11088.649820697648,2017
116,서울특별시,성북구,보문동,1108061,1129061000,16927.0,7973.0,8234.0,8693.0,0.5525884044961615,30632.202670690644,2017
117,서울특별시,성북구,정릉1동,1108062,1129062000,18334.0,7027.0,8880.0,9454.0,0.41207539136649685,44491.858490268045,2017
118,서울특별시,성북구,정릉2동,1108063,1129063000,24279.0,9653.0,11933.0,12346.0,1.094064457561832,22191.562692847878,2017
119,서울특별시,성북구,정릉3동,1108064,1129064000,16095.0,7503.0,8057.0,8038.0,3.324279829740485,4841.650169160543,2017
120,서울특별시,성북구,정릉4동,1108065,1129065000,27161.0,11019.0,13227.0,13934.0,3.5682323765182664,7611.892145461272,2017
121,서울특별시,성북구,길음1동,1108066,1129066000,37600.0,12954.0,17987.0,19613.0,0.7967138518486248,47193.857509513946,2017
122,서울특별시,성북구,길음2동,1108068,1129068500,12205.0,5160.0,5953.0,6252.0,0.5875564721476627,20772.47137690057,2017
123,서울특별시,성북구,종암동,1108084,1129070500,41148.0,16964.0,20458.0,20690.0,1.403462402746886,29318.91863969015,2017
124,서울특별시,성북구,월곡1동,1108071,1129071500,27935.0,10741.0,13593.0,14342.0,0.8011484622978335,34868.693275497964,2017
125,서울특별시,성북구,월곡2동,1108072,1129072500,20249.0,8774.0,9891.0,10358.0,1.3638628027089452,14846.801276331335,2017
126,서울특별시,성북구,장위1동,1108076,1129076000,21121.0,8878.0,10494.0,10627.0,0.7106502227729097,29720.668935538033,2017
127,서울특별시,성북구,장위2동,1108077,1129077000,18200.0,7948.0,9132.0,9068.0,0.6793757136547784,26789.300285833066,2017
128,서울특별시,성북구,장위3동,1108078,1129078000,12122.0,5039.0,6145.0,5977.0,0.6494605702751468,18664.72046927262,2017
129,서울특별시,성북구,석관동,1108085,1129081000,33723.0,14712.0,16816.0,16907.0,1.7037372697400746,19793.54481406916,2017
130,서울특별시,강북구,삼양동,1109069,1130553400,28860.0,12596.0,14376.0,14484.0,0.9249429879822095,31201.923118482086,2017
131,서울특별시,강북구,미아동,1109070,1130553500,22915.0,11082.0,11077.0,11838.0,0.8424555751512383,27200.247319731112,2017
132,서울특별시,강북구,송중동,1109071,1130554500,29777.0,13090.0,14373.0,15404.0,1.0750029057148547,27699.46001234193,2017
133,서울특별시,강북구,송천동,1109072,1130555500,29494.0,13765.0,14727.0,14767.0,0.9292092786841263,31740.96586913887,2017
134,서울특별시,강북구,삼각산동,1109073,1130557500,33705.0,11888.0,16268.0,17437.0,0.6214412577076226,54236.823805891596,2017
135,서울특별시,강북구,번1동,1109060,1130559000,19584.0,9886.0,9717.0,9867.0,0.6265608125392869,31256.343531334456,2017
136,서울특별시,강북구,번2동,1109061,1130560000,17791.0,7565.0,8672.0,9119.0,0.9716474877991792,18310.1384230379,2017
137,서울특별시,강북구,번3동,1109062,1130560600,19237.0,7621.0,9182.0,10055.0,1.0803548978443784,17806.185762089288,2017
138,서울특별시,강북구,수유1동,1109063,1130561000,22212.0,10195.0,11013.0,11199.0,1.6471699191372513,13484.947570942846,2017
139,서울특별시,강북구,수유2동,1109064,1130562000,22377.0,9365.0,10873.0,11504.0,0.5939890314921913,37672.41281170724,2017
140,서울특별시,강북구,수유3동,1109065,1130563000,23865.0,12026.0,11952.0,11913.0,0.7322692420560392,32590.471686333178,2017
141,서울특별시,강북구,우이동,1109074,1130564500,21777.0,9288.0,10627.0,11150.0,10.583023912449592,2057.729452390456,2017
142,서울특별시,강북구,인수동,1109075,1130566000,32885.0,14166.0,16061.0,16824.0,2.992521200680121,10989.06166229536,2017
143,서울특별시,도봉구,창1동,1110059,1132051100,27180.0,10904.0,13043.0,14137.0,1.1213182468539529,24239.32730628264,2017
144,서울특별시,도봉구,창2동,1110060,1132051200,31519.0,12330.0,15498.0,16021.0,0.6539454636968497,48198.20879529994,2017
145,서울특별시,도봉구,창3동,1110061,1132051300,15256.0,6639.0,7614.0,7642.0,0.6549874791720659,23292.048298822872,2017
146,서울특별시,도봉구,창4동,1110062,1132051400,28821.0,10552.0,13949.0,14872.0,1.1393030479771635,25297.04458455701,2017
147,서울특별시,도봉구,창5동,1110063,1132051500,26360.0,9877.0,12750.0,13610.0,0.7009465136555506,37606.29304300023,2017
148,서울특별시,도봉구,도봉1동,1110064,1132052100,23228.0,10314.0,11738.0,11490.0,8.445069857455124,2750.4805042547787,2017
149,서울특별시,도봉구,도봉2동,1110065,1132052200,29194.0,12049.0,14368.0,14826.0,1.118179076905148,26108.519290847402,2017
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,22112.0,9011.0,10795.0,11317.0,1.1748856626917246,18820.554801341477,2017
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,20439.0,8550.0,9930.0,10509.0,0.5407818427568865,37795.27784402433,2017
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,17330.0,7606.0,8432.0,8898.0,0.5044230632046004,34356.08175784526,2017
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,20428.0,7188.0,9785.0,10643.0,0.5544472382543264,36843.90252229848,2017
154,서울특별시,도봉구,방학1동,1110055,1132069000,30469.0,12550.0,15099.0,15370.0,1.0400654057206562,29295.27300149761,2017
155,서울특별시,도봉구,방학2동,1110056,1132070000,22113.0,9625.0,11214.0,10899.0,1.0919854507167208,20250.26980486435,2017
156,서울특별시,도봉구,방학3동,1110057,1132071000,29717.0,10183.0,14544.0,15173.0,1.9495498488325906,15243.005977915787,2017
157,서울특별시,노원구,월계1동,1111051,1135056000,23742.0,10335.0,12255.0,11487.0,1.1066152844689692,21454.6105888941,2017
158,서울특별시,노원구,월계2동,1111052,1135057000,27167.0,11288.0,13153.0,14014.0,2.0032578796386997,13561.409280416628,2017
159,서울특별시,노원구,월계3동,1111053,1135058000,33152.0,13080.0,16023.0,17129.0,1.1673902361905482,28398.38725067831,2017
160,서울특별시,노원구,공릉1동,1111079,1135059500,39442.0,17756.0,19366.0,20076.0,1.2622928793656416,31246.314262519933,2017
161,서울특별시,노원구,공릉2동,1111056,1135060000,41489.0,16076.0,20429.0,21060.0,6.978352348222464,5945.386235845219,2017
162,서울특별시,노원구,하계1동,1111058,1135061100,29362.0,11858.0,14282.0,15080.0,1.5258901509676641,19242.538515226464,2017
163,서울특별시,노원구,하계2동,1111059,1135061200,24338.0,8387.0,11661.0,12677.0,0.4996410713584865,48710.96752279953,2017
164,서울특별시,노원구,중계본동,1111060,1135061900,27359.0,9314.0,13399.0,13960.0,2.1814068221377094,12541.906315846692,2017
165,서울특별시,노원구,중계1동,1111061,1135062100,28748.0,9169.0,14047.0,14701.0,0.6229729302881342,46146.467370104874,2017
166,서울특별시,노원구,중계4동,1111064,1135062400,22011.0,8406.0,10769.0,11242.0,1.5182823229734073,14497.30374051488,2017
167,서울특별시,노원구,중계2·3동,1111078,1135062500,38607.0,15536.0,18068.0,20539.0,0.9183809347227408,42038.11135480012,2017
168,서울특별시,노원구,상계1동,1111065,1135063000,41516.0,15710.0,20316.0,21200.0,5.39848286475845,7690.308747855513,2017
169,서울특별시,노원구,상계2동,1111066,1135064000,21769.0,8726.0,10767.0,11002.0,0.6226488542036825,34961.920917433934,2017
170,서울특별시,노원구,상계3·4동,1111076,1135066500,27594.0,12068.0,13830.0,13764.0,5.207703732770095,5298.688522997473,2017
171,서울특별시,노원구,상계5동,1111069,1135067000,26909.0,11254.0,13204.0,13705.0,0.9061990584699573,29694.35881497564,2017
172,서울특별시,노원구,상계6·7동,1111077,1135069500,35941.0,14049.0,16834.0,19107.0,1.4491883428325287,24800.77912423107,2017
173,서울특별시,노원구,상계8동,1111072,1135070000,25094.0,9316.0,12110.0,12984.0,0.6658400808790135,37687.728210761925,2017
174,서울특별시,노원구,상계9동,1111073,1135071000,22776.0,8572.0,10932.0,11844.0,0.7188955558879967,31681.931837604072,2017
175,서울특별시,노원구,상계10동,1111074,1135072000,17387.0,6719.0,8063.0,9324.0,0.8085968566617984,21502.680670538695,2017
176,서울특별시,은평구,녹번동,1112051,1138051000,32645.0,14595.0,15782.0,16863.0,1.792888472393254,18208.048354744293,2017
177,서울특별시,은평구,불광1동,1112052,1138052000,42038.0,17661.0,20114.0,21924.0,3.1226140403116327,13462.438667509694,2017
178,서울특별시,은평구,불광2동,1112072,1138053000,29902.0,13576.0,14626.0,15276.0,1.3950586095377597,21434.22491038406,2017
179,서울특별시,은평구,갈현1동,1112055,1138055100,25271.0,11075.0,12357.0,12914.0,0.9603644671473186,26313.968149056334,2017
180,서울특별시,은평구,갈현2동,1112056,1138055200,30523.0,12386.0,14638.0,15885.0,0.9844410892275145,31005.41041409723,2017
181,서울특별시,은평구,구산동,1112057,1138056000,33589.0,12551.0,16842.0,16747.0,1.388754760806636,24186.41573584264,2017
182,서울특별시,은평구,대조동,1112058,1138057000,32944.0,15743.0,15610.0,17334.0,0.8510647680123983,38709.15732646105,2017
183,서울특별시,은평구,응암1동,1112059,1138058000,26130.0,11227.0,12556.0,13574.0,1.1090439202021332,23560.83426816638,2017
184,서울특별시,은평구,응암2동,1112060,1138059000,21515.0,8507.0,10552.0,10963.0,0.7546902100079583,28508.386242049066,2017
185,서울특별시,은평구,응암3동,1112073,1138060000,26321.0,12362.0,12918.0,13403.0,0.7522108660851567,34991.51791968429,2017
186,서울특별시,은평구,역촌동,1112074,1138062500,50048.0,20597.0,24014.0,26034.0,1.1566905122576658,43268.27225574342,2017
187,서울특별시,은평구,신사1동,1112065,1138063100,27936.0,11196.0,13619.0,14317.0,0.8077284041037063,34585.88290082371,2017
188,서울특별시,은평구,신사2동,1112066,1138063200,22070.0,8960.0,11072.0,10998.0,1.0454539631864748,21110.446540115543,2017
189,서울특별시,은평구,증산동,1112067,1138064000,16808.0,6979.0,8328.0,8480.0,0.8068169480806235,20832.4825599975,2017
190,서울특별시,은평구,수색동,1112068,1138065000,13706.0,5903.0,6929.0,6777.0,1.2893152053315777,10630.449360500003,2017
191,서울특별시,은평구,진관동,1112071,1138069000,55348.0,19521.0,26396.0,28952.0,11.55655112342972,4789.318145946468,2017
192,서울특별시,서대문구,천연동,1113052,1141052000,19144.0,8331.0,9181.0,9963.0,0.9820861287425765,19493.198651029932,2017
193,서울특별시,서대문구,북아현동,1113074,1141055500,17316.0,7493.0,8269.0,9047.0,0.4586032504896375,37758.127491491185,2017
194,서울특별시,서대문구,충현동,1113073,1141056500,18319.0,8790.0,8962.0,9357.0,1.1151712277291679,16427.07374839927,2017
195,서울특별시,서대문구,신촌동,1113075,1141058500,18120.0,11307.0,8361.0,9759.0,2.7183487538256275,6665.811358641561,2017
196,서울특별시,서대문구,연희동,1113076,1141061500,37832.0,18503.0,18408.0,19424.0,2.927007182629306,12925.147647234617,2017
197,서울특별시,서대문구,홍제1동,1113062,1141062000,24110.0,9885.0,11390.0,12720.0,1.2347162761168158,19526.753203437132,2017
198,서울특별시,서대문구,홍제3동,1113064,1141064000,17024.0,7241.0,8243.0,8781.0,1.1916229804321234,14286.397862037296,2017
199,서울특별시,서대문구,홍제2동,1113065,1141065500,14893.0,5849.0,7147.0,7746.0,0.6994578799974532,21292.204185410315,2017
200,서울특별시,서대문구,홍은1동,1113066,1141066000,23008.0,9425.0,11235.0,11773.0,1.6139424873213424,14255.774403824227,2017
201,서울특별시,서대문구,홍은2동,1113068,1141068500,29492.0,12550.0,14460.0,15032.0,2.0735513656721647,14222.941610341946,2017
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,16807.0,6030.0,8128.0,8679.0,0.4751863161128059,35369.28448926576,2017
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,22691.0,10141.0,10996.0,11695.0,0.7831974365942217,28972.260300893086,2017
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,19627.0,7047.0,9533.0,10094.0,0.5775549582736246,33982.91317360908,2017
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,34417.0,14674.0,16831.0,17586.0,0.8242600738757239,41755.02501069723,2017
206,서울특별시,마포구,아현동,1114078,1144055500,25044.0,10178.0,11883.0,13161.0,0.7437749483948589,33671.47556400961,2017
207,서울특별시,마포구,공덕동,1114077,1144056500,39925.0,18232.0,19069.0,20856.0,1.0188692195665445,39185.59834105619,2017
208,서울특별시,마포구,도화동,1114075,1144058500,22783.0,9635.0,10893.0,11890.0,0.6245546619568355,36478.792630603384,2017
