,SD,SGG,NAME_AD,CODE,CODE_AD,P_ALL,H,P_M,P_F,AREA_KM,P_DEN,YEAR
51,서울특별시,성동구,사근동,1104055,1120055000,11624.0,7147.0,6002.0,5622.0,1.168326756855497,9949.271410410487,2018
52,서울특별시,성동구,행당1동,1104056,1120056000,16238.0,7321.0,7919.0,8319.0,0.5731304210134969,28332.12023763367,2018
53,서울특별시,성동구,행당2동,1104057,1120057000,24986.0,9514.0,11801.0,13185.0,0.45714519586099583,54656.59537981341,2018
54,서울특별시,성동구,응봉동,1104058,1120058000,16340.0,6220.0,7734.0,8606.0,0.5532416380776347,29535.014856757865,2018
55,서울특별시,성동구,금호1가동,1104059,1120059000,16087.0,6620.0,7725.0,8362.0,0.4447127720725201,36173.91046591454,2018
56,서울특별시,성동구,금호2·3가동,1104072,1120061500,24271.0,10373.0,11602.0,12669.0,0.6307188008437081,38481.49122482611,2018
57,서울특별시,성동구,금호4가동,1104062,1120062000,15345.0,6542.0,7361.0,7984.0,0.8317037065311093,18450.080094029294,2018
58,서울특별시,성동구,옥수동,1104073,1120064500,27245.0,10970.0,12751.0,14494.0,1.9205751132184898,14185.854962133175,2018
59,서울특별시,성동구,성수1가1동,1104065,1120065000,17242.0,7648.0,8646.0,8596.0,1.8844416938409585,9149.659581590204,2018
60,서울특별시,성동구,성수1가2동,1104066,1120066000,15332.0,7211.0,7666.0,7666.0,0.929378322934628,16497.049287299167,2018
61,서울특별시,성동구,성수2가1동,1104067,1120067000,17580.0,8603.0,9152.0,8428.0,1.1840610950209476,14847.206849312946,2018
62,서울특별시,성동구,성수2가3동,1104068,1120069000,11556.0,5697.0,5973.0,5583.0,1.053696699547471,10967.10277726307,2018
63,서울특별시,성동구,송정동,1104069,1120072000,11267.0,5555.0,6006.0,5261.0,0.6813946357689653,16535.205017111708,2018
64,서울특별시,성동구,용답동,1104070,1120079000,14569.0,7759.0,7721.0,6848.0,2.3753335269826854,6133.454453660056,2018
65,서울특별시,광진구,화양동,1105053,1121571000,21441.0,15346.0,10268.0,11173.0,1.1651154637664656,18402.46796715558,2018
66,서울특별시,광진구,군자동,1105054,1121573000,19935.0,10354.0,9824.0,10111.0,0.7374602253922206,27031.966353707423,2018
67,서울특별시,광진구,중곡1동,1105055,1121574000,16043.0,7944.0,7900.0,8143.0,0.614033482152666,26127.239745553907,2018
68,서울특별시,광진구,중곡2동,1105056,1121575000,22327.0,10241.0,10785.0,11542.0,0.5451232054538203,40957.713369425466,2018
69,서울특별시,광진구,중곡3동,1105057,1121576000,17604.0,8484.0,8766.0,8838.0,0.6014042650778886,29271.491777199295,2018
70,서울특별시,광진구,중곡4동,1105058,1121577000,30782.0,13186.0,15185.0,15597.0,2.311686831048528,13315.817517564865,2018
71,서울특별시,광진구,능동,1105059,1121578000,11558.0,6157.0,5355.0,6203.0,1.0912665148704703,10591.363193593359,2018
72,서울특별시,광진구,광장동,1105063,1121581000,36139.0,12016.0,17528.0,18611.0,2.39191318514728,15108.825949205499,2018
73,서울특별시,광진구,자양1동,1105064,1121582000,23295.0,11369.0,11252.0,12043.0,0.5684313771646045,40981.20008117411,2018
74,서울특별시,광진구,자양2동,1105065,1121583000,27038.0,11292.0,13293.0,13745.0,1.6562501263550633,16324.828943260502,2018
75,서울특별시,광진구,자양3동,1105066,1121584000,29811.0,11053.0,14371.0,15440.0,1.1955032155024745,24935.942968141935,2018
76,서울특별시,광진구,자양4동,1105067,1121584700,19360.0,9957.0,9723.0,9637.0,1.1791212400308382,16419.007089969535,2018
77,서울특별시,광진구,구의1동,1105060,1121585000,22517.0,11590.0,10773.0,11744.0,0.5648787927935517,39861.64870634358,2018
78,서울특별시,광진구,구의2동,1105061,1121586000,27558.0,11442.0,13399.0,14159.0,1.3869716683991353,19869.18740150466,2018
79,서울특별시,광진구,구의3동,1105062,1121587000,30151.0,12175.0,14372.0,15779.0,1.026769959768374,29364.902735177096,2018
80,서울특별시,동대문구,용신동,1106081,1123053600,30452.0,16521.0,15670.0,14782.0,1.6171722807518876,18830.399433906732,2018
81,서울특별시,동대문구,제기동,1106082,1123054500,25099.0,12828.0,12849.0,12250.0,1.1808079122418853,21255.785754642315,2018
82,서울특별시,동대문구,전농1동,1106083,1123056000,30459.0,14640.0,15366.0,15093.0,1.1258371584153268,27054.53428351272,2018
83,서울특별시,동대문구,전농2동,1106084,1123057000,19946.0,7736.0,9598.0,10348.0,0.9768212399380402,20419.293914273585,2018
84,서울특별시,동대문구,답십리1동,1106091,1123060000,29048.0,12361.0,14227.0,14821.0,0.7876413088298254,36879.731515295614,2018
85,서울특별시,동대문구,답십리2동,1106086,1123061000,28670.0,12000.0,14059.0,14611.0,0.8750763123108737,32762.856903632983,2018
86,서울특별시,동대문구,장안1동,1106087,1123065000,38588.0,17227.0,19357.0,19231.0,1.3411402943618334,28772.53048187749,2018
87,서울특별시,동대문구,장안2동,1106088,1123066000,31368.0,12854.0,15763.0,15605.0,0.995877122853602,31497.861814635966,2018
88,서울특별시,동대문구,청량리동,1106080,1123070500,21838.0,10517.0,10955.0,10883.0,1.203488872279026,18145.57699951621,2018
89,서울특별시,동대문구,회기동,1106071,1123071000,10356.0,5917.0,4952.0,5404.0,0.7663259253237583,13513.83224523532,2018
90,서울특별시,동대문구,휘경1동,1106072,1123072000,12932.0,6850.0,6468.0,6464.0,0.5213976198938918,24802.568148722574,2018
91,서울특별시,동대문구,휘경2동,1106073,1123073000,24561.0,11245.0,12110.0,12451.0,1.1127573156489583,22072.198182472577,2018
92,서울특별시,동대문구,이문1동,1106089,1123074000,23287.0,12494.0,11707.0,11580.0,1.0388089920720123,22417.01812144662,2018
93,서울특별시,동대문구,이문2동,1106090,1123075000,21448.0,8630.0,10486.0,10962.0,0.7233577514411463,29650.61196519859,2018
94,서울특별시,중랑구,면목2동,1107052,1126052000,26112.0,12201.0,13087.0,13025.0,0.7625363378315299,34243.61398206445,2018
95,서울특별시,중랑구,면목4동,1107054,1126054000,20422.0,9443.0,10151.0,10271.0,0.8428184807561478,24230.602990193194,2018
96,서울특별시,중랑구,면목5동,1107055,1126055000,9951.0,4580.0,5094.0,4857.0,0.7043951656589662,14127.013479274487,2018
97,서울특별시,중랑구,면목본동,1107071,1126056500,35747.0,17461.0,17800.0,17947.0,0.8483657973936206,42136.30501114401,2018
98,서울특별시,중랑구,면목7동,1107057,1126057000,21960.0,10121.0,10930.0,11030.0,1.2351829725306311,17778.742492708236,2018
99,서울특별시,중랑구,면목3·8동,1107072,1126057500,26663.0,12571.0,13406.0,13257.0,1.6128726599303118,16531.373283463086,2018
100,서울특별시,중랑구,상봉1동,1107059,1126058000,25466.0,10130.0,12446.0,13020.0,0.8534138406683341,29840.15349464781,2018
101,서울특별시,중랑구,상봉2동,1107060,1126059000,18921.0,10229.0,9313.0,9608.0,0.6769248756601941,27951.40299955242,2018
102,서울특별시,중랑구,중화1동,1107061,1126060000,20848.0,8890.0,10295.0,10553.0,0.6411489735861403,32516.623840775763,2018
103,서울특별시,중랑구,중화2동,1107062,1126061000,28044.0,14361.0,14464.0,13580.0,1.016175737183763,27597.588658947272,2018
104,서울특별시,중랑구,묵1동,1107064,1126062000,36069.0,14480.0,17648.0,18421.0,1.237485031862693,29147.019213402564,2018
105,서울특별시,중랑구,묵2동,1107065,1126063000,20111.0,9169.0,9928.0,10183.0,0.6686909160064888,30075.180503580894,2018
106,서울특별시,중랑구,망우본동,1107073,1126065500,31433.0,14699.0,15922.0,15511.0,2.945831577974599,10670.331676467295,2018
107,서울특별시,중랑구,망우3동,1107068,1126066000,18031.0,8476.0,9057.0,8974.0,0.961818505064762,18746.780089020976,2018
108,서울특별시,중랑구,신내1동,1107069,1126068000,41126.0,14701.0,20161.0,20965.0,2.6049364868484086,15787.716977989137,2018
109,서울특별시,중랑구,신내2동,1107070,1126069000,22305.0,8999.0,10717.0,11588.0,0.9105799773363601,24495.37718284435,2018
110,서울특별시,성북구,성북동,1108081,1129052500,17363.0,8052.0,8261.0,9102.0,2.8777498088564095,6033.533542966298,2018
111,서울특별시,성북구,삼선동,1108082,1129055500,26409.0,12672.0,12722.0,13687.0,0.9255282331719042,28533.975575756303,2018
112,서울특별시,성북구,동선동,1108083,1129057500,15539.0,8856.0,6679.0,8860.0,0.7244095422424365,21450.573320581134,2018
113,서울특별시,성북구,돈암1동,1108058,1129058000,16296.0,6386.0,7631.0,8665.0,0.48850050415291585,33359.22862200127,2018
114,서울특별시,성북구,돈암2동,1108059,1129059000,25172.0,8580.0,12011.0,13161.0,0.5179438987113685,48599.858136426185,2018
115,서울특별시,성북구,안암동,1108060,1129060000,15179.0,8785.0,7745.0,7434.0,1.378526713997924,11011.030722777026,2018
116,서울특별시,성북구,보문동,1108061,1129061000,16725.0,7941.0,8114.0,8611.0,0.5525884044961601,30266.650302315964,2018
117,서울특별시,성북구,정릉1동,1108062,1129062000,18058.0,7055.0,8696.0,9362.0,0.4120753913664937,43822.07813991854,2018
118,서울특별시,성북구,정릉2동,1108063,1129063000,24026.0,9640.0,11763.0,12263.0,1.094064457561832,21960.314891814454,2018
119,서울특별시,성북구,정릉3동,1108064,1129064000,15869.0,7617.0,7960.0,7909.0,3.324279829740485,4773.665519379227,2018
120,서울특별시,성북구,정릉4동,1108065,1129065000,26817.0,11010.0,13049.0,13768.0,3.5682323765182664,7515.48586815047,2018
121,서울특별시,성북구,길음1동,1108066,1129066000,37637.0,13017.0,17994.0,19643.0,0.7967138518486331,47240.29827355207,2018
122,서울특별시,성북구,길음2동,1108068,1129068500,11643.0,4949.0,5669.0,5974.0,0.587556472147664,19815.96757404775,2018
123,서울특별시,성북구,종암동,1108084,1129070500,40931.0,17104.0,20316.0,20615.0,1.403462402746886,29164.30103142698,2018
124,서울특별시,성북구,월곡1동,1108071,1129071500,27628.0,10742.0,13429.0,14199.0,0.8011484622978425,34485.49338877562,2018
125,서울특별시,성북구,월곡2동,1108072,1129072500,20118.0,8958.0,9836.0,10282.0,1.3638628027089217,14750.75055939745,2018
126,서울특별시,성북구,장위1동,1108076,1129076000,21020.0,9041.0,10383.0,10637.0,0.7106502227729135,29578.54557194291,2018
127,서울특별시,성북구,장위2동,1108077,1129077000,14795.0,6569.0,7402.0,7393.0,0.6793757136547894,21777.3460290601,2018
128,서울특별시,성북구,장위3동,1108078,1129078000,11490.0,4785.0,5772.0,5718.0,0.6494605702751358,17691.605196497774,2018
129,서울특별시,성북구,석관동,1108085,1129081000,33153.0,14842.0,16472.0,16681.0,1.7037372697400623,19458.986188086456,2018
130,서울특별시,강북구,삼양동,1109069,1130553400,26379.0,11748.0,13128.0,13251.0,0.9249429879821992,28519.595632101456,2018
131,서울특별시,강북구,미아동,1109070,1130553500,22707.0,11259.0,10977.0,11730.0,0.8424555751512383,26953.350027891527,2018
132,서울특별시,강북구,송중동,1109071,1130554500,28967.0,13007.0,13959.0,15008.0,1.0750029057148518,26945.973676915433,2018
133,서울특별시,강북구,송천동,1109072,1130555500,29023.0,13779.0,14482.0,14541.0,0.9292092786841464,31234.083285413897,2018
134,서울특별시,강북구,삼각산동,1109073,1130557500,33387.0,11877.0,16082.0,17305.0,0.6214412577076246,53725.11011444287,2018
135,서울특별시,강북구,번1동,1109060,1130559000,19572.0,10188.0,9776.0,9796.0,0.626560812539276,31237.191360053544,2018
136,서울특별시,강북구,번2동,1109061,1130560000,17381.0,7555.0,8429.0,8952.0,0.9716474877991792,17888.174691182157,2018
137,서울특별시,강북구,번3동,1109062,1130560600,18889.0,7618.0,8966.0,9923.0,1.0803548978443738,17484.069390243076,2018
138,서울특별시,강북구,수유1동,1109063,1130561000,22065.0,10335.0,10931.0,11134.0,1.6471699191372657,13395.70359052995,2018
139,서울특별시,강북구,수유2동,1109064,1130562000,22379.0,9603.0,10860.0,11519.0,0.5939890314921674,37675.77987725031,2018
140,서울특별시,강북구,수유3동,1109065,1130563000,23863.0,12399.0,11888.0,11975.0,0.7322692420560669,32587.7404504898,2018
141,서울특별시,강북구,우이동,1109074,1130564500,21760.0,9516.0,10619.0,11141.0,10.58302391244959,2056.1231062137267,2018
142,서울특별시,강북구,인수동,1109075,1130566000,32792.0,14511.0,15974.0,16818.0,2.9925212006801316,10957.984188231358,2018
143,서울특별시,도봉구,창1동,1110059,1132051100,26571.0,10892.0,12770.0,13801.0,1.1213182468539618,23696.216550965084,2018
144,서울특별시,도봉구,창2동,1110060,1132051200,31074.0,12405.0,15261.0,15813.0,0.653945463696856,47517.72391589631,2018
145,서울특별시,도봉구,창3동,1110061,1132051300,15050.0,6682.0,7503.0,7547.0,0.6549874791720521,22977.53846993259,2018
146,서울특별시,도봉구,창4동,1110062,1132051400,28379.0,10588.0,13701.0,14678.0,1.1393030479771642,24909.088104685576,2018
147,서울특별시,도봉구,창5동,1110063,1132051500,25927.0,9888.0,12553.0,13374.0,0.7009465136555547,36988.55689400081,2018
148,서울특별시,도봉구,도봉1동,1110064,1132052100,22686.0,10281.0,11485.0,11201.0,8.445069857455124,2686.30104699173,2018
149,서울특별시,도봉구,도봉2동,1110065,1132052200,28903.0,12111.0,14194.0,14709.0,1.1181790769051578,25848.274750406108,2018
150,서울특별시,도봉구,쌍문1동,1110051,1132066000,22185.0,9198.0,10770.0,11415.0,1.1748856626917419,18882.68850704389,2018
151,서울특별시,도봉구,쌍문2동,1110052,1132067000,20387.0,8688.0,9867.0,10520.0,0.5407818427568685,37699.12076941874,2018
152,서울특별시,도봉구,쌍문3동,1110053,1132068000,17234.0,7720.0,8331.0,8903.0,0.5044230632045948,34165.765321102816,2018
153,서울특별시,도봉구,쌍문4동,1110054,1132068100,20053.0,7168.0,9552.0,10501.0,0.5544472382543542,36167.55322496643,2018
154,서울특별시,도봉구,방학1동,1110055,1132069000,30255.0,12743.0,15032.0,15223.0,1.040065405720655,29089.51671076541,2018
155,서울특별시,도봉구,방학2동,1110056,1132070000,21440.0,9576.0,10837.0,10603.0,1.0919854507167173,19633.961227164702,2018
156,서울특별시,도봉구,방학3동,1110057,1132071000,29269.0,10147.0,14304.0,14965.0,1.9495498488325733,15013.209340364814,2018
157,서울특별시,노원구,월계1동,1111051,1135056000,23575.0,10484.0,12190.0,11385.0,1.1066152844689745,21303.699967701792,2018
158,서울특별시,노원구,월계2동,1111052,1135057000,26541.0,11249.0,12810.0,13731.0,2.0032578796387135,13248.91830940241,2018
159,서울특별시,노원구,월계3동,1111053,1135058000,32309.0,12998.0,15580.0,16729.0,1.1673902361905348,27676.263684911195,2018
160,서울특별시,노원구,공릉1동,1111079,1135059500,38939.0,18018.0,19117.0,19822.0,1.2622928793656416,30847.833047722317,2018
161,서울특별시,노원구,공릉2동,1111056,1135060000,41026.0,16185.0,20122.0,20904.0,6.978352345452191,5879.038198284261,2018
162,서울특별시,노원구,하계1동,1111058,1135061100,29377.0,12304.0,14257.0,15120.0,1.5258901509676788,19252.36884278327,2018
163,서울특별시,노원구,하계2동,1111059,1135061200,23792.0,8326.0,11390.0,12402.0,0.49964107135850744,47618.183059511786,2018
164,서울특별시,노원구,중계본동,1111060,1135061900,26780.0,9234.0,13148.0,13632.0,2.181406822137697,12276.481272647989,2018
165,서울특별시,노원구,중계1동,1111061,1135062100,28265.0,9111.0,13801.0,14464.0,0.6229729302881342,45371.152783359335,2018
166,서울특별시,노원구,중계4동,1111064,1135062400,21758.0,8505.0,10583.0,11175.0,1.5182823229734095,14330.668065336527,2018
167,서울특별시,노원구,중계2·3동,1111078,1135062500,37627.0,15477.0,17572.0,20055.0,0.9183809347227072,40971.01603199218,2018
168,서울특별시,노원구,상계1동,1111065,1135063000,40844.0,15665.0,19954.0,20890.0,5.398482864758425,7565.829330798054,2018
169,서울특별시,노원구,상계2동,1111066,1135064000,21447.0,8753.0,10626.0,10821.0,0.6226488542036849,34444.775502604745,2018
170,서울특별시,노원구,상계3·4동,1111076,1135066500,26476.0,11717.0,13210.0,13266.0,5.207703732770114,5084.006571532963,2018
171,서울특별시,노원구,상계5동,1111069,1135067000,26084.0,11083.0,12763.0,13321.0,0.906199058469957,28783.962812807047,2018
172,서울특별시,노원구,상계6·7동,1111077,1135069500,35315.0,14113.0,16469.0,18846.0,1.449188342832515,24368.813187508098,2018
173,서울특별시,노원구,상계8동,1111072,1135070000,24374.0,9279.0,11765.0,12609.0,0.6658400808790115,36606.38747944186,2018
174,서울특별시,노원구,상계9동,1111073,1135071000,22264.0,8489.0,10710.0,11554.0,0.7188955558880306,30969.728241674737,2018
175,서울특별시,노원구,상계10동,1111074,1135072000,16959.0,6665.0,7852.0,9107.0,0.8085968566617822,20973.368694523095,2018
176,서울특별시,은평구,녹번동,1112051,1138051000,34500.0,15627.0,16604.0,17896.0,1.7928884723932434,19242.691629305617,2018
177,서울특별시,은평구,불광1동,1112052,1138052000,41260.0,17744.0,19693.0,21567.0,3.122614040311709,13213.288439541282,2018
178,서울특별시,은평구,불광2동,1112072,1138053000,29612.0,13712.0,14389.0,15223.0,1.3950586095377535,21226.348339452063,2018
179,서울특별시,은평구,갈현1동,1112055,1138055100,24899.0,11183.0,12150.0,12749.0,0.9603644671473186,25926.615208869996,2018
180,서울특별시,은평구,갈현2동,1112056,1138055200,30301.0,12593.0,14477.0,15824.0,0.9844410892275132,30779.90174483378,2018
181,서울특별시,은평구,구산동,1112057,1138056000,33894.0,12950.0,16934.0,16960.0,1.3887547608066526,24406.036945149917,2018
182,서울특별시,은평구,대조동,1112058,1138057000,32186.0,15671.0,15195.0,16991.0,0.8510647680124125,37818.50830832487,2018
183,서울특별시,은평구,응암1동,1112059,1138058000,25882.0,11280.0,12451.0,13431.0,1.1090439202021178,23337.218236842353,2018
184,서울특별시,은평구,응암2동,1112060,1138059000,20878.0,8213.0,10238.0,10640.0,0.7546902100079536,27664.33130195232,2018
185,서울특별시,은평구,응암3동,1112073,1138060000,26079.0,12479.0,12798.0,13281.0,0.7522108660851567,34669.799621117985,2018
186,서울특별시,은평구,역촌동,1112074,1138062500,49208.0,20722.0,23472.0,25736.0,1.1566905122576558,42542.06244326727,2018
187,서울특별시,은평구,신사1동,1112065,1138063100,28693.0,11668.0,13918.0,14775.0,0.8077284041037242,35523.07911201721,2018
188,서울특별시,은평구,신사2동,1112066,1138063200,22086.0,9147.0,11063.0,11023.0,1.045453963186458,21125.750896465765,2018
189,서울특별시,은평구,증산동,1112067,1138064000,16297.0,6916.0,8066.0,8231.0,0.8068169480806235,20199.129478836225,2018
190,서울특별시,은평구,수색동,1112068,1138065000,11169.0,4831.0,5593.0,5576.0,1.2893152053315788,8662.73813712421,2018
191,서울특별시,은평구,진관동,1112071,1138069000,56253.0,20265.0,26661.0,29592.0,11.55655112342962,4867.628706799324,2018
192,서울특별시,서대문구,천연동,1113052,1141052000,18787.0,8276.0,8966.0,9821.0,0.9820861287425847,19129.686745554547,2018
193,서울특별시,서대문구,북아현동,1113074,1141055500,17393.0,7580.0,8271.0,9122.0,0.4586032504896416,37926.028612814756,2018
194,서울특별시,서대문구,충현동,1113073,1141056500,17857.0,8776.0,8728.0,9129.0,1.1151712277291679,16012.787593491228,2018
195,서울특별시,서대문구,신촌동,1113075,1141058500,18522.0,12004.0,8456.0,10066.0,2.7183487538256275,6813.69525302202,2018
196,서울특별시,서대문구,연희동,1113076,1141061500,37352.0,18678.0,18145.0,19207.0,2.927007182629306,12761.157615761986,2018
197,서울특별시,서대문구,홍제1동,1113062,1141062000,22831.0,9503.0,10740.0,12091.0,1.234716276116823,18490.887697539216,2018
198,서울특별시,서대문구,홍제3동,1113064,1141064000,16449.0,7098.0,7975.0,8474.0,1.191622980432143,13803.862689887666,2018
199,서울특별시,서대문구,홍제2동,1113065,1141065500,14814.0,5876.0,7080.0,7734.0,0.699457879997467,21179.25957178958,2018
200,서울특별시,서대문구,홍은1동,1113066,1141066000,23814.0,9775.0,11587.0,12227.0,1.613942487321345,14755.172620508936,2018
201,서울특별시,서대문구,홍은2동,1113068,1141068500,28321.0,12270.0,13826.0,14495.0,2.0735513656721927,13658.21000089817,2018
202,서울특별시,서대문구,남가좌1동,1113069,1141069000,16811.0,6102.0,8121.0,8690.0,0.4751863161128109,35377.70224008094,2018
203,서울특별시,서대문구,남가좌2동,1113070,1141070000,24291.0,10884.0,11774.0,12517.0,0.7831974365942217,31015.167906614693,2018
204,서울특별시,서대문구,북가좌1동,1113071,1141071000,19150.0,6989.0,9309.0,9841.0,0.5775549582736227,33157.017744668876,2018
205,서울특별시,서대문구,북가좌2동,1113072,1141072000,33921.0,14738.0,16591.0,17330.0,0.8242600738757236,41153.27319022173,2018
206,서울특별시,마포구,아현동,1114078,1144055500,25021.0,10171.0,11793.0,13228.0,0.7437749483948589,33640.55223155584,2018
207,서울특별시,마포구,공덕동,1114077,1144056500,39740.0,18523.0,18921.0,20819.0,1.0188692195665445,39004.02449777265,2018
208,서울특별시,마포구,도화동,1114075,1144058500,22557.0,9630.0,10755.0,11802.0,0.6245546619568355,36116.934792104665,2018
